E,F,G,H
91,-11,3264,2.823529411764706
73,1,2449,2.5483870967741935
147,43,98,2.0
96,-42,3528,0.8888888888888888
121,7,6278,0.8488372093023255
113,69,910,1.3461538461538463
106,84,946,1.9545454545454546
48,-28,1738,0.27848101265822783
188,-6,3910,1.8478260869565217
83,65,2697,2.806451612903226
65,23,256,4.0
130,-20,2291,0.3670886075949367
73,45,2610,2.9
93,-21,1435,0.8536585365853658
115,-27,440,0.275
115,79,3726,1.2777777777777777
81,15,680,2.3529411764705883
161,-3,1541,0.34328358208955223
165,-19,936,6.5
98,96,2324,2.9642857142857144
153,-43,540,1.35
147,-25,5920,1.0810810810810811
105,-9,6912,0.75
34,-20,176,2.75
102,-38,7227,1.356164383561644
160,-12,1806,0.2441860465116279
117,-9,2400,0.6666666666666666
86,-70,4756,1.4137931034482758
127,-67,1704,2.9583333333333335
113,-35,840,8.4
121,-53,3150,0.3888888888888889
109,27,3366,2.911764705882353
70,8,4828,0.9577464788732394
66,-56,2736,0.8421052631578947
32,20,1760,1.71875
115,-19,360,14.4
129,-59,2136,3.7083333333333335
123,15,980,0.10204081632653061
92,22,976,0.26229508196721313
147,-31,1596,4.421052631578948
83,55,735,3.2666666666666666
155,21,2040,1.7647058823529411
106,10,6734,1.2297297297297298
100,74,945,0.4666666666666667
147,11,504,3.5
84,-42,4756,1.4137931034482758
86,-68,4420,1.6346153846153846
52,-22,7623,0.7777777777777778
166,-22,1846,0.36619718309859156
94,86,196,12.25
158,4,3483,0.5308641975308642
124,40,6622,1.1168831168831168
72,-30,7380,1.0975609756097562
147,-45,105,0.4666666666666667
60,36,2821,2.935483870967742
178,12,440,0.275
130,10,4896,1.0588235294117647
79,-25,943,1.7826086956521738
74,50,588,0.75
107,-25,27,27.0
116,48,2117,2.5172413793103448
90,88,4466,0.7532467532467533
136,28,8924,0.9484536082474226
94,-64,4845,0.5368421052631579
119,-51,4480,1.09375
100,-44,7326,0.7474747474747475
102,68,7395,0.9770114942528736
52,30,264,1.8333333333333333
160,-4,2714,0.7796610169491526
100,4,1792,2.2857142857142856
130,-62,250,0.4
181,9,4644,0.627906976744186
90,-34,1794,0.8478260869565217
44,10,760,1.9
143,-9,1694,0.2857142857142857
77,61,1876,0.417910447761194
97,33,3248,0.9655172413793104
35,23,3450,1.6304347826086956
58,-48,485,0.05154639175257732
106,62,672,0.38095238095238093
73,5,756,0.25925925925925924
126,-8,2842,0.29591836734693877
91,75,1827,4.142857142857143
52,12,490,2.5
94,-22,912,0.2807017543859649
69,31,184,0.08695652173913043
127,-7,3432,0.5641025641025641
141,13,7708,1.146341463414634
67,-13,1400,3.5
104,-22,1470,0.6122448979591837
146,52,3196,0.3617021276595745
82,76,624,4.333333333333333
46,-42,372,0.3870967741935484
99,7,798,0.4523809523809524
105,-39,2368,1.7297297297297298
64,-22,1334,0.6304347826086957
101,87,2475,3.96
145,33,532,10.857142857142858
169,-13,4224,0.5454545454545454
58,-28,4984,0.6292134831460674
159,35,80,80.0
22,-4,1426,0.6739130434782609
112,6,5238,0.5567010309278351
76,-26,3526,1.9069767441860466
22,-14,784,4.0
186,-8,742,3.7857142857142856
77,-49,27,0.037037037037037035
169,29,1449,0.30434782608695654
69,-45,1480,1.0810810810810811
126,8,448,0.4375
81,-39,81,0.1111111111111111
57,-51,490,10.0
137,-19,5600,1.1428571428571428
112,-38,288,0.8888888888888888
101,-13,1144,0.14772727272727273
153,-13,7178,1.3108108108108107
85,-23,2886,0.527027027027027
50,48,560,0.7142857142857143
72,-52,792,9.777777777777779
117,73,4582,0.7341772151898734
49,29,870,3.8666666666666667
65,-25,432,12.0
152,44,209,1.7272727272727273
39,-35,376,0.0425531914893617
171,-9,1716,0.28205128205128205
107,-85,544,1.8823529411764706
135,-37,6390,0.7888888888888889
128,34,2262,2.689655172413793
48,0,195,1.1538461538461537
112,34,1599,1.0512820512820513
85,7,2553,0.5362318840579711
138,52,270,2.7
148,-8,4674,1.4385964912280702
175,15,238,4.857142857142857
144,8,710,0.14084507042253522
147,-3,3880,2.425
64,-10,1254,1.1515151515151516
39,35,1353,0.8048780487804879
135,3,8740,0.968421052631579
59,-7,192,0.1875
109,-23,561,4.636363636363637
95,-55,546,1.2380952380952381
95,-3,2660,3.392857142857143
94,-64,6624,1.391304347826087
167,-29,720,0.45
129,-39,4224,2.1818181818181817
157,9,3818,0.5542168674698795
90,80,8928,1.032258064516129
85,75,2310,0.4714285714285714
104,-10,3003,2.757575757575758
118,-34,1974,0.22340425531914893
100,-88,4144,0.7567567567567568
109,59,672,0.21428571428571427
68,14,7068,1.2236842105263157
139,-13,168,0.21428571428571427
134,42,6090,1.2428571428571429
147,43,8648,1.0217391304347827
71,23,6956,1.2702702702702702
112,62,736,1.391304347826087
111,-69,2170,2.2580645161290325
116,-8,588,0.08333333333333333
75,29,5488,0.5714285714285714
100,94,4416,2.0869565217391304
78,-8,1045,0.34545454545454546
160,-38,76,0.013157894736842105
116,28,7426,1.1898734177215189
156,-36,2750,1.1
120,-22,1620,4.05
78,14,651,13.285714285714286
119,-69,450,0.05555555555555555
131,-23,112,7.0
138,-20,1003,0.288135593220339
138,40,27,0.3333333333333333
97,-3,1881,1.7272727272727273
114,-6,750,3.3333333333333335
137,31,792,0.18181818181818182
88,22,3290,0.3723404255319149
104,54,3567,0.47126436781609193
117,-5,3588,0.5897435897435898
184,-10,1746,5.388888888888889
157,41,2774,1.9210526315789473
63,45,1064,5.428571428571429
183,-9,120,0.03333333333333333
76,16,532,0.3684210526315789
82,-56,1591,1.162162162162162
83,-65,730,0.136986301369863
116,-24,4272,1.8541666666666667
173,15,1463,4.052631578947368
89,13,3850,1.2727272727272727
100,-82,6,0.6666666666666666
129,-15,4704,1.5
95,-47,672,0.8571428571428571
83,57,3672,1.2592592592592593
142,34,3776,1.0847457627118644
170,-2,174,0.05172413793103448
49,-31,25,0.04
156,-18,49,49.0
22,-18,702,1.0384615384615385
76,54,754,1.1153846153846154
103,43,164,41.0
121,51,2625,0.4666666666666667
26,-8,1980,0.9777777777777777
73,-47,3283,0.7313432835820896
82,-16,72,4.5
171,-5,790,7.9
168,2,693,0.0707070707070707
28,4,5270,0.7294117647058823
66,28,3000,0.8333333333333334
29,-9,425,0.058823529411764705
133,23,5766,0.6666666666666666
94,-6,5040,1.2698412698412698
6,4,450,0.5
86,18,123,0.07317073170731707
143,51,4029,0.6455696202531646
118,-74,640,0.4
67,13,3600,1.0
138,-36,8633,0.9175257731958762
92,26,3440,0.46511627906976744
156,-34,3977,0.422680412371134
64,-2,134,33.5
152,-16,5733,0.6923076923076923
93,-61,2924,1.5813953488372092
70,16,242,0.5
104,-28,27,27.0
127,49,608,0.42105263157894735
131,-21,6768,1.3055555555555556
150,-48,4048,0.4782608695652174
88,2,1170,0.14444444444444443
74,14,696,0.09195402298850575
100,-52,420,1.05
101,37,276,0.13043478260869565
115,17,90,0.4
91,79,3705,1.1403508771929824
117,79,5628,0.7976190476190477
120,-74,232,0.06896551724137931
120,-64,8330,1.1529411764705881
62,-36,1665,1.2162162162162162
24,8,4968,0.5869565217391305
94,54,2254,0.9387755102040817
63,-33,4278,1.1129032258064515
127,-27,1386,0.3181818181818182
58,-34,3655,1.9767441860465116
66,-38,1152,0.28125
109,17,3540,0.9833333333333333
91,85,1971,2.7037037037037037
166,14,270,0.09259259259259259
98,88,6030,0.7444444444444445
61,-41,1566,2.1481481481481484
120,-72,1976,2.923076923076923
69,61,561,0.21568627450980393
90,-48,6816,1.352112676056338
88,-66,406,8.285714285714286
85,71,672,0.65625
149,49,1843,5.105263157894737
31,25,2871,2.6363636363636362
58,46,570,0.6333333333333333
132,-44,5950,1.2142857142857142
97,89,2475,2.272727272727273
128,50,9702,1.010204081632653
182,8,273,0.6190476190476191
155,9,60,1.6666666666666667
116,64,7055,1.0240963855421688
56,10,1860,1.935483870967742
66,-56,7280,1.1375
115,-77,192,0.046875
76,12,621,1.173913043478261
97,-63,3600,1.0
138,20,7047,0.9310344827586207
72,-50,72,0.05555555555555555
67,-15,5760,0.625
124,28,4374,0.6666666666666666
52,28,27,0.3333333333333333
157,41,7209,0.9101123595505618
97,17,513,1.4210526315789473
137,31,3528,0.6805555555555556
126,36,6806,1.0121951219512195
104,-90,1935,0.9555555555555556
30,28,50,12.5
79,69,3724,1.5510204081632653
136,50,684,0.11842105263157894
54,2,174,0.20689655172413793
147,-7,8448,1.0909090909090908
128,22,4140,1.15
73,1,481,2.8461538461538463
59,33,5400,0.6666666666666666
106,-74,286,2.3636363636363638
19,11,2760,1.725
29,7,495,19.8
172,20,3720,0.967741935483871
119,-37,3256,0.42045454545454547
122,16,2871,0.29292929292929293
121,-69,3024,1.3125
111,-81,1560,0.43333333333333335
67,-7,5940,0.7333333333333333
147,7,780,4.615384615384615
38,22,287,0.17073170731707318
83,73,3332,0.7205882352941176
169,-5,4860,0.7407407407407407
69,-7,6972,1.0120481927710843
66,16,2964,1.0961538461538463
73,-27,3840,0.6
144,-18,396,0.09090909090909091
175,-23,6478,0.9634146341463414
71,61,970,0.10309278350515463
96,4,1104,0.13043478260869565
126,-18,1455,6.466666666666667
129,-55,45,0.5555555555555556
114,-18,3834,1.3148148148148149
25,11,5610,1.2878787878787878
67,57,4320,0.675
136,-16,1650,0.66
98,58,3285,0.6164383561643836
97,-69,4752,1.6296296296296295
46,-36,9215,1.0210526315789474
90,88,420,11.666666666666666
135,-51,726,0.6666666666666666
128,-16,110,1.1
129,-57,2849,2.081081081081081
102,-82,3600,1.7777777777777777
124,10,6970,0.9647058823529412
137,53,2747,1.6341463414634145
169,25,6177,0.8160919540229885
116,-20,3589,0.38144329896907214
103,95,1170,0.27692307692307694
177,-21,396,0.36363636363636365
123,-33,990,8.181818181818182
116,-38,1032,0.5581395348837209
66,-56,2891,1.2040816326530612
155,31,5074,0.686046511627907
133,-9,441,1.0
75,51,640,0.4
132,-6,4704,0.4897959183673469
114,32,6059,0.8795180722891566
101,-1,696,0.09195402298850575
133,31,215,0.11627906976744186
175,13,2378,2.8275862068965516
67,27,138,0.06521739130434782
57,3,988,1.4615384615384615
125,9,2201,2.2903225806451615
94,16,6390,0.7888888888888889
133,61,5194,0.5408163265306123
165,1,1302,0.15053763440860216
100,-62,7448,0.7755102040816326
51,41,2370,0.379746835443038
37,13,80,80.0
111,15,2565,0.28421052631578947
54,26,2300,0.2717391304347826
76,-26,345,1.5333333333333334
46,24,350,0.14
139,-3,2850,0.3157894736842105
46,12,1596,4.421052631578948
109,-47,71,71.0
40,6,3276,0.4642857142857143
42,-16,445,0.056179775280898875
101,35,8245,0.8762886597938144
123,65,3034,0.45121951219512196
155,-33,2170,0.5645161290322581
174,-12,1176,0.6666666666666666
34,6,990,4.4
81,29,4482,1.537037037037037
145,11,4128,0.4479166666666667
80,60,5184,1.7777777777777777
94,16,7857,1.1975308641975309
116,-54,102,2.8333333333333335
162,26,648,0.09876543209876543
60,-14,4108,0.6582278481012658
122,54,64,64.0
78,4,5168,0.8947368421052632
67,29,4056,1.5
74,68,837,0.0967741935483871
103,23,738,0.43902439024390244
146,10,777,1.7619047619047619
145,47,1008,2.2857142857142856
90,-50,5796,1.2173913043478262
95,9,330,1.4666666666666666
78,-52,4368,1.8958333333333333
142,-14,775,1.24
121,-3,1440,0.225
124,16,264,4.125
57,-43,14,0.07142857142857142
84,-14,440,0.14545454545454545
43,-11,2408,1.302325581395349
52,12,3880,2.425
117,-19,2664,0.5138888888888888
94,92,2375,3.8
126,46,6715,0.9294117647058824
91,23,608,9.5
97,-43,2639,0.31868131868131866
130,-40,272,0.058823529411764705
159,-7,2360,1.475
143,-47,4514,0.8243243243243243
125,63,2800,0.4375
110,-42,342,1.0555555555555556
87,-19,700,0.8928571428571429
96,52,1106,0.17721518987341772
103,39,2254,4.260869565217392
123,-33,3486,1.9761904761904763
102,-34,7820,0.9239130434782609
113,19,1218,2.761904761904762
90,-68,2961,0.746031746031746
54,28,2646,0.6666666666666666
25,-15,141,0.06382978723404255
117,45,2528,0.4050632911392405
76,10,2646,0.6666666666666666
42,-16,640,6.4
185,-3,75,0.3333333333333333
115,-21,4026,0.9242424242424242
67,13,1484,0.5283018867924528
74,16,2090,4.318181818181818
97,89,270,1.2
131,-11,8330,1.1529411764705881
92,-52,5044,0.5360824742268041
117,-81,93,0.010752688172043012
117,-57,4690,0.9571428571428572
86,14,3040,0.475
97,59,3876,0.8382352941176471
115,-79,564,0.06382978723404255
88,40,4914,0.5934065934065934
107,-85,37,0.02702702702702703
169,-29,1450,1.7241379310344827
180,16,2590,1.8918918918918919
59,45,6864,0.8863636363636364
163,-29,3358,1.5869565217391304
142,20,897,0.5897435897435898
100,-72,950,0.6578947368421053
62,26,259,5.285714285714286
160,8,6240,1.476923076923077
125,-15,2345,1.9142857142857144
118,2,5922,0.6702127659574468
150,-40,517,4.2727272727272725
87,13,989,0.5348837209302325
10,0,768,0.1875
88,24,1520,0.16842105263157894
116,-16,1241,0.2328767123287671
70,-68,6716,0.7934782608695652
163,33,4554,2.152173913043478
101,55,960,0.26666666666666666
137,-17,1440,5.625
66,-26,1575,2.52
146,-44,540,5.4
101,-85,2380,0.4857142857142857
107,73,5632,1.375
87,3,2184,0.30952380952380953
81,-25,3240,2.025
110,-34,13,13.0
51,11,4002,1.891304347826087
127,-33,3195,1.5777777777777777
124,-74,2106,0.32098765432098764
140,-42,3245,1.0727272727272728
110,34,3348,2.5833333333333335
152,42,4278,2.0217391304347827
106,-36,1222,1.8076923076923077
47,-9,3196,2.764705882352941
84,40,360,0.044444444444444446
74,12,1776,0.7708333333333334
74,24,329,0.14893617021276595
174,16,637,0.2653061224489796
102,70,952,0.30357142857142855
127,-7,374,0.7727272727272727
32,0,3960,1.9555555555555555
36,-14,88,1.375
176,-4,864,10.666666666666666
77,-23,624,0.2708333333333333
16,12,2106,3.1153846153846154
98,-54,667,1.2608695652173914
114,-78,192,0.046875
20,16,5148,0.8461538461538461
70,34,3417,0.7611940298507462
107,-59,5760,1.1111111111111112
116,-76,6231,1.3880597014925373
75,-23,3135,1.0363636363636364
53,-47,1786,0.8085106382978723
65,-59,475,19.0
166,8,3072,3.0
94,-60,6624,1.391304347826087
72,38,1940,4.85
180,-12,40,1.6
111,-77,198,22.0
116,26,378,0.09523809523809523
143,-51,1710,0.5263157894736842
106,22,7360,0.8695652173913043
78,74,516,0.27906976744186046
59,-7,731,0.3953488372093023
104,0,2852,1.3478260869565217
165,-7,1148,0.17073170731707318
99,33,510,14.166666666666666
117,77,7371,0.8901098901098901
26,18,2244,0.5151515151515151
18,4,5580,1.4516129032258065
101,-95,1728,1.6875
134,50,240,0.10416666666666667
83,25,1032,1.7916666666666667
81,-73,690,1.3043478260869565
67,39,1677,0.9069767441860465
53,43,416,6.5
123,-3,2910,3.2333333333333334
37,27,4484,1.2881355932203389
92,-42,4160,0.65
159,-23,315,1.4
136,-10,2080,2.03125
92,-82,2520,0.7
88,-62,5016,0.6477272727272727
130,-22,78,0.46153846153846156
151,-43,3420,0.4222222222222222
99,-77,2945,0.3263157894736842
81,-13,8910,0.9090909090909091
115,-75,590,0.1694915254237288
132,-14,5320,0.5894736842105263
155,29,1440,0.15625
135,-39,88,0.045454545454545456
131,5,1209,7.153846153846154
50,32,819,0.20634920634920634
109,75,832,4.923076923076923
9,-5,296,18.5
116,-48,1694,3.5
44,0,672,0.09523809523809523
116,-6,528,2.0625
134,-58,4275,0.47368421052631576
173,9,3534,1.087719298245614
121,33,2948,1.5227272727272727
141,13,6930,1.1688311688311688
99,-91,2233,0.37662337662337664
87,41,5312,0.7710843373493976
78,64,5655,1.3384615384615384
89,25,969,0.37254901960784315
155,-5,2752,2.6875
56,-26,360,14.4
108,0,39,39.0
104,-72,1104,0.13043478260869565
38,12,2392,3.5384615384615383
111,7,7553,1.0963855421686748
190,-2,35,1.4
97,-57,3827,0.48314606741573035
20,6,798,2.210526315789474
96,-84,5166,0.7682926829268293
59,-9,4620,1.2833333333333334
114,38,6786,0.896551724137931
29,21,3026,2.6176470588235294
79,-57,6633,1.4776119402985075
56,14,5074,0.686046511627907
92,-64,88,0.045454545454545456
46,-32,4095,2.022222222222222
128,36,552,1.0434782608695652
103,-81,2028,0.3333333333333333
92,68,1066,1.5769230769230769
76,74,2052,0.7037037037037037
102,-72,7569,1.0
52,50,2752,2.6875
104,10,152,9.5
87,67,2100,2.6785714285714284
118,-74,3564,1.8409090909090908
91,-11,1089,0.1111111111111111
128,-30,340,13.6
175,7,3430,1.4285714285714286
137,45,594,0.8148148148148148
120,32,540,0.4166666666666667
71,19,2760,0.5797101449275363
127,-71,3124,1.6136363636363635
119,-67,1425,0.43859649122807015
85,-79,122,0.03278688524590164
99,-45,960,6.666666666666667
118,26,5922,1.492063492063492
58,10,150,0.02666666666666667
121,-69,2436,0.3218390804597701
144,44,1968,1.170731707317073
158,36,1862,1.2894736842105263
57,23,728,11.375
131,5,4365,2.1555555555555554
97,-7,2263,0.4246575342465753
143,-53,3720,0.967741935483871
135,-11,1422,4.388888888888889
101,31,1100,0.5681818181818182
65,5,4485,0.9420289855072463
92,-32,1458,0.5
86,-84,9024,1.0212765957446808
112,58,3192,0.4523809523809524
163,-7,602,3.0714285714285716
126,32,1164,0.12371134020618557
91,-31,20,20.0
94,-64,2652,1.0196078431372548
179,19,5152,1.6428571428571428
149,45,1159,0.3114754098360656
73,-11,5412,1.2424242424242424
87,15,840,5.833333333333333
158,-8,2074,1.7941176470588236
53,31,624,0.41025641025641024
194,0,8736,1.054945054945055
68,32,738,9.11111111111111
61,-47,2046,4.2272727272727275
134,18,380,0.95
119,-59,1425,0.25333333333333335
63,11,6440,1.3142857142857143
141,-49,4784,1.7692307692307692
102,42,2816,1.4545454545454546
51,1,1830,0.4918032786885246
62,30,2262,1.4871794871794872
84,-54,177,19.666666666666668
118,30,770,6.363636363636363
163,-21,1032,0.5581395348837209
117,51,4980,1.3833333333333333
153,23,231,4.714285714285714
85,21,5355,0.7411764705882353
138,10,3108,2.27027027027027
37,-29,3731,0.45054945054945056
89,69,56,0.2857142857142857
110,84,68,68.0
164,16,2328,4.041666666666667
145,47,56,0.2857142857142857
58,-18,54,0.16666666666666666
110,46,5896,0.7613636363636364
145,21,700,1.12
35,7,3080,0.6285714285714286
138,-30,648,0.125
18,12,3360,1.9047619047619047
144,-38,1617,3.6666666666666665
130,-68,400,1.0
82,48,132,0.9166666666666666
36,2,4482,0.6506024096385542
128,60,1134,0.1728395061728395
73,-65,348,0.04597701149425287
143,-5,806,0.8387096774193549
166,22,918,1.2592592592592593
65,-23,5070,0.8333333333333334
189,1,72,4.5
167,-5,3008,1.3617021276595744
23,19,3420,2.3684210526315788
121,-63,1628,0.8409090909090909
101,65,650,0.15384615384615385
57,25,1748,1.2105263157894737
152,36,1943,0.43283582089552236
67,-51,1470,3.3333333333333335
81,1,1050,4.666666666666667
110,-74,5092,0.881578947368421
80,-38,1672,1.1578947368421053
36,0,46,46.0
53,-27,3800,0.6578947368421053
36,14,4554,2.152173913043478
173,-23,1386,0.3181818181818182
44,24,5742,1.706896551724138
52,-6,6120,1.1805555555555556
175,-13,1617,0.673469387755102
136,40,1520,5.9375
152,-30,2508,2.303030303030303
157,-1,3850,0.7857142857142857
104,58,1080,1.875
152,-10,5696,0.7191011235955056
115,-7,220,0.11363636363636363
84,38,1560,0.5769230769230769
142,-26,172,0.023255813953488372
42,2,3588,1.6956521739130435
45,33,820,2.05
127,61,728,3.7142857142857144
79,-13,27,0.037037037037037035
166,-32,1700,0.23529411764705882
177,15,2124,0.6101694915254238
50,24,1378,0.49056603773584906
145,-23,378,0.12962962962962962
74,56,880,0.45454545454545453
51,37,3192,1.0178571428571428
83,51,6408,1.2361111111111112
79,-59,2187,3.0
59,-45,3010,0.4069767441860465
98,14,1060,2.65
66,2,5734,1.540983606557377
125,-11,5688,0.9113924050632911
143,9,1794,2.6538461538461537
30,0,462,9.428571428571429
153,29,154,0.025974025974025976
57,-35,2700,0.9259259259259259
83,-57,6732,1.4558823529411764
46,-26,1005,4.466666666666667
141,27,5396,1.0704225352112675
84,-74,315,6.428571428571429
133,-13,2112,4.363636363636363
144,38,5400,0.6666666666666666
107,-35,270,1.2
143,29,5355,0.7411764705882353
173,-11,3074,1.0943396226415094
34,2,1392,2.4166666666666665
103,93,6552,1.2638888888888888
145,41,900,0.25
160,-34,852,5.916666666666667
109,-65,238,0.20588235294117646
33,17,4485,0.9420289855072463
155,35,1410,6.266666666666667
88,12,513,6.333333333333333
50,-44,4760,1.5178571428571428
49,-21,1520,3.8
33,-17,5432,0.5773195876288659
105,33,2193,1.186046511627907
86,78,7425,1.32
67,-1,3159,2.076923076923077
136,20,855,2.3684210526315788
84,-40,1292,3.5789473684210527
84,14,2254,0.23469387755102042
113,67,462,0.07792207792207792
104,-32,3740,1.2363636363636363
97,-61,651,1.4761904761904763
122,-24,4160,0.65
60,-16,4940,1.8269230769230769
93,21,1209,0.7948717948717948
106,-34,234,6.5
97,75,4860,1.35
114,2,3876,1.1929824561403508
130,-20,990,9.9
55,7,132,8.25
140,-16,1425,2.28
108,68,736,1.391304347826087
126,-26,2100,0.2976190476190476
123,43,540,0.4166666666666667
88,6,1950,0.32051282051282054
47,31,1184,0.8648648648648649
135,47,550,0.18181818181818182
20,6,6290,0.8705882352941177
91,63,1269,1.7407407407407407
157,-41,1056,1.03125
93,9,4928,0.8311688311688312
106,-10,4032,0.4375
116,-34,1960,0.20408163265306123
84,-80,288,0.2222222222222222
79,-67,120,0.20833333333333334
171,27,5481,0.7241379310344828
130,-58,8736,1.054945054945055
175,-17,1032,0.5581395348837209
50,48,2769,0.5492957746478874
60,48,3239,1.9268292682926829
128,42,693,1.5714285714285714
117,75,97,97.0
81,-1,3102,2.8484848484848486
113,-35,2280,3.9583333333333335
151,17,728,11.375
127,71,220,0.11363636363636363
103,55,3600,2.25
53,-27,3431,1.553191489361702
55,-41,2310,0.38961038961038963
189,-3,3696,1.6041666666666667
117,23,1426,0.3709677419354839
105,-13,720,3.2
112,-42,245,9.8
107,-35,767,4.538461538461538
124,-40,5280,1.2121212121212122
121,43,3420,1.6888888888888889
115,35,4662,0.8513513513513513
91,-69,1760,0.275
54,-50,3108,0.5675675675675675
177,15,728,0.23214285714285715
130,40,84,5.25
163,35,874,2.4210526315789473
80,6,2535,1.6666666666666667
89,-13,2436,0.34523809523809523
37,-7,2244,0.8627450980392157
60,-38,8460,0.9574468085106383
90,-24,6120,1.3235294117647058
102,-10,1072,4.1875
166,10,6384,1.105263157894737
64,40,336,0.14583333333333334
67,35,1440,0.225
69,25,2408,0.7678571428571429
141,9,1547,0.18681318681318682
86,-60,3120,0.4875
30,26,41,0.024390243902439025
90,8,297,33.0
175,15,1300,1.9230769230769231
197,1,108,12.0
123,25,5040,0.6222222222222222
106,-60,3621,0.7183098591549296
100,-74,594,0.5454545454545454
113,57,2250,3.6
125,-3,310,0.3225806451612903
92,56,928,0.90625
62,-40,742,3.7857142857142856
109,-53,2592,0.28125
169,-21,82,82.0
35,29,28,0.03571428571428571
120,46,3869,0.726027397260274
104,18,8100,1.0
97,41,5460,0.8974358974358975
72,54,1608,0.3582089552238806
94,-2,1275,0.22666666666666666
112,4,5244,0.9078947368421053
162,-6,3198,0.5256410256410257
88,-50,4455,0.45454545454545453
47,-17,2867,1.297872340425532
68,-6,1274,0.5306122448979592
168,-2,1235,3.4210526315789473
100,40,188,47.0
130,16,1550,0.4032258064516129
34,14,600,9.375
35,17,1540,1.2571428571428571
133,-65,663,0.4358974358974359
115,-45,99,11.0
133,-7,470,18.8
127,29,5250,0.9333333333333333
42,-28,265,0.09433962264150944
59,9,2499,0.9607843137254902
101,-73,2496,2.4375
87,-67,6596,0.7010309278350515
14,10,2080,0.325
101,37,3696,0.5238095238095238
176,0,2576,0.30434782608695654
131,-23,4740,1.3166666666666667
99,37,78,8.666666666666666
119,-75,345,13.8
40,34,184,0.08695652173913043
104,-28,1764,0.7346938775510204
48,16,4940,0.5473684210526316
59,-51,2552,1.3181818181818181
112,78,3800,0.6578947368421053
36,6,6570,0.8111111111111111
121,-57,1392,5.4375
130,-42,2788,0.4146341463414634
88,-8,720,11.25
142,-38,2200,1.375
63,39,940,0.425531914893617
37,19,1420,0.28169014084507044
69,23,1675,0.373134328358209
102,-66,58,58.0
103,49,4059,2.4146341463414633
146,-46,1992,3.4583333333333335
121,49,108,6.75
115,39,2356,0.6129032258064516
152,46,1992,3.4583333333333335
94,64,5590,1.323076923076923
105,-47,8924,0.9484536082474226
52,-10,2418,0.3974358974358974
88,76,3942,1.3518518518518519
76,-74,2449,2.5483870967741935
140,22,2440,1.525
120,-20,385,7.857142857142857
124,-44,2604,0.6774193548387096
106,72,40,10.0
84,50,2376,3.259259259259259
129,-23,5060,0.5978260869565217
128,0,1740,0.22988505747126436
67,-39,2720,2.65625
150,-46,1104,2.0869565217391304
100,24,1323,0.3333333333333333
76,20,1026,2.8421052631578947
108,-30,96,1.5
91,-65,1235,7.3076923076923075
79,-27,3195,0.6338028169014085
128,-42,128,8.0
112,46,342,9.5
101,37,5544,1.2727272727272727
55,-27,2754,2.3823529411764706
148,-12,5848,0.7906976744186046
102,-90,3612,1.9534883720930232
64,-22,2142,1.8529411764705883
143,-45,7298,0.9213483146067416
138,-30,4160,1.015625
124,0,3621,1.392156862745098
100,-74,90,0.1
80,-70,2670,2.966666666666667
128,-52,5856,1.5737704918032787
39,7,500,1.25
139,-53,988,0.6842105263157895
84,72,2726,0.8103448275862069
155,31,2304,1.0
121,11,4845,1.4912280701754386
94,48,1701,0.42857142857142855
111,-87,28,1.75
111,67,2916,1.0
96,-4,3696,0.5238095238095238
87,61,1105,0.26153846153846155
137,-61,48,12.0
155,33,2380,3.0357142857142856
84,-54,7623,0.7777777777777778
173,-23,130,5.2
101,59,2000,3.2
101,-3,192,3.0
132,58,2128,2.7142857142857144
75,-61,5415,0.6
109,71,986,0.29310344827586204
131,-35,3245,1.0727272727272728
131,-15,2450,2.0
115,-79,2760,0.32608695652173914
59,1,1896,0.3037974683544304
75,-33,3942,0.7397260273972602
102,60,8536,0.9072164948453608
182,-8,576,0.0625
152,10,1746,5.388888888888889
169,13,1200,2.0833333333333335
152,18,609,0.7241379310344828
91,-55,6992,1.2105263157894737
77,-21,51,51.0
75,19,46,46.0
65,41,1088,0.9411764705882353
151,-33,240,6.666666666666667
157,9,510,0.07058823529411765
150,10,2220,1.6216216216216217
153,-25,1425,0.15789473684210525
26,-4,546,0.30952380952380953
125,-9,693,1.5714285714285714
135,-17,156,0.9230769230769231
68,-54,208,0.8125
110,-64,6351,0.8390804597701149
178,10,488,7.625
144,26,1064,1.3571428571428572
104,60,364,0.04395604395604396
136,-28,3619,0.6103896103896104
33,29,1512,1.9285714285714286
112,-80,2178,4.5
129,55,2288,0.29545454545454547
43,-15,9312,1.0104166666666667
116,-12,972,1.3333333333333333
66,32,810,1.1111111111111112
125,-55,266,5.428571428571429
83,29,166,0.024096385542168676
41,-33,204,5.666666666666667
135,-13,4371,1.9787234042553192
81,-73,238,1.2142857142857142
39,-17,847,0.14285714285714285
111,-67,1827,0.2413793103448276
145,39,2052,1.5833333333333333
138,-42,7728,0.9130434782608695
73,-65,1232,0.1590909090909091
56,8,464,1.8125
101,23,152,0.02631578947368421
86,84,152,9.5
172,-14,357,0.13725490196078433
150,14,276,0.057971014492753624
110,-12,6930,1.4142857142857144
96,-28,1219,2.3043478260869565
119,41,2394,0.6031746031746031
66,48,3956,0.4673913043478261
69,-25,1239,2.8095238095238093
134,56,3886,1.1551724137931034
113,-13,4984,1.5892857142857142
68,12,520,0.19230769230769232
163,9,1290,0.6976744186046512
23,11,7225,1.0
147,37,56,1.1428571428571428
147,-31,6205,0.8588235294117647
