E,F,G,H
87,-11,1896,0.3037974683544304
37,-3,216,2.6666666666666665
54,20,2552,0.7586206896551724
128,-24,1088,4.25
57,-39,4680,1.3
77,25,3440,1.8604651162790697
177,-15,1044,0.8055555555555556
138,-32,468,13.0
58,-44,5616,0.9230769230769231
25,1,5427,1.208955223880597
133,-51,2900,1.16
144,54,4674,0.6951219512195121
77,27,348,0.10344827586206896
64,-50,4838,1.3898305084745763
128,64,4048,0.5227272727272727
168,24,1305,1.5517241379310345
54,2,16,0.25
38,6,88,1.375
171,-11,609,0.7241379310344828
92,20,4692,1.0147058823529411
94,16,584,9.125
148,-4,100,6.25
108,-16,108,0.75
73,41,6942,0.8764044943820225
61,13,5530,1.1285714285714286
113,65,2528,0.4050632911392405
91,-47,5325,1.056338028169014
75,-23,2142,1.8529411764705883
165,33,1975,3.16
152,-42,45,1.8
98,-78,1068,7.416666666666667
96,40,1368,0.2638888888888889
137,57,118,29.5
74,32,522,6.444444444444445
134,4,1513,0.19101123595505617
98,-10,1720,1.075
184,12,4284,1.6470588235294117
72,-22,4615,1.0923076923076922
180,-2,7954,1.1829268292682926
110,88,7154,0.7448979591836735
73,13,4320,1.2
78,-16,255,0.8823529411764706
98,16,2210,0.3058823529411765
103,61,637,0.07692307692307693
145,-5,3610,2.5
94,-40,3528,0.6805555555555556
145,-43,3400,0.7352941176470589
124,2,1776,0.7708333333333334
109,-73,424,0.1509433962264151
138,-2,132,1.0909090909090908
118,-36,4418,2.0
93,-61,1426,2.6956521739130435
102,90,270,0.37037037037037035
71,59,162,18.0
111,1,3400,0.47058823529411764
76,-68,2380,0.5147058823529411
99,43,3192,0.5526315789473685
80,-24,2407,2.8620689655172415
119,31,684,0.21052631578947367
143,43,3068,0.8813559322033898
70,-18,1960,0.8163265306122449
152,4,2254,0.9387755102040817
140,-14,1824,1.263157894736842
114,48,5076,1.7407407407407407
94,60,3276,0.4642857142857143
76,-50,6370,0.6632653061224489
14,-8,551,0.6551724137931034
139,21,1034,0.46808510638297873
70,42,7125,0.7894736842105263
105,31,5184,0.5625
130,-66,182,0.9285714285714286
94,10,4488,0.5795454545454546
130,26,6138,1.596774193548387
147,-21,6004,1.0394736842105263
111,57,5472,1.6842105263157894
99,63,2075,3.32
98,52,64,0.015625
83,69,7968,1.1566265060240963
76,12,1392,5.4375
125,-59,2200,0.2840909090909091
61,9,92,5.75
78,66,750,3.3333333333333335
24,-12,3675,0.6533333333333333
54,34,1020,7.083333333333333
137,-11,3402,1.9285714285714286
116,66,276,1.9166666666666667
166,24,465,2.066666666666667
106,-64,5985,1.507936507936508
153,17,3234,1.8333333333333333
110,88,576,0.4444444444444444
104,18,900,2.25
130,60,704,2.75
38,-34,400,16.0
88,-40,1870,0.6181818181818182
74,-10,244,15.25
116,42,1512,2.625
84,-2,552,8.625
157,-11,712,11.125
94,-56,128,0.5
63,35,1425,6.333333333333333
117,17,188,11.75
106,-78,2209,1.0
102,-34,710,7.1
103,-37,315,1.4
152,12,1610,3.0434782608695654
70,44,2470,3.6538461538461537
158,-36,3696,2.0952380952380953
142,4,810,0.1
71,-65,1620,0.5555555555555556
105,-3,4592,0.6829268292682927
70,-24,540,5.4
83,-15,1980,0.55
116,32,2862,1.0188679245283019
89,29,3600,0.64
146,50,594,1.2272727272727273
95,93,22,5.5
110,-22,126,0.07142857142857142
145,21,2350,3.76
96,58,9215,0.979381443298969
78,-20,6230,1.2714285714285714
113,-21,4650,1.86
129,41,2728,1.4090909090909092
173,9,2046,0.23655913978494625
152,-40,190,1.9
99,21,517,0.23404255319148937
132,-24,555,0.40540540540540543
95,-91,6560,0.975609756097561
140,46,3400,0.47058823529411764
100,-14,8930,0.9894736842105263
119,9,1722,3.9047619047619047
95,-9,2346,1.108695652173913
175,-5,3492,2.6944444444444446
91,-79,2652,0.5735294117647058
25,23,1824,0.19791666666666666
155,-29,2960,2.1621621621621623
141,-49,168,3.4285714285714284
156,20,120,0.5333333333333333
57,-23,442,0.38235294117647056
50,-12,176,0.09090909090909091
101,-97,5040,1.6071428571428572
123,27,1008,0.7777777777777778
104,-52,2185,0.24210526315789474
70,-50,5751,0.8765432098765432
117,-1,551,0.6551724137931034
86,48,4656,0.4948453608247423
145,-21,5467,0.922077922077922
36,-12,680,6.8
95,-71,2790,0.7258064516129032
48,8,2080,0.49230769230769234
70,-8,6750,0.8333333333333334
180,-16,1794,3.391304347826087
106,-24,1300,0.3076923076923077
88,-10,4361,1.816326530612245
120,64,1008,3.9375
108,-54,2090,1.4473684210526316
97,93,1984,1.9375
107,-81,6003,1.2608695652173914
104,44,5481,1.380952380952381
93,43,680,0.09411764705882353
120,-50,56,56.0
115,25,3100,1.24
83,-15,3922,0.7162162162162162
88,-82,7650,1.0588235294117647
138,56,1264,4.9375
96,36,4200,0.5952380952380952
107,47,1104,2.0869565217391304
75,-29,6440,1.3142857142857143
151,27,702,0.11538461538461539
174,-16,342,1.0555555555555556
69,-35,2139,0.4492753623188406
167,-23,1440,0.17777777777777778
177,-7,6764,0.8539325842696629
180,-4,3330,0.6081081081081081
56,22,4898,1.2741935483870968
143,-41,5742,1.3181818181818181
79,-9,2992,1.5454545454545454
70,-10,2736,0.5277777777777778
188,-4,864,0.375
96,0,2552,3.0344827586206895
100,80,1224,0.2361111111111111
73,13,350,0.07142857142857142
168,14,7600,1.1875
88,52,8550,0.9473684210526315
189,3,76,0.013157894736842105
100,-24,2464,0.4155844155844156
92,42,3705,1.1403508771929824
105,43,1210,0.4
181,-9,3015,0.6716417910447762
90,66,1738,3.590909090909091
117,53,1100,0.5681818181818182
72,-12,390,0.5769230769230769
81,1,3344,1.7272727272727273
126,-46,288,18.0
66,38,5110,1.042857142857143
73,-61,6734,0.8131868131868132
60,28,108,12.0
76,-42,2482,0.4657534246575342
94,18,1200,3.0
68,-50,2093,0.25274725274725274
99,-17,1204,0.16279069767441862
120,48,1080,4.8
187,9,1330,0.9210526315789473
108,4,36,1.0
58,-16,495,6.111111111111111
119,-39,5184,0.5625
60,-50,1936,4.0
175,-11,378,10.5
119,69,841,1.0
36,-26,1768,2.6153846153846154
161,13,1568,0.16326530612244897
82,72,1245,5.533333333333333
113,-13,820,2.05
42,-22,4230,1.9148936170212767
74,-38,7654,1.0348837209302326
56,-50,7275,1.2933333333333332
123,63,4386,0.5930232558139535
45,-9,1456,0.4642857142857143
112,-16,5440,1.1764705882352942
102,82,1054,0.27419354838709675
95,75,2700,3.0
99,-67,50,0.08
151,-39,680,0.14705882352941177
38,34,1204,6.142857142857143
101,-95,2088,0.6206896551724138
71,51,3230,0.4470588235294118
30,-10,1624,1.9310344827586208
83,43,1575,1.2857142857142858
131,-67,4757,0.9436619718309859
167,1,150,0.02666666666666667
87,55,42,4.666666666666667
47,-27,5256,1.0138888888888888
161,-35,1386,0.23376623376623376
35,-7,7178,0.7628865979381443
81,55,988,0.6842105263157895
169,-23,1860,0.21505376344086022
75,1,2706,0.6212121212121212
96,-66,5985,1.507936507936508
142,-14,132,0.2727272727272727
105,91,2211,0.4925373134328358
58,-40,231,0.5238095238095238
29,5,7371,1.123456790123457
13,-7,3400,0.7352941176470589
132,-2,1943,0.43283582089552236
149,-1,539,4.454545454545454
128,0,2738,0.5
154,44,4712,0.8157894736842105
68,-18,2108,1.8235294117647058
68,22,6794,0.9186046511627907
103,-41,1680,0.7291666666666666
100,86,1500,0.4166666666666667
131,25,5852,0.987012987012987
54,-16,2592,0.3950617283950617
142,-48,3040,0.5263157894736842
60,56,1656,3.130434782608696
51,33,350,1.7857142857142858
67,19,405,0.5555555555555556
85,-53,970,0.10309278350515463
77,-59,418,0.2894736842105263
126,-60,510,1.7647058823529411
144,24,2728,0.7096774193548387
16,-6,553,11.285714285714286
95,-5,1980,1.0227272727272727
169,-1,657,8.11111111111111
137,-33,13,13.0
63,-21,2496,0.2708333333333333
162,14,1040,0.65
38,14,392,8.0
87,-37,3456,0.6666666666666666
94,26,896,0.21875
155,5,1710,4.7368421052631575
36,28,4480,0.9142857142857143
74,-22,4788,1.2063492063492063
119,-43,2842,1.183673469387755
96,64,4700,1.88
105,-81,1710,1.1842105263157894
147,17,2403,0.30337078651685395
111,77,616,5.090909090909091
114,-12,7742,1.240506329113924
35,17,252,0.03571428571428571
131,35,3484,0.7761194029850746
134,40,2511,0.38271604938271603
179,-7,812,1.0357142857142858
133,-63,3772,1.7826086956521738
133,-17,2030,0.4142857142857143
103,-45,5141,0.5463917525773195
174,-10,2842,3.3793103448275863
62,-42,270,1.2
116,-66,1652,0.4745762711864407
172,12,2412,0.5373134328358209
106,60,588,0.75
131,31,4108,1.5192307692307692
60,40,518,2.642857142857143
69,-13,2244,0.4852941176470588
53,11,1408,5.5
66,28,3417,1.3137254901960784
44,-10,18,0.5
48,24,3960,0.40404040404040403
31,25,315,0.07936507936507936
125,59,1440,0.7111111111111111
172,0,2773,1.2553191489361701
69,53,2822,0.40963855421686746
98,-8,2585,0.8545454545454545
91,11,310,0.3225806451612903
150,44,1584,1.4545454545454546
175,13,2162,0.9787234042553191
30,-12,1155,1.0606060606060606
32,-28,3700,1.48
142,-30,1260,3.15
27,17,750,0.8333333333333334
137,-53,4536,0.875
125,57,6240,0.6770833333333334
103,65,1326,1.1470588235294117
116,34,2542,0.6612903225806451
37,1,374,3.090909090909091
155,1,154,3.142857142857143
66,56,1846,2.730769230769231
95,-75,66,0.5454545454545454
57,-39,8613,1.1379310344827587
125,-49,3266,0.647887323943662
85,-77,560,0.35
89,77,286,0.5909090909090909
42,-34,864,0.375
101,-45,1564,1.3529411764705883
98,-74,638,0.7586206896551724
48,14,5100,0.9066666666666666
94,-64,1400,0.875
162,-18,2607,0.4177215189873418
141,43,66,0.015151515151515152
99,-97,7654,0.9662921348314607
145,-5,2444,3.6153846153846154
125,-19,142,35.5
87,-67,462,0.10606060606060606
94,-34,2442,0.5606060606060606
73,9,2352,1.0208333333333333
107,1,3870,0.4777777777777778
33,-19,5644,0.8192771084337349
156,-40,920,9.2
56,38,1320,0.30303030303030304
117,69,4794,1.8431372549019607
106,-78,725,0.8620689655172413
179,13,1768,0.6538461538461539
128,56,3626,0.37755102040816324
114,40,1408,0.7272727272727273
174,-12,1014,6.0
96,40,756,1.037037037037037
75,-3,2850,0.3157894736842105
103,43,108,0.037037037037037035
79,-17,63,0.015873015873015872
94,44,2392,1.1304347826086956
70,-24,5247,1.8679245283018868
92,80,144,36.0
117,65,4100,0.6097560975609756
120,42,78,2.1666666666666665
55,-39,864,0.2962962962962963
85,-35,1026,0.35185185185185186
63,-9,2640,0.6060606060606061
83,-29,585,2.6
109,-1,3680,0.575
26,14,30,0.3
133,5,2592,2.0
124,10,255,28.333333333333332
129,-33,852,5.916666666666667
70,-40,1534,2.269230769230769
93,-51,6720,1.3714285714285714
157,15,7553,1.0963855421686748
95,15,1564,2.9565217391304346
90,-12,35,35.0
95,35,3854,2.292682926829268
69,-29,1496,3.090909090909091
96,20,215,0.11627906976744186
127,-9,1260,0.15555555555555556
29,-1,1224,0.2361111111111111
136,12,1463,0.24675324675324675
142,26,7221,0.9540229885057471
157,-19,5278,1.5689655172413792
136,-4,484,1.0
162,-12,611,3.6153846153846154
61,-23,92,0.043478260869565216
76,28,6806,1.0121951219512195
86,-20,576,2.25
78,-6,2340,0.8653846153846154
99,89,2324,2.9642857142857144
95,-93,731,2.5294117647058822
67,-33,1824,0.3157894736842105
116,-18,4473,1.126984126984127
67,33,1922,2.0
105,-63,560,11.428571428571429
60,36,3420,2.638888888888889
117,-59,5544,1.3968253968253967
100,-68,1190,0.9714285714285714
135,-41,6365,1.4179104477611941
56,0,704,0.09090909090909091
119,-17,1443,1.054054054054054
79,13,3276,0.8253968253968254
123,-63,2772,3.5357142857142856
176,4,180,1.25
141,-9,91,1.8571428571428572
45,-27,110,4.4
91,-83,160,2.5
93,-13,4736,0.8648648648648649
128,6,3441,2.5135135135135136
121,-35,585,7.222222222222222
155,-43,54,1.5
68,0,3690,2.1951219512195124
156,-42,256,16.0
52,2,176,0.09090909090909091
85,-21,1180,0.3389830508474576
178,18,2064,0.8958333333333334
32,22,2345,1.9142857142857144
70,-42,1320,1.2121212121212122
129,-61,2310,0.4714285714285714
61,-47,805,1.5217391304347827
37,-1,840,0.525
64,28,1224,0.2647058823529412
163,-11,1664,0.6153846153846154
116,32,1581,0.6078431372549019
103,29,6305,1.4923076923076923
31,1,3080,0.6285714285714286
81,-49,7224,0.9767441860465116
41,3,1577,4.368421052631579
92,80,3440,0.46511627906976744
138,-40,176,1.4545454545454546
170,10,5605,1.6101694915254237
84,-82,7917,1.0459770114942528
111,21,1540,0.7954545454545454
96,-82,1547,5.352941176470588
165,-1,2156,2.75
106,50,2436,2.896551724137931
111,-63,4704,1.9591836734693877
152,42,5015,0.6941176470588235
69,-11,2400,2.34375
66,-30,1702,3.217391304347826
148,38,5589,1.173913043478261
133,3,1746,5.388888888888889
83,73,1458,0.2222222222222222
62,-52,2915,1.0377358490566038
146,36,238,0.20588235294117646
48,34,1600,1.5625
19,3,2574,3.8076923076923075
48,-10,7980,1.130952380952381
147,23,4745,1.123076923076923
133,-13,781,0.15492957746478872
79,-35,1632,2.8333333333333335
100,0,504,0.3888888888888889
134,-50,176,0.36363636363636365
145,51,112,0.14285714285714285
43,23,1232,4.8125
151,-31,2775,0.49333333333333335
59,1,6499,1.4477611940298507
93,43,142,35.5
85,-19,1044,0.13793103448275862
121,-55,255,28.333333333333332
102,-44,266,1.3571428571428572
57,-9,1036,1.3214285714285714
132,-16,910,0.7428571428571429
120,20,7068,1.2236842105263157
91,-79,1932,0.9130434782608695
61,-43,200,0.32
55,-35,396,0.8181818181818182
82,-74,6935,0.7684210526315789
123,61,6132,1.1506849315068493
159,33,2862,1.0188679245283019
57,-11,783,0.9310344827586207
151,-33,162,18.0
120,-14,4592,1.4642857142857142
142,26,2772,0.6363636363636364
97,-9,2553,1.864864864864865
81,27,207,0.043478260869565216
120,-36,700,3.5714285714285716
50,28,1800,0.5
115,61,5432,1.7321428571428572
130,-58,1444,1.0
142,-32,1386,1.2727272727272727
144,-32,2940,1.6666666666666667
85,15,5110,0.958904109589041
113,69,2124,1.6388888888888888
110,-74,1280,5.0
129,43,7326,1.337837837837838
107,89,2275,1.8571428571428572
48,8,7742,0.8061224489795918
72,42,252,15.75
73,17,576,9.0
57,-39,6474,1.064102564102564
159,-17,660,1.3636363636363635
172,26,2765,0.4430379746835443
82,-72,4134,1.471698113207547
144,10,5184,0.5625
142,8,513,6.333333333333333
164,10,3038,1.2653061224489797
160,30,1420,0.28169014084507044
105,-89,5840,1.095890410958904
106,-64,3696,1.9090909090909092
139,-51,2077,2.161290322580645
60,-6,1936,4.0
133,25,1845,0.9111111111111111
97,-93,2325,0.41333333333333333
101,9,3741,2.0232558139534884
65,21,4346,1.5471698113207548
111,43,2146,1.5675675675675675
89,-25,3060,2.361111111111111
110,18,1463,0.24675324675324675
179,11,1258,0.918918918918919
133,49,7,7.0
55,19,2394,0.7368421052631579
43,31,5504,1.34375
71,35,3600,1.5625
96,-26,1876,0.417910447761194
118,74,1845,0.9111111111111111
47,-35,1711,0.4915254237288136
141,-7,1440,3.6
143,55,3192,1.8095238095238095
76,-34,2812,1.9473684210526316
56,40,4897,1.4067796610169492
96,80,840,0.9333333333333333
11,-5,3200,0.5
131,7,3245,1.0727272727272728
168,-24,630,6.3
22,-8,705,3.1333333333333333
92,36,684,0.47368421052631576
109,-59,306,8.5
80,66,1218,1.4482758620689655
53,39,1740,2.0689655172413794
143,9,870,3.8666666666666667
121,63,4015,0.7534246575342466
35,33,4982,0.5638297872340425
102,16,1128,1.9583333333333333
36,4,1540,0.7954545454545454
110,-30,240,0.15
168,8,848,0.3018867924528302
58,38,46,11.5
44,-28,1156,4.0
175,-13,6622,0.8953488372093024
160,-22,6059,0.8795180722891566
69,-31,1760,0.9090909090909091
14,-4,8928,0.96875
100,-48,6014,1.564516129032258
121,43,4958,0.9054054054054054
96,38,84,5.25
131,-53,4785,1.5818181818181818
178,10,1634,0.8837209302325582
68,56,615,2.7333333333333334
36,-6,64,0.0625
84,-70,7636,1.108433734939759
107,-45,800,8.0
59,-25,2236,1.2093023255813953
156,10,450,0.72
50,34,1274,7.538461538461538
35,-33,1729,4.7894736842105265
68,66,1357,2.5652173913043477
126,-66,1748,3.3043478260869565
90,-22,1932,0.9130434782608695
132,-64,594,0.5454545454545454
68,-54,371,0.1320754716981132
132,16,3913,0.4725274725274725
170,14,323,0.8947368421052632
68,-36,4275,0.76
146,20,5780,0.8
86,-58,1836,1.588235294117647
63,-57,1608,2.7916666666666665
95,-75,1806,0.9767441860465116
136,58,9108,0.9292929292929293
124,-24,2574,0.4230769230769231
97,-29,220,0.11363636363636363
130,46,2418,0.3974358974358974
81,-43,874,0.41304347826086957
121,-39,3654,0.9206349206349206
95,9,2450,0.98
28,14,38,38.0
98,-40,1104,0.4791666666666667
135,-15,3705,1.1403508771929824
62,54,836,0.14473684210526316
178,-4,2478,1.4047619047619047
126,-26,3850,1.2727272727272727
55,-13,6279,0.7582417582417582
52,-6,754,0.896551724137931
99,-75,5934,0.8023255813953488
161,-19,522,14.5
102,12,858,1.7727272727272727
108,-6,18,0.5
155,-37,1860,2.066666666666667
115,1,750,0.3
140,-46,3168,0.4090909090909091
86,54,1566,2.1481481481481484
69,-13,1248,7.384615384615385
150,0,551,0.6551724137931034
102,92,1083,0.3333333333333333
108,66,1826,0.26506024096385544
122,62,3528,2.7222222222222223
129,33,3813,2.268292682926829
68,-44,600,1.5
39,23,7470,0.9222222222222223
148,24,500,1.25
91,61,928,0.27586206896551724
70,36,816,0.7058823529411765
97,1,2040,0.4411764705882353
141,39,2914,3.032258064516129
161,7,200,12.5
86,-82,6308,0.9156626506024096
81,57,3864,0.8115942028985508
103,35,1431,0.5094339622641509
109,71,528,4.363636363636363
107,-69,4644,1.5925925925925926
55,25,3080,1.925
161,29,198,49.5
74,32,1400,0.56
53,3,168,1.1666666666666667
48,6,3950,1.58
64,54,1995,0.6140350877192983
50,28,8091,0.9354838709677419
84,74,166,41.5
93,49,1587,3.0
31,25,6216,0.8809523809523809
85,45,490,10.0
123,21,2378,1.4146341463414633
91,-1,159,17.666666666666668
52,10,84,0.19047619047619047
145,-45,3870,0.4777777777777778
87,-43,2324,2.9642857142857144
186,-2,950,0.10526315789473684
122,-4,175,7.0
112,-80,117,0.07692307692307693
118,-64,6237,1.051948051948052
107,5,76,0.21052631578947367
75,-47,1161,0.627906976744186
45,13,3060,0.4235294117647059
25,-15,6370,0.6632653061224489
89,-39,741,0.22807017543859648
123,13,1062,0.3050847457627119
103,-79,1380,0.38333333333333336
151,-23,6958,0.7244897959183674
128,58,1320,1.2121212121212122
143,39,92,5.75
145,-25,1872,3.25
108,70,2590,0.47297297297297297
152,-10,3417,0.7611940298507462
61,-11,1260,0.17857142857142858
124,68,2625,2.142857142857143
63,-55,2356,0.6129032258064516
173,-11,3230,0.35789473684210527
157,15,2150,0.86
36,-18,1200,2.0833333333333335
93,-87,756,1.037037037037037
79,33,1911,1.2564102564102564
190,6,468,5.777777777777778
38,-8,2040,3.5416666666666665
124,-50,3168,1.375
111,-7,1250,2.0
153,-23,4128,0.4479166666666667
46,-8,325,13.0
92,-36,3515,0.3894736842105263
133,47,5390,1.1
183,11,6992,1.2105263157894737
97,11,2100,0.5833333333333334
93,-31,2660,0.5428571428571428
115,-53,1547,5.352941176470588
113,-65,3420,0.37894736842105264
129,49,2960,0.5405405405405406
139,-43,2691,1.7692307692307692
58,-52,6208,1.515625
35,29,6324,0.7311827956989247
30,-10,1702,3.217391304347826
114,78,1728,0.421875
124,-32,5394,0.7126436781609196
147,-33,6699,0.8850574712643678
110,34,2100,1.1904761904761905
169,-15,5940,1.65
81,-9,21,2.3333333333333335
109,23,544,0.53125
45,1,884,0.7647058823529411
171,-3,1568,6.125
76,8,2756,1.0192307692307692
99,57,3680,1.7391304347826086
100,-26,1044,0.3103448275862069
67,35,6324,0.7311827956989247
31,11,158,39.5
107,-75,5332,1.3870967741935485
175,-5,6208,1.515625
145,-31,2916,2.25
69,17,477,5.888888888888889
78,8,3186,1.0925925925925926
74,-20,1746,0.18556701030927836
107,-25,3652,0.5301204819277109
100,-56,18,0.5
22,10,546,0.06593406593406594
78,22,171,0.05263157894736842
96,62,1120,1.09375
106,34,6120,1.3235294117647058
98,-8,6862,1.2876712328767124
58,20,5893,1.1690140845070423
27,-23,2652,0.5735294117647058
180,-10,5767,1.082191780821918
102,-94,742,0.2641509433962264
114,24,6650,0.7368421052631579
114,26,456,1.263157894736842
147,-19,624,0.41025641025641024
59,5,3575,0.8461538461538461
116,-24,1855,0.660377358490566
34,14,868,0.22580645161290322
18,-12,390,0.43333333333333335
70,-56,4836,1.2580645161290323
96,-66,4148,1.1147540983606556
22,20,2592,3.5555555555555554
115,23,3015,0.6716417910447762
54,4,4131,0.6296296296296297
119,-59,4256,1.3571428571428572
91,61,544,0.47058823529411764
169,15,1102,0.7631578947368421
178,18,2772,0.4675324675324675
75,21,6636,0.9404761904761905
61,53,1155,0.38181818181818183
63,1,980,0.2
100,60,1292,0.27941176470588236
102,88,1066,0.6341463414634146
121,-11,3330,1.6444444444444444
55,-9,1020,3.5294117647058822
78,4,1104,2.0869565217391304
107,-79,5928,1.0263157894736843
27,3,8178,0.925531914893617
90,26,225,0.1111111111111111
61,-13,3256,1.6818181818181819
148,-8,476,9.714285714285714
126,-8,1023,0.9393939393939394
55,-25,1406,0.9736842105263158
123,67,243,27.0
119,-23,2136,0.2696629213483146
126,-2,595,12.142857142857142
91,9,819,4.846153846153846
60,-52,3276,1.8571428571428572
103,-3,1334,1.5862068965517242
81,-55,1785,1.457142857142857
110,-36,585,0.38461538461538464
135,-17,495,2.2
137,-31,276,7.666666666666667
114,-66,2211,2.0303030303030303
130,40,408,1.411764705882353
86,-24,1863,3.5217391304347827
114,66,1332,0.24324324324324326
80,24,1350,0.46296296296296297
74,48,2376,0.3068181818181818
92,-68,1316,1.6785714285714286
67,-3,2368,0.578125
97,91,1885,2.2413793103448274
157,-39,400,0.25
120,22,144,0.0625
110,-22,426,11.833333333333334
89,27,3652,1.8863636363636365
79,-77,300,0.05333333333333334
149,21,2784,0.3020833333333333
70,10,2905,2.3714285714285714
60,2,1088,3.764705882352941
101,-65,4914,0.5934065934065934
90,54,2555,2.085714285714286
109,69,1302,1.3548387096774193
104,-26,28,1.75
66,-12,7,0.14285714285714285
106,16,676,4.0
146,-20,1026,0.7105263157894737
46,24,3100,1.24
97,-81,72,0.2222222222222222
74,-54,76,4.75
83,7,2112,0.515625
101,-25,5670,0.8641975308641975
65,-31,5551,1.4918032786885247
105,71,621,7.666666666666667
85,-65,1166,2.409090909090909
63,55,23,0.043478260869565216
70,48,17,17.0
152,-30,1008,0.25396825396825395
115,-83,4350,1.74
112,-58,595,2.0588235294117645
50,-26,928,0.27586206896551724
37,-31,2912,1.0769230769230769
17,9,3750,0.6666666666666666
134,16,2805,2.5757575757575757
119,23,216,0.375
111,41,4087,0.9104477611940298
126,54,990,9.9
114,-48,987,0.44680851063829785
92,34,441,9.0
108,-16,3630,0.8333333333333334
76,-22,1740,1.9333333333333333
125,3,1798,1.8709677419354838
136,-48,8526,1.1264367816091954
140,56,2880,1.8
132,38,3476,0.5569620253164557
178,-20,2385,0.8490566037735849
57,37,5328,1.0277777777777777
87,23,9310,1.0315789473684212
170,26,480,4.8
103,23,3078,2.1315789473684212
82,22,1575,1.2857142857142858
42,-38,495,19.8
79,1,1696,1.65625
133,11,511,0.0958904109589041
120,10,5106,0.9324324324324325
24,-2,7298,1.0853658536585367
129,29,3300,1.32
115,21,2556,1.9722222222222223
78,-46,1652,0.4745762711864407
41,-3,4556,0.9852941176470589
140,-18,8316,1.1785714285714286
35,-15,6365,0.7052631578947368
51,41,2387,0.4025974025974026
85,-59,4355,1.0307692307692307
87,7,675,0.9259259259259259
177,-19,400,16.0
144,-28,1420,0.28169014084507044
69,33,200,2.0
117,-71,175,0.14285714285714285
162,-10,2244,0.5151515151515151
59,29,240,2.4
44,-38,5481,0.7241379310344828
75,-37,189,0.42857142857142855
29,-25,1175,0.5319148936170213
143,-47,5346,0.8148148148148148
6,0,2279,1.2325581395348837
79,-1,2769,0.5492957746478874
112,-26,324,0.04938271604938271
128,54,1216,3.3684210526315788
86,26,3626,0.37755102040816324
163,35,2088,0.4027777777777778
123,61,132,1.0909090909090908
106,-16,2442,0.5606060606060606
165,-9,816,3.1875
162,2,4641,0.5604395604395604
160,30,552,8.625
62,-56,3599,1.0338983050847457
50,22,3619,1.6382978723404256
137,45,441,0.1836734693877551
158,-14,7821,0.797979797979798
71,23,3240,0.4
130,24,3201,2.9393939393939394
144,-54,8550,1.0555555555555556
78,26,286,0.5909090909090909
130,2,1755,0.4153846153846154
99,63,1003,0.288135593220339
149,5,3772,1.7826086956521738
69,-21,3008,2.9375
119,-41,4050,1.3888888888888888
86,-22,2322,3.185185185185185
120,50,231,4.714285714285714
16,12,3612,0.4883720930232558
143,53,1450,1.7241379310344827
5,3,5346,0.8148148148148148
105,3,3479,1.4489795918367347
123,-41,2254,4.260869565217392
28,26,1584,0.3055555555555556
81,-25,90,90.0
56,42,1840,1.15
127,-11,1320,1.2121212121212122
79,-7,225,0.04
26,14,1034,0.11702127659574468
115,-23,3534,0.9193548387096774
116,8,578,2.0
81,-51,69,69.0
17,-13,5640,0.6382978723404256
139,23,3920,0.8
176,20,4680,1.7307692307692308
132,-42,255,0.09803921568627451
74,-10,5890,1.532258064516129
63,43,4004,0.6753246753246753
92,-52,700,1.12
125,-23,5850,0.7222222222222222
114,66,2688,0.38095238095238093
89,47,5624,1.027027027027027
110,6,600,6.0
109,-27,174,0.022988505747126436
132,-10,5325,1.056338028169014
140,46,2852,0.33695652173913043
126,50,2624,0.3902439024390244
105,15,30,0.8333333333333334
45,13,1250,2.0
121,25,3520,1.8181818181818181
152,30,9,0.1111111111111111
112,74,354,9.833333333333334
126,10,1960,0.4
126,64,1634,4.526315789473684
132,62,855,10.555555555555555
104,88,980,0.10204081632653061
149,-47,1369,1.0
56,42,6424,0.8295454545454546
76,28,6177,1.2253521126760563
47,-35,8,0.5
151,31,4183,1.8936170212765957
53,-47,576,16.0
115,-39,5488,1.75
98,94,4617,0.7037037037037037
136,-36,570,0.6333333333333333
98,-18,1488,5.8125
134,12,3763,1.3396226415094339
134,-28,1184,0.8648648648648649
40,14,832,0.203125
63,57,1462,0.7906976744186046
111,-27,308,2.5454545454545454
44,-26,4118,1.2241379310344827
140,-8,5580,1.55
102,-16,484,1.0
140,44,578,0.5
100,82,1222,1.8076923076923077
49,-15,2627,0.5211267605633803
124,-16,2760,1.3043478260869565
147,27,900,1.44
57,-15,5780,1.25
73,-65,4757,1.0597014925373134
67,-31,1067,0.1134020618556701
120,-46,116,29.0
130,16,8178,1.0804597701149425
106,-16,2475,1.2222222222222223
64,36,216,13.5
166,-26,1500,3.75
172,6,60,0.6
93,-77,1254,3.473684210526316
173,13,5856,1.5737704918032787
21,15,725,1.16
103,23,5328,1.0277777777777777
87,23,725,0.8620689655172413
50,-2,8514,1.1511627906976745
61,-19,200,0.08
130,-6,876,0.1643835616438356
85,-7,1794,0.37681159420289856
55,43,1935,1.0465116279069768
182,0,266,0.7368421052631579
27,19,2024,3.8260869565217392
122,-38,9024,0.9791666666666666
74,-54,2310,2.566666666666667
40,-28,6072,0.7840909090909091
42,-10,2325,2.4193548387096775
159,-35,3026,0.38202247191011235
182,-6,6106,0.8255813953488372
140,34,162,0.2222222222222222
62,-8,4410,1.1111111111111112
23,-15,456,12.666666666666666
110,-26,2448,2.1176470588235294
118,18,3690,0.5487804878048781
148,18,730,7.3
138,-12,228,1.5833333333333333
