E,F,G,H
99,46,74,26
66,8,9,85
55,44,39,99
28,92,66,85
41,45,53,20
12,34,23,71
6,6,56,15
35,20,19,96
42,55,99,96
78,78,61,3
30,12,86,63
91,20,45,68
8,61,50,44
15,57,36,76
25,73,27,32
74,10,35,68
19,40,97,44
47,84,81,43
1,98,92,87
64,53,56,72
65,95,41,56
9,67,37,33
49,29,85,72
52,14,35,86
87,9,45,52
65,53,39,6
10,46,89,60
46,99,90,67
60,70,71,3
88,19,1,80
16,84,54,88
86,66,76,5
23,4,66,83
48,25,84,81
63,83,56,1
24,99,57,80
46,77,8,84
94,77,32,51
36,22,90,81
49,61,31,95
52,16,22,88
29,80,5,41
61,23,59,11
45,54,71,48
3,2,86,31
70,18,65,35
89,93,97,12
18,91,19,61
91,31,44,25
12,24,93,71
56,6,61,78
77,41,26,6
49,52,18,89
77,15,52,84
83,28,95,81
53,24,59,43
15,19,10,88
27,79,73,61
75,68,23,97
73,44,18,50
5,61,26,69
19,34,23,76
41,66,59,32
32,97,33,48
70,79,96,13
53,82,65,70
31,2,31,39
47,30,56,77
43,31,50,39
15,18,96,7
7,2,61,95
41,74,98,63
44,9,49,70
58,71,1,40
68,53,35,88
24,5,25,55
16,17,97,51
41,38,74,40
57,9,56,86
15,63,84,87
86,82,78,73
53,75,30,87
41,10,35,2
19,97,51,69
33,74,97,45
15,44,86,97
78,90,96,3
14,63,4,22
36,23,75,51
87,38,90,64
97,93,7,70
20,24,74,27
60,91,3,94
85,57,15,23
72,79,13,19
64,93,17,91
43,46,10,17
68,34,14,2
37,44,34,53
65,98,77,69
46,86,81,24
41,32,42,59
71,80,31,92
14,76,97,80
74,91,82,86
75,7,70,72
29,42,22,4
73,55,4,60
85,54,34,48
13,45,49,56
90,31,27,4
97,30,21,95
93,41,53,32
58,88,26,13
40,5,34,79
6,40,59,65
1,19,2,56
89,30,80,80
94,82,26,73
19,23,34,28
41,56,89,74
98,77,81,74
96,19,30,75
3,73,82,14
29,75,47,87
50,62,62,22
9,26,10,39
21,14,61,74
51,24,63,73
19,78,8,74
93,37,64,4
75,53,11,75
42,92,31,53
3,55,31,58
96,81,19,1
63,4,10,86
60,4,43,21
42,25,85,29
64,23,61,54
9,70,82,83
91,68,21,76
24,6,35,82
20,94,2,66
22,50,90,96
82,46,89,83
62,30,55,21
45,37,39,46
42,11,86,56
68,34,24,20
54,41,54,68
74,30,15,43
78,5,75,6
68,16,67,12
73,85,63,20
78,2,90,14
59,78,63,56
62,78,33,92
81,3,32,36
24,97,63,53
26,33,46,59
36,36,87,51
85,28,78,31
12,27,37,59
78,22,52,63
36,61,8,25
53,58,37,83
4,17,93,4
1,13,30,40
42,15,69,87
97,15,28,37
10,76,84,68
15,83,90,45
48,1,26,49
47,95,72,83
47,76,44,39
46,57,80,30
30,74,21,14
93,15,92,50
72,76,16,77
56,86,86,70
41,30,63,20
78,1,31,61
55,19,25,73
47,77,71,98
45,14,91,83
15,27,90,98
36,48,93,79
33,45,57,72
4,42,12,23
49,12,5,95
88,41,62,53
42,45,46,8
98,58,68,10
32,94,43,31
43,22,17,33
33,21,44,87
71,71,49,84
60,76,90,29
31,41,34,93
77,77,55,54
25,54,19,23
31,45,80,14
78,1,99,86
34,98,1,21
1,22,98,51
71,95,15,12
97,73,93,3
72,72,16,46
32,52,38,53
80,18,13,76
3,49,66,33
93,41,21,33
77,91,99,51
71,57,58,86
19,64,92,24
46,54,45,46
73,6,35,51
42,36,3,91
17,46,3,76
40,16,74,82
69,95,17,82
24,45,74,68
60,83,50,31
66,17,40,23
40,5,27,15
89,14,5,50
52,64,10,45
15,32,70,31
56,63,23,91
4,24,9,38
59,13,7,9
16,96,62,47
7,48,88,71
31,83,35,57
1,86,47,19
50,87,65,6
24,82,89,70
41,48,76,14
34,57,90,55
68,30,65,48
77,97,44,53
32,11,61,36
11,95,2,25
66,66,16,25
66,53,84,4
30,3,86,54
6,57,94,65
83,96,86,69
25,31,41,95
61,55,83,28
5,2,40,64
15,42,50,37
28,82,48,41
97,40,92,77
2,33,81,30
65,32,74,28
14,44,44,12
37,54,27,31
19,17,65,61
78,40,86,51
38,85,34,9
16,48,77,16
78,36,77,73
75,94,62,3
95,45,74,1
5,49,50,76
66,46,10,11
37,41,67,6
41,26,48,25
96,26,1,46
69,83,13,48
3,70,4,73
51,50,16,86
39,4,68,33
96,62,69,49
31,59,50,1
86,23,29,14
40,2,35,31
3,38,3,93
10,10,84,25
92,12,41,4
62,26,27,10
26,28,30,50
26,56,45,55
24,83,43,16
9,46,27,49
71,62,92,86
71,22,51,85
20,36,30,24
11,16,34,60
77,66,68,12
28,21,45,59
37,55,33,18
24,63,6,46
3,74,93,23
22,80,82,3
40,20,81,2
6,67,70,51
23,12,71,12
81,15,87,39
3,10,47,56
34,48,27,24
86,37,79,53
16,24,88,48
99,39,79,45
41,45,57,22
33,90,34,86
49,99,7,50
11,8,73,33
8,16,76,39
22,45,84,89
65,87,3,45
46,34,88,67
22,75,13,48
88,24,70,30
8,86,32,69
41,62,26,97
62,12,7,93
91,20,50,1
77,73,42,79
42,34,21,15
76,19,55,82
22,3,39,27
35,6,6,62
41,51,20,85
99,68,76,65
95,2,42,80
99,39,15,54
29,54,47,78
70,52,72,87
4,23,80,96
37,3,89,94
21,33,72,65
93,63,23,4
80,81,27,54
52,73,75,84
83,85,20,37
30,16,19,15
44,57,2,36
65,46,35,92
3,65,65,95
95,28,80,55
61,42,39,12
52,85,3,28
8,90,72,77
2,70,97,90
63,6,29,97
42,12,65,85
93,65,52,69
2,63,77,24
42,9,5,84
30,16,44,82
51,61,35,36
31,61,41,33
68,3,65,27
48,8,4,25
79,32,7,38
60,1,69,32
96,54,10,58
26,26,57,41
24,14,84,42
63,56,19,22
89,1,14,26
9,93,67,91
15,71,2,46
2,9,40,49
92,72,48,5
31,77,16,96
92,72,52,55
91,8,35,18
43,79,36,99
38,68,76,29
1,41,54,16
10,17,18,34
49,66,45,30
45,82,64,80
83,82,32,72
2,36,24,59
18,65,16,40
98,62,33,21
80,24,69,68
88,52,45,14
60,64,78,89
91,56,98,63
29,80,96,18
98,54,38,42
24,70,54,18
63,77,84,74
34,20,71,95
43,72,20,94
9,32,20,8
83,70,60,75
23,73,7,56
96,42,5,89
56,28,92,8
1,47,42,77
89,70,24,7
41,92,11,76
79,51,80,58
4,63,85,40
48,20,25,29
26,31,85,17
50,19,11,47
36,79,83,79
28,26,9,58
93,48,71,19
23,31,81,78
99,68,53,22
31,42,33,17
13,17,81,64
3,7,67,71
42,90,37,90
31,65,46,75
92,43,85,55
72,76,23,53
96,84,53,82
87,75,67,20
76,31,3,12
45,43,5,16
22,32,61,78
62,69,53,64
39,48,71,4
27,80,72,33
87,50,68,53
66,79,96,91
13,77,69,27
70,82,75,93
1,53,67,3
8,85,96,26
41,20,17,41
95,59,17,20
76,77,89,67
36,36,72,19
28,64,95,13
96,53,44,16
94,81,36,4
97,99,8,91
16,49,30,40
31,3,92,98
74,73,21,80
20,53,4,54
87,62,36,95
89,87,15,84
54,69,55,65
39,68,77,92
88,87,26,12
92,7,99,79
68,66,99,1
95,7,98,52
80,42,80,35
77,38,13,83
19,72,77,25
57,33,89,49
90,22,31,56
30,70,46,74
84,58,98,59
67,16,32,35
69,42,77,93
72,22,9,16
78,17,19,43
53,82,94,17
84,17,35,14
95,87,5,22
71,60,69,17
3,38,85,17
96,38,25,72
66,33,34,64
81,34,44,74
63,78,86,13
7,19,86,70
18,38,73,24
16,39,25,94
3,59,44,95
16,52,36,52
88,37,97,98
6,93,30,18
33,93,81,80
64,38,82,31
27,22,61,26
76,25,16,27
1,22,40,76
32,67,74,59
88,10,3,31
50,61,61,44
37,52,95,84
92,48,63,63
99,96,42,97
43,27,62,25
59,31,13,38
72,50,73,77
67,95,68,45
58,75,87,18
49,67,29,6
51,54,18,22
80,60,59,83
17,60,28,47
26,92,18,19
41,38,49,99
31,95,89,60
10,73,25,96
55,61,65,93
6,22,30,48
46,2,18,14
28,44,91,54
69,85,64,73
45,96,76,89
19,48,97,81
39,1,58,67
30,62,72,84
52,28,41,14
53,30,71,62
39,52,52,86
96,47,97,14
77,94,94,38
13,50,72,20
99,94,95,48
29,95,98,42
59,51,10,41
61,57,51,92
1,87,5,75
7,27,23,8
69,18,65,62
59,58,38,44
18,20,53,19
16,21,81,86
82,9,38,2
2,83,55,29
71,17,96,76
31,11,21,11
3,17,52,86
57,30,82,96
79,63,91,75
93,20,84,37
92,9,29,6
38,97,25,5
12,42,75,8
85,83,87,1
29,79,31,4
23,53,79,88
23,70,79,46
99,63,59,10
71,82,99,74
64,42,96,86
28,99,37,9
59,69,17,18
98,25,71,51
72,74,7,58
61,83,60,33
51,92,66,11
49,8,86,43
72,75,44,18
44,20,45,9
43,17,17,50
50,66,17,60
15,16,94,32
54,77,32,23
51,84,49,93
69,7,4,21
47,55,81,80
49,25,80,35
32,45,99,60
76,28,7,94
24,2,95,3
55,83,47,38
90,7,27,5
72,54,23,65
99,6,66,73
87,79,92,55
31,86,87,8
21,55,4,39
96,12,39,3
81,95,31,60
22,25,80,67
36,55,63,89
20,68,49,64
56,67,81,75
2,58,75,35
60,25,46,58
27,31,31,31
21,83,61,92
33,63,35,73
4,97,15,77
41,89,65,65
82,7,78,40
61,82,78,52
93,95,75,96
17,42,63,80
40,56,99,27
17,3,86,2
35,12,97,42
95,52,5,14
84,23,87,40
39,36,58,46
83,66,38,87
83,92,42,70
46,87,44,63
97,84,41,18
79,89,87,49
5,83,60,37
46,60,37,92
64,65,99,73
86,43,5,78
16,79,80,86
2,95,23,3
84,84,70,27
61,14,13,3
9,86,55,76
33,83,45,62
22,82,3,60
53,17,69,62
68,23,5,79
13,52,25,12
52,81,88,78
92,69,14,98
19,96,42,4
27,1,23,94
41,64,16,29
39,91,19,21
93,6,27,96
2,55,33,4
75,40,68,73
2,97,40,85
33,64,76,24
61,72,95,68
23,20,22,73
65,79,43,17
3,49,46,71
32,93,49,32
66,20,91,71
91,90,4,32
44,82,25,63
91,56,17,91
14,6,60,36
48,22,67,61
8,9,46,22
60,82,26,8
70,2,95,97
33,46,67,56
51,49,62,50
34,23,19,51
18,80,8,75
84,80,21,30
35,66,44,64
41,34,55,77
14,22,34,91
16,95,31,51
39,7,76,10
79,3,68,66
38,85,33,15
24,7,39,48
59,17,51,81
90,32,18,56
18,5,90,71
97,99,85,76
67,89,38,72
4,10,85,97
14,78,99,37
41,91,34,59
89,70,28,18
84,72,45,41
26,32,21,10
39,18,42,90
57,89,20,73
24,99,5,91
59,35,59,88
54,2,56,37
27,24,16,8
17,9,62,19
21,97,94,34
84,81,83,35
87,6,83,86
48,11,53,54
44,12,92,10
87,71,43,1
83,75,23,65
84,91,26,44
22,38,42,24
58,53,28,66
50,10,10,98
39,61,14,9
32,72,47,5
2,19,41,46
95,29,10,23
40,5,13,46
44,53,43,48
26,80,52,44
26,70,29,84
69,45,99,79
90,33,42,21
5,76,48,13
32,48,71,94
1,66,60,72
42,69,82,25
82,75,21,73
64,64,92,9
67,97,49,66
8,46,70,10
34,50,43,2
35,10,94,67
88,34,25,74
40,74,92,62
46,21,84,32
44,63,42,29
77,40,74,5
86,41,70,36
16,48,17,84
29,21,4,56
71,55,45,1
25,30,87,66
77,90,56,18
52,18,67,36
12,91,69,4
66,89,39,23
12,91,11,23
53,16,60,14
22,86,10,45
68,65,28,65
39,33,14,78
56,97,66,2
58,74,63,34
49,40,31,61
98,12,12,35
91,10,15,69
51,38,78,68
84,98,18,15
58,87,64,82
21,91,66,19
55,62,1,20
21,78,28,29
4,86,64,59
29,88,25,27
72,90,54,80
8,87,97,30
79,75,73,29
98,14,89,16
98,29,20,7
75,97,80,23
31,95,72,84
99,42,66,33
16,72,53,75
95,61,7,49
51,29,48,47
87,97,74,54
32,94,52,48
95,25,74,30
65,66,60,76
91,76,9,66
48,66,59,92
24,95,21,47
12,62,39,44
78,82,14,79
25,63,33,94
96,32,69,92
50,75,3,16
85,82,8,44
23,58,39,85
12,26,64,56
10,52,9,13
30,16,98,36
79,43,63,22
1,37,34,39
99,12,30,93
9,39,97,65
59,75,31,65
82,37,47,16
56,24,3,54
44,26,40,2
71,70,43,89
32,47,28,38
80,37,23,59
11,96,40,33
55,44,11,61
12,24,58,55
44,51,9,58
9,34,83,36
36,9,59,5
97,96,52,83
77,41,53,56
66,66,45,92
35,74,44,15
78,35,50,28
11,6,26,23
59,68,64,17
34,60,71,48
34,71,48,55
79,43,92,64
59,75,37,37
70,71,7,67
71,95,3,41
54,84,95,7
54,27,78,5
34,65,3,96
97,81,52,76
64,11,60,76
41,55,48,86
52,24,93,38
16,36,21,36
27,68,33,65
77,10,31,64
20,26,13,94
11,13,21,74
79,44,57,26
32,47,61,72
98,90,34,18
45,97,41,14
84,10,36,67
36,75,37,44
14,48,16,9
76,22,95,1
17,89,13,43
69,63,42,44
61,44,65,34
63,88,2,78
19,7,30,8
43,2,42,92
5,1,92,87
35,10,3,66
75,61,74,60
83,21,95,56
17,78,41,59
21,44,55,24
61,52,18,30
94,73,69,51
65,24,87,10
26,24,98,13
53,16,86,10
59,86,62,70
94,46,40,9
96,2,71,74
66,79,57,62
78,85,62,3
8,3,49,76
90,3,98,79
97,23,92,33
53,22,25,87
76,59,94,12
65,11,58,7
84,43,55,43
72,70,77,15
99,20,3,33
86,46,78,88
5,56,24,96
57,61,47,1
57,85,55,61
38,58,92,96
25,21,58,14
89,21,76,6
92,46,34,22
58,53,43,55
15,6,63,85
94,52,59,41
93,93,89,7
27,42,70,27
80,17,19,19
51,92,60,69
99,98,53,91
29,30,5,45
43,36,4,2
8,34,36,54
94,53,48,4
43,65,22,42
75,79,50,23
87,44,35,80
72,65,23,53
72,54,24,74
19,6,98,93
63,38,60,1
39,1,16,11
45,83,33,53
38,99,90,11
66,22,41,21
26,56,95,29
75,99,65,83
64,83,89,45
94,97,40,47
45,48,36,47
84,64,85,90
48,4,8,55
15,56,85,74
67,84,66,17
12,20,82,34
88,43,7,92
53,76,14,96
6,79,50,52
96,75,2,30
50,43,22,51
75,49,68,21
36,76,34,84
66,56,18,93
1,93,92,8
68,29,71,11
71,70,66,21
58,85,60,64
82,94,41,59
87,2,25,27
10,57,79,58
15,15,12,43
32,8,52,13
91,95,90,4
37,7,28,35
62,63,14,34
29,18,93,75
27,50,27,63
1,39,58,81
49,45,19,65
22,52,85,5
17,36,61,94
49,95,28,3
97,81,22,83
27,53,96,50
21,97,31,15
38,98,43,67
1,36,42,37
86,22,61,39
84,18,96,11
19,51,21,5
11,23,17,11
94,99,86,82
69,83,23,17
4,62,63,57
56,78,43,53
95,26,43,58
58,97,34,14
5,63,37,27
76,11,30,96
29,87,11,68
52,21,5,12
28,30,12,34
1,63,13,46
53,49,23,3
73,34,50,90
55,61,88,8
84,34,17,11
99,17,6,32
50,91,80,99
36,15,95,19
85,41,81,75
34,6,89,7
24,55,78,44
34,79,30,31
20,99,1,52
34,44,66,97
31,43,25,8
60,79,34,22
51,67,48,97
76,1,9,70
1,8,2,41
82,18,43,57
89,4,93,53
67,87,64,16
43,88,28,99
9,92,40,72
81,45,58,17
28,20,43,66
55,92,8,40
25,74,59,40
38,9,34,43
55,41,62,31
43,99,96,53
85,97,13,37
50,62,39,70
90,83,37,33
76,10,81,37
94,87,67,8
63,98,38,28
64,20,70,48
29,97,7,3
66,95,25,72
81,96,8,35
98,70,41,73
39,45,6,3
56,72,40,43
15,56,84,93
97,26,60,48
14,66,32,92
86,38,45,50
57,94,65,2
30,35,24,71
1,77,93,61
26,76,44,17
94,72,85,55
82,51,44,99
62,27,26,31
17,90,83,44
54,16,66,45
43,23,13,22
22,12,77,57
72,72,35,75
30,91,41,78
33,49,38,63
7,67,48,93
76,6,88,99
3,65,13,86
83,48,25,20
80,65,20,68
8,34,12,81
36,38,52,48
69,91,14,94
5,52,31,60
46,91,35,52
3,96,42,80
40,13,26,42
53,8,3,45
89,33,79,56
51,31,52,27
18,54,97,87
44,60,47,27
75,5,50,26
33,74,77,90
3,83,82,46
77,12,16,43
69,25,52,35
29,4,25,27
85,75,12,6
95,52,77,55
41,34,7,8
87,72,9,87
27,27,21,20
28,27,14,54
21,62,23,67
80,31,95,53
25,57,34,27
2,46,1,30
8,32,47,48
56,67,17,31
74,38,39,61
17,82,50,33
61,7,59,84
23,73,35,2
7,65,46,22
42,82,93,25
61,41,24,29
55,28,10,75
47,13,39,73
18,92,66,58
14,2,87,74
49,36,82,73
77,53,17,72
75,54,58,40
76,48,40,51
38,95,73,18
87,85,11,37
83,31,7,13
9,55,88,71
92,19,37,96
63,34,4,30
54,73,9,87
40,97,71,49
95,69,83,18
84,82,58,51
68,89,8,52
31,38,13,68
78,42,20,38
94,7,75,83
62,98,50,96
87,83,80,9
91,86,52,93
30,60,85,18
50,22,92,7
68,32,42,76
13,87,74,13
13,56,60,23
96,67,15,27
88,1,95,73
47,37,21,63
19,2,80,22
52,8,12,28
66,28,33,21
74,16,25,17
68,51,83,74
62,16,91,3
34,74,17,22
62,77,14,86
61,54,79,55
54,68,24,9
77,48,67,75
57,66,17,49
94,75,12,44
84,90,7,53
20,12,67,15
53,60,86,28
6,27,29,43
56,73,27,7
79,3,97,14
10,62,61,72
79,60,43,88
19,21,26,54
2,6,97,34
7,22,31,51
26,87,10,24
54,93,70,27
97,57,21,21
1,94,46,79
54,59,20,81
71,75,68,1
15,11,63,38
87,53,16,32
54,62,46,38
42,43,14,53
81,42,89,79
86,82,28,81
99,37,68,24
11,30,81,87
58,36,58,42
86,67,72,84
45,92,97,35
67,33,31,51
4,20,31,92
72,71,7,36
3,3,93,86
25,29,37,8
66,13,49,92
56,5,81,81
75,50,39,84
33,35,74,76
49,20,42,27
22,62,21,99
81,97,96,98
91,61,16,67
44,48,98,93
77,10,89,81
73,75,36,17
22,63,92,4
12,7,14,38
81,77,47,71
58,26,12,89
1,16,64,99
36,88,25,73
29,87,68,69
12,6,61,24
69,66,17,7
13,73,35,65
75,37,2,80
46,83,59,94
51,63,46,2
71,66,82,3
30,4,92,91
64,31,76,31
37,52,93,21
38,95,1,52
2,32,32,3
28,23,46,41
62,70,16,16
33,30,91,37
19,62,77,1
19,68,93,69
76,13,96,13
82,80,52,33
89,18,53,25
99,8,52,46
63,1,82,33
88,36,26,75
97,57,3,27
87,89,50,26
77,8,65,87
52,68,75,72
7,14,87,13
45,31,59,57
48,95,22,20
58,43,99,85
82,99,56,36
69,82,64,96
65,3,58,83
63,45,78,67
25,44,89,39
23,84,10,82
29,87,88,7
85,90,10,37
46,69,59,36
46,56,35,75
36,9,43,50
41,75,14,75
40,73,83,17
79,38,44,47
2,55,69,40
61,16,19,91
30,94,21,86
61,15,42,39
12,18,64,54
83,67,87,15
94,77,27,18
40,41,48,41
76,59,19,69
10,60,23,17
59,3,75,70
11,1,50,33
14,72,50,44
92,48,24,24
17,34,2,40
71,30,36,44
27,57,97,16
56,36,98,36
14,48,4,30
25,51,65,57
21,24,71,91
96,66,45,89
45,94,28,78
86,16,70,27
29,43,40,69
90,90,38,1
53,97,9,80
23,22,38,77
85,41,86,92
51,40,11,1
67,96,37,55
61,39,81,32
38,72,42,47
76,43,44,76
3,46,73,22
90,22,2,10
8,51,86,40
40,40,54,96
64,57,37,22
9,88,59,68
76,56,36,51
76,2,56,43
14,20,86,51
13,94,1,57
44,99,32,30
67,28,12,42
26,15,95,42
2,83,66,97
96,54,21,33
32,63,22,12
27,63,83,5
17,73,3,63
15,52,58,19
76,53,79,2
96,4,67,10
82,17,92,31
53,91,17,4
31,12,14,2
66,63,24,67
56,24,22,36
95,91,4,8
29,32,26,89
32,91,29,12
90,95,71,26
99,31,21,54
5,63,91,93
53,50,69,95
72,57,37,23
21,35,21,90
14,86,14,11
14,10,54,77
83,90,15,43
95,91,42,39
73,22,40,22
77,87,24,6
86,26,17,68
81,32,48,98
63,86,31,49
78,87,81,47
28,66,60,30
51,74,47,38
77,81,9,99
17,60,75,43
79,6,50,64
65,28,28,39
5,79,32,63
1,6,52,35
3,16,61,86
1,64,45,40
91,66,8,25
44,67,62,85
98,75,67,21
65,84,27,38
17,27,9,57
37,63,57,65
69,29,23,31
82,39,15,17
82,49,70,60
7,81,66,49
57,56,98,68
6,24,45,70
16,77,62,86
70,8,4,49
57,43,33,44
73,53,60,99
85,49,71,49
83,7,27,73
47,1,88,64
47,27,60,55
85,10,79,7
71,27,60,54
16,71,16,90
56,36,23,4
57,58,98,42
49,4,76,28
96,38,47,75
68,36,33,60
14,98,98,61
41,51,58,83
17,32,86,89
14,96,93,45
67,69,57,33
38,23,45,84
91,78,7,55
57,50,4,85
89,84,82,26
38,18,32,27
31,79,1,71
18,21,70,90
91,57,64,19
84,50,81,60
11,96,89,92
73,82,45,22
72,67,40,49
69,75,58,4
18,17,71,11
57,72,56,9
29,94,74,85
88,92,12,44
53,28,72,62
50,71,82,60
34,83,60,98
19,81,85,37
53,22,88,65
74,21,81,5
17,21,8,52
46,60,45,9
4,81,35,58
90,34,56,92
83,52,92,18
23,35,39,67
29,35,1,80
27,79,58,18
83,58,95,36
20,44,81,64
12,53,87,75
56,95,52,69
66,23,80,15
51,5,46,4
60,42,43,8
17,77,76,84
3,7,85,68
13,11,23,9
13,43,1,29
71,42,27,90
42,83,95,56
82,3,71,89
96,42,5,32
50,22,2,12
63,59,24,76
91,5,38,24
58,32,77,97
55,68,91,57
49,35,66,74
20,13,68,39
98,5,98,89
11,88,76,50
17,26,56,16
15,12,49,93
25,4,63,38
95,66,23,86
23,8,10,10
90,40,70,23
59,1,30,35
7,59,82,75
31,69,72,11
61,33,50,41
87,74,1,38
24,98,49,69
79,18,49,51
31,34,30,79
34,7,75,68
18,61,15,78
1,34,84,81
67,2,42,10
92,70,73,95
56,60,6,23
60,59,62,47
83,56,64,85
12,7,24,87
27,30,54,79
63,72,3,95
35,87,52,96
54,84,45,3
74,41,14,81
45,37,80,81
36,43,89,86
91,42,83,3
11,24,87,68
27,87,57,69
10,68,61,37
71,9,15,22
10,6,9,29
17,79,77,98
68,44,29,16
37,52,4,55
67,72,59,76
68,16,63,80
4,44,87,24
49,77,61,37
15,56,64,13
50,4,46,50
99,72,2,18
35,34,26,5
65,39,82,49
3,53,61,60
92,47,9,27
37,12,44,56
54,82,36,5
12,33,10,29
48,20,86,84
53,49,85,84
49,56,42,87
63,59,75,80
75,99,71,96
75,81,58,79
62,74,1,81
74,4,12,57
90,63,98,32
48,62,78,94
25,2,62,63
43,6,33,97
69,3,44,18
27,58,32,13
2,47,15,85
80,30,15,50
91,41,10,66
28,19,86,57
90,38,52,50
29,82,73,25
58,68,86,86
11,79,82,58
56,16,94,67
25,27,91,32
30,75,16,76
5,13,30,76
55,19,63,16
19,35,21,20
2,2,19,69
42,24,61,48
4,92,95,2
14,21,81,94
81,34,50,31
78,29,80,73
4,23,58,32
58,74,19,21
45,28,96,69
83,5,55,74
58,65,17,90
76,20,93,34
16,88,88,33
72,3,80,24
10,57,15,2
88,99,4,65
50,42,59,72
78,48,19,39
90,32,72,72
96,93,85,83
59,3,86,30
72,95,46,55
96,19,95,58
86,61,96,32
32,84,36,26
49,27,93,25
10,19,46,22
60,78,28,20
59,12,7,28
81,40,69,5
69,71,5,13
91,22,77,91
75,63,79,49
56,15,41,81
60,35,11,84
23,99,49,76
52,76,28,59
74,33,29,17
4,47,10,3
29,50,67,16
81,53,42,55
23,81,21,94
81,4,91,92
22,75,66,13
90,38,30,91
11,61,1,33
21,98,81,70
86,12,5,75
30,66,33,10
5,64,43,19
13,85,42,99
1,85,38,25
28,54,32,27
95,81,93,68
34,72,25,26
2,65,40,82
81,39,69,10
98,75,74,19
91,76,56,22
29,83,8,55
77,38,70,76
25,45,82,35
78,52,5,28
70,19,40,25
83,83,6,62
91,7,9,54
60,23,95,4
8,42,63,4
78,70,24,53
52,55,51,76
51,59,14,91
52,96,11,3
40,95,40,65
85,15,62,84
99,99,89,19
66,76,48,74
66,1,83,50
96,58,88,89
39,73,39,2
67,61,99,32
51,36,58,46
86,20,68,73
72,62,24,40
96,61,6,76
90,52,7,56
19,65,29,65
32,7,61,95
38,65,80,16
28,14,51,38
33,10,31,21
98,64,15,78
77,21,17,65
87,95,72,33
22,43,26,86
37,4,38,78
39,68,99,7
10,51,21,45
29,7,84,56
50,94,77,5
16,22,44,87
8,42,8,9
90,52,35,63
92,28,27,41
45,26,63,21
10,27,10,37
56,68,76,59
20,37,21,33
21,3,63,64
38,52,43,48
71,9,35,19
81,69,64,96
56,66,66,29
45,28,82,89
85,9,88,41
38,9,73,27
43,53,92,13
77,12,47,80
80,75,68,23
10,20,61,51
87,74,20,3
37,72,99,88
21,65,12,47
98,3,80,56
53,72,3,98
85,24,52,75
33,35,46,22
18,53,26,60
92,66,9,99
61,42,52,49
73,67,75,96
43,39,67,52
63,19,50,19
77,80,51,9
13,3,76,76
78,34,96,93
84,58,6,21
13,70,43,31
84,15,75,37
4,72,74,68
56,91,92,14
16,79,7,54
84,63,95,91
82,62,58,62
14,81,56,34
27,37,96,58
87,17,56,81
17,13,19,39
75,22,35,21
33,59,6,36
39,94,18,75
84,83,44,88
82,80,34,10
63,23,24,54
54,74,87,26
18,80,57,98
87,42,30,93
88,68,18,64
38,57,33,99
24,53,16,92
73,10,99,27
99,98,5,81
58,77,12,96
60,98,93,90
29,48,95,78
42,80,84,47
45,99,98,27
23,6,2,75
51,86,16,40
27,82,7,34
32,90,50,19
86,65,56,38
62,52,66,1
83,17,48,67
85,95,28,26
90,4,80,41
90,81,87,44
13,11,70,23
42,22,92,91
21,6,73,12
36,95,7,96
88,67,96,69
61,68,62,82
68,18,67,53
60,54,9,97
93,64,27,56
4,54,18,26
15,16,85,2
38,97,14,16
83,83,89,13
74,50,83,19
6,11,94,12
55,97,27,65
79,8,16,47
28,79,50,74
48,18,83,12
20,58,87,14
19,2,91,40
41,8,7,29
71,80,65,24
8,3,33,93
51,62,95,30
2,45,60,84
36,7,56,56
91,97,88,73
80,83,83,74
99,30,19,77
59,84,63,19
74,51,18,75
80,16,77,94
20,14,38,44
82,13,22,16
32,66,28,29
14,86,30,72
48,20,13,48
32,70,41,35
94,5,11,33
16,74,37,40
27,54,82,57
54,21,11,90
1,99,9,67
83,91,32,53
79,46,97,57
93,11,75,38
43,76,78,46
18,32,25,92
20,29,25,59
50,40,76,27
20,37,88,6
76,53,99,25
89,41,22,28
75,74,94,79
56,77,11,88
62,49,35,51
46,81,76,24
71,67,44,23
70,80,91,70
34,81,39,26
74,9,34,23
13,55,48,3
90,42,83,22
11,86,98,5
79,29,12,8
47,21,41,61
30,1,39,75
40,47,15,61
42,93,88,94
98,14,23,12
32,42,98,4
91,4,69,30
41,88,35,69
9,38,88,20
43,59,55,4
18,47,51,46
83,32,35,81
37,14,73,80
16,97,10,11
36,89,13,72
29,18,43,68
50,42,30,24
58,81,62,99
74,25,27,6
28,24,78,47
29,71,60,96
70,72,24,81
70,52,71,33
35,38,52,25
55,6,40,29
99,44,4,21
45,31,91,28
11,51,69,42
8,6,64,78
29,41,37,67
10,33,22,78
1,40,38,25
75,41,15,70
46,51,36,94
63,17,30,51
12,52,8,33
90,98,65,27
79,86,80,32
13,35,32,42
12,97,53,69
9,7,25,38
83,64,90,23
25,91,36,81
84,84,4,5
83,20,57,29
23,25,16,27
51,80,90,95
7,61,96,9
55,46,95,84
88,35,99,58
30,94,54,82
70,73,17,62
19,67,70,89
81,79,7,97
42,52,43,74
15,32,93,89
65,53,58,71
4,72,98,26
91,78,86,50
55,42,14,93
6,74,43,33
27,43,99,35
63,23,96,19
87,55,18,9
10,56,95,78
80,49,7,59
12,42,80,34
10,36,70,89
75,25,74,62
10,73,39,59
64,18,82,72
30,46,1,14
58,35,67,24
75,53,94,34
20,93,39,35
