A,B,C,D
81,80,83,35
28,81,48,68
58,21,88,40
39,87,75,54
58,5,64,35
85,22,53,41
74,98,13,75
1,73,85,65
78,16,51,80
96,68,95,43
84,79,99,29
19,78,79,98
52,18,80,11
22,12,13,8
7,20,71,39
40,43,8,40
93,64,67,26
57,42,66,99
12,91,98,33
47,88,96,29
52,30,33,39
83,90,2,58
15,72,28,19
62,98,55,22
99,30,68,27
24,1,60,77
4,40,13,21
52,64,28,47
41,7,35,88
32,13,84,49
27,4,70,35
68,68,63,2
24,94,57,20
94,19,77,92
57,42,94,67
59,66,13,47
47,77,29,55
76,81,72,82
89,87,85,48
37,70,13,9
64,12,51,47
98,19,13,37
55,39,5,76
69,19,24,62
89,23,19,98
36,74,33,74
52,90,8,33
88,26,49,37
89,49,18,18
69,39,73,47
20,69,34,26
88,92,78,70
92,50,33,30
10,13,90,18
95,45,42,8
70,71,69,89
57,5,34,10
45,19,16,54
81,88,70,46
61,17,65,82
15,65,82,53
35,7,18,14
30,49,17,3
74,41,36,52
40,88,84,43
22,71,32,18
97,9,5,33
25,18,33,39
76,48,96,68
74,26,65,51
79,37,55,64
69,11,3,23
59,10,3,16
1,65,67,77
2,45,29,30
14,78,32,31
11,66,89,88
65,3,16,47
4,70,46,73
53,66,70,80
22,76,85,52
26,13,9,13
12,85,43,67
51,8,43,29
98,99,22,96
41,84,8,15
98,25,8,93
73,92,38,90
88,20,34,51
43,97,45,20
88,14,19,95
73,75,61,54
24,47,47,73
54,51,57,16
57,54,31,88
61,84,58,76
88,42,93,40
43,31,26,74
93,67,60,71
83,13,93,47
59,24,33,95
56,71,7,83
60,50,23,40
40,72,67,71
58,80,50,91
84,12,99,85
77,70,93,73
72,68,85,74
64,28,57,84
42,53,45,84
48,77,86,35
7,16,12,78
81,84,3,9
57,3,26,85
82,13,58,31
56,34,81,91
78,36,12,28
43,71,69,95
74,22,50,44
71,53,44,51
86,21,31,21
46,93,94,4
9,82,42,47
40,90,34,59
50,86,26,8
90,87,78,97
56,62,20,99
24,21,14,95
92,33,69,32
13,7,63,4
69,90,45,93
87,55,25,2
23,12,50,50
30,69,38,11
13,66,80,63
2,27,46,27
76,90,84,4
90,72,45,66
22,82,31,58
79,24,23,70
13,61,84,6
4,41,25,94
57,80,91,63
73,68,53,2
49,62,87,84
34,16,68,84
55,67,40,41
75,95,93,57
94,37,44,13
34,96,27,2
25,80,37,96
55,36,76,98
57,28,53,51
20,76,25,88
34,74,26,97
92,88,99,67
11,83,68,5
27,19,49,50
39,71,55,64
65,81,3,68
63,54,6,54
56,16,11,63
35,53,31,79
37,84,66,27
51,67,98,95
44,91,68,67
63,42,46,78
9,64,65,87
59,86,85,72
97,36,13,34
55,72,95,39
24,80,70,54
66,86,26,72
29,27,75,88
33,44,77,11
63,51,42,65
24,35,79,93
6,74,13,91
68,76,41,88
73,15,85,63
64,90,64,96
37,16,50,8
86,7,80,12
36,51,67,74
32,35,43,85
48,72,74,64
92,92,10,74
5,64,70,19
99,20,2,29
44,71,79,18
41,93,93,59
58,25,87,14
53,46,44,95
12,76,93,6
60,93,54,3
5,75,99,91
17,22,34,11
72,51,36,27
70,39,46,52
64,1,75,86
67,53,80,59
96,40,3,66
34,96,16,63
18,58,85,9
82,39,34,47
9,66,15,87
16,50,1,40
51,73,51,1
19,60,73,57
21,29,60,34
18,6,96,70
81,78,31,22
99,36,16,42
12,78,2,5
84,44,23,32
2,14,84,80
54,23,78,68
87,24,87,25
87,94,10,55
61,11,87,60
50,60,11,90
80,54,35,29
30,57,98,24
10,46,7,26
57,3,83,8
84,13,70,64
72,10,16,12
38,88,36,68
55,25,22,21
92,36,82,76
2,52,13,94
82,61,63,67
12,85,61,14
9,22,1,63
48,68,42,18
16,33,71,68
8,31,40,61
18,41,29,74
54,30,74,13
33,30,86,29
75,10,68,6
43,2,9,11
19,79,58,68
80,99,58,21
71,40,16,89
79,74,27,98
43,9,24,37
67,80,38,60
39,30,99,51
52,53,65,80
47,88,21,5
98,58,57,59
66,73,35,54
37,4,9,90
30,54,61,1
17,51,15,87
97,93,75,26
7,26,40,49
2,35,42,84
79,7,1,95
66,25,42,82
14,77,86,64
10,51,71,95
51,46,77,57
21,15,16,79
57,61,59,34
44,54,83,7
46,45,25,5
4,17,59,45
88,64,44,49
23,91,35,71
82,64,21,12
88,56,17,48
35,11,36,10
81,92,44,81
88,51,32,68
23,40,96,76
32,8,35,37
28,98,50,60
26,83,72,64
10,95,43,13
40,2,95,45
14,23,50,47
3,46,98,92
26,1,15,42
94,21,3,61
7,92,66,31
90,10,78,53
12,69,8,45
26,35,49,73
91,61,94,40
64,86,55,72
11,15,26,69
57,74,24,44
41,67,39,24
11,13,5,39
61,20,95,41
66,7,64,6
81,90,45,53
40,30,29,67
51,59,35,18
13,85,83,87
8,96,12,68
81,38,31,69
32,13,98,59
68,92,49,69
7,23,45,65
79,61,76,59
31,94,48,64
36,64,10,24
62,58,72,68
24,28,57,36
10,84,21,53
74,26,91,35
90,71,39,64
61,10,63,70
25,30,29,73
19,96,90,74
99,77,6,49
75,25,22,89
15,13,10,10
8,18,8,35
23,47,84,74
13,91,2,24
6,60,28,29
80,10,18,15
66,40,47,41
78,7,33,52
48,58,41,41
17,70,31,34
80,87,24,60
89,15,66,33
14,28,22,49
43,64,61,30
95,65,35,34
20,75,3,39
2,79,71,57
68,50,48,94
71,79,75,2
39,22,92,40
55,90,5,77
32,33,4,14
90,71,7,97
53,74,61,6
59,27,37,51
40,36,70,26
55,35,46,24
23,61,65,65
80,10,3,23
2,27,79,30
19,74,20,84
41,5,30,82
54,91,20,11
89,47,30,27
12,80,7,21
82,17,62,19
75,82,69,20
6,37,34,51
84,84,75,42
79,72,84,44
86,42,23,51
84,35,21,38
89,20,52,82
27,15,26,7
93,22,45,34
29,46,14,90
55,99,42,1
25,52,98,85
12,76,28,8
99,73,91,94
34,25,98,69
69,5,5,59
28,27,6,65
32,22,75,93
23,99,75,58
70,56,32,93
28,83,7,1
41,27,46,51
78,90,82,79
32,8,6,21
54,87,41,34
44,55,78,56
96,19,50,85
45,93,66,27
88,40,8,58
31,66,47,58
74,1,65,91
93,31,20,22
59,95,84,19
71,58,19,45
88,66,17,9
51,51,3,14
89,97,56,10
34,1,17,53
68,40,64,62
31,18,56,81
57,24,87,94
99,79,15,49
53,89,83,92
22,10,57,8
65,94,98,10
45,51,79,40
78,29,71,62
83,89,61,77
18,10,38,40
51,8,8,5
58,69,86,11
44,21,65,41
59,76,27,70
16,84,99,70
6,29,65,18
70,18,32,8
9,77,85,99
7,91,85,7
24,41,60,34
73,90,28,58
37,39,86,57
4,80,20,91
15,27,64,80
68,4,9,82
83,98,57,84
2,42,2,65
99,68,40,11
62,38,15,83
63,35,7,98
20,73,92,46
70,31,70,7
22,10,95,29
78,36,44,27
20,65,78,53
38,92,59,33
97,86,18,57
58,9,68,88
15,82,95,66
16,23,53,67
3,47,64,20
79,5,31,15
27,3,92,42
50,98,21,91
32,37,88,42
54,7,1,35
71,55,82,94
12,72,8,7
21,94,87,27
57,71,9,38
18,41,21,6
28,40,23,69
50,90,91,56
11,63,50,33
38,35,54,15
9,73,27,77
96,67,97,73
89,7,70,15
48,89,19,22
73,36,87,13
97,14,14,43
19,37,32,32
56,94,80,69
21,42,6,33
35,72,32,6
10,12,22,54
91,84,47,9
54,7,10,54
29,6,58,57
73,90,90,12
64,54,73,61
92,97,1,10
48,69,28,47
83,34,35,99
18,65,66,63
79,62,27,43
85,92,38,25
28,49,35,59
9,19,53,97
44,56,56,66
39,48,36,68
76,36,95,74
24,48,2,48
68,47,3,45
83,24,69,29
12,63,51,61
33,67,5,71
68,51,65,86
13,8,62,2
27,2,88,97
36,37,7,43
36,48,2,82
88,34,51,60
50,92,51,15
66,12,46,15
62,98,86,43
25,99,71,41
56,12,76,58
34,92,8,38
91,95,71,19
16,66,83,43
32,75,79,85
59,9,61,91
86,34,83,85
57,2,36,71
1,94,42,78
73,29,90,16
11,68,75,44
35,32,3,15
69,3,76,76
43,72,52,1
5,2,83,61
92,59,89,69
60,40,32,63
79,16,21,11
69,49,69,38
97,82,30,67
13,40,69,67
87,55,60,72
77,76,24,12
47,98,71,51
99,38,16,24
74,50,27,2
13,39,37,46
21,22,6,10
81,2,30,70
43,14,76,84
47,32,39,78
98,11,33,66
23,52,53,21
24,72,59,81
17,90,78,59
16,9,96,7
73,72,55,46
9,88,10,30
44,33,50,68
48,17,7,49
70,80,85,11
9,69,49,69
31,83,83,82
71,44,74,76
4,78,95,3
2,91,12,63
44,86,84,13
86,15,34,70
84,82,76,89
8,55,21,40
45,54,54,71
77,40,31,44
69,49,87,30
12,61,11,98
28,8,75,78
67,49,95,39
94,98,77,59
71,37,46,65
43,27,14,45
42,71,89,70
1,92,83,10
62,63,50,82
58,85,65,31
11,85,39,41
40,60,77,18
70,84,76,74
41,82,56,81
58,99,9,72
48,61,78,87
26,3,44,84
66,43,39,5
76,33,64,61
70,99,29,23
57,95,70,24
38,13,26,93
17,45,74,10
32,82,40,27
39,27,13,50
78,80,52,59
3,74,47,15
25,36,97,88
28,48,71,38
98,92,40,61
13,90,95,30
24,12,77,22
31,52,48,66
58,38,38,62
32,85,49,55
63,54,79,87
78,76,61,27
99,22,65,32
72,65,94,3
80,85,58,14
8,53,85,71
62,82,26,16
55,75,11,37
72,65,85,41
16,59,27,83
25,56,30,48
50,12,78,59
54,33,44,25
59,33,63,7
60,45,66,45
91,37,45,21
76,85,20,22
33,67,34,17
69,64,42,40
52,83,96,81
75,57,20,13
36,82,59,75
8,78,99,56
98,97,20,61
55,35,42,9
48,9,84,15
63,77,76,1
77,5,89,66
19,8,99,54
95,35,33,38
89,71,29,44
18,18,37,21
42,72,38,20
34,38,22,24
31,81,9,67
46,1,9,13
43,66,87,10
61,74,61,71
98,21,18,59
33,86,7,43
12,6,37,45
58,47,79,26
53,79,13,19
9,22,24,58
85,97,18,42
71,40,57,93
79,92,76,3
68,88,14,49
72,2,43,59
30,75,35,67
80,35,40,29
64,21,32,12
87,19,5,24
25,71,18,83
37,35,19,45
38,23,67,13
38,6,79,65
56,99,74,83
60,84,25,89
44,38,52,4
52,11,69,66
83,84,37,80
55,7,47,90
97,72,22,55
84,4,42,63
53,83,33,83
30,59,68,28
78,4,99,94
90,58,44,14
8,30,43,7
66,29,54,98
49,38,85,28
2,30,84,82
97,43,73,57
54,53,92,39
65,20,50,23
86,3,24,20
78,1,16,53
24,44,16,5
71,24,38,20
85,22,17,22
9,28,2,72
11,27,61,99
73,8,33,57
7,16,66,40
40,79,8,56
80,70,89,75
85,91,75,52
11,68,7,35
20,81,38,43
37,43,78,99
68,82,49,53
48,77,90,63
13,41,95,30
93,64,80,1
96,89,36,53
60,96,45,49
49,60,11,5
5,5,84,48
94,99,54,30
28,14,98,90
74,11,58,19
30,84,88,93
26,37,61,88
42,93,78,84
19,79,87,67
72,99,54,43
85,67,37,6
26,89,27,74
70,37,45,76
18,62,14,32
8,19,22,31
93,29,16,61
82,36,85,22
21,27,85,94
98,79,44,22
64,59,92,93
81,42,63,92
21,16,34,6
60,35,15,87
55,56,45,89
63,85,41,72
51,54,77,80
16,21,60,3
97,66,32,35
29,56,34,56
12,31,23,72
45,91,19,3
90,91,50,79
92,23,52,19
34,60,29,78
93,79,7,87
69,10,78,80
76,8,11,29
54,88,26,55
30,11,10,98
36,89,85,76
86,54,84,48
22,80,41,77
21,6,42,57
76,65,19,58
4,88,80,68
74,23,81,7
71,14,39,4
57,41,49,77
65,77,23,27
98,60,78,62
35,80,23,58
7,2,61,9
74,65,33,69
12,48,95,53
29,98,46,69
62,77,95,53
84,78,98,8
49,9,83,98
43,99,25,16
32,74,70,69
49,26,3,95
24,10,36,55
63,21,36,96
41,75,33,81
89,10,72,55
28,12,33,41
49,80,33,74
60,82,78,16
12,44,69,61
68,13,51,20
67,80,26,98
88,45,8,42
17,65,75,19
79,23,48,69
25,51,33,82
86,10,68,93
23,32,10,44
56,27,79,92
50,22,12,16
17,74,49,86
27,91,69,29
86,6,2,28
40,67,83,60
16,53,30,4
58,15,24,38
34,26,54,82
37,45,88,25
87,72,7,87
48,88,20,60
5,23,34,70
7,52,85,50
53,5,11,37
56,14,26,52
67,46,41,91
57,50,3,37
37,11,1,62
47,32,46,61
9,55,24,3
45,53,68,5
14,4,99,79
61,76,42,14
12,53,18,39
53,36,36,78
29,73,86,74
60,19,30,51
61,48,19,2
2,30,88,1
55,18,69,71
26,16,25,31
1,61,44,98
26,98,97,82
58,63,85,20
98,52,2,46
27,46,60,57
36,1,23,94
2,14,13,21
27,8,11,81
61,5,83,25
40,60,62,68
44,53,3,33
35,8,64,5
44,26,50,75
43,67,41,74
40,68,98,79
83,81,43,89
81,76,26,46
56,50,85,76
5,66,27,93
2,28,88,69
4,74,84,91
29,12,62,35
50,1,14,62
95,9,83,91
70,81,86,44
24,13,54,90
24,31,95,59
46,54,42,73
7,27,93,55
13,12,48,27
42,36,91,53
32,99,73,16
36,48,78,6
55,9,86,16
77,85,43,18
27,50,25,95
26,69,73,10
21,98,79,59
35,75,96,1
9,23,67,40
86,32,57,65
40,45,37,73
42,91,73,36
49,98,66,61
11,89,29,98
12,9,72,3
37,95,30,58
20,94,6,38
76,41,4,78
88,71,70,76
80,76,15,30
67,83,56,99
13,44,30,12
10,8,57,53
13,21,31,80
93,95,43,94
66,52,49,59
8,42,50,74
60,98,22,79
71,11,54,20
19,36,30,37
93,91,71,95
13,41,17,13
55,94,63,16
77,52,79,2
50,35,10,7
92,54,93,50
92,62,31,55
43,50,74,53
72,21,26,48
73,4,13,78
47,64,2,26
22,96,95,45
20,83,77,72
63,86,5,56
82,95,23,34
18,21,79,1
76,54,96,13
31,38,79,63
58,79,80,26
10,66,67,51
28,50,25,46
23,79,95,76
46,92,73,98
45,57,19,20
22,78,61,66
9,71,62,26
39,86,12,21
15,78,95,13
26,20,58,70
38,51,62,8
47,37,35,31
50,59,52,64
70,61,44,19
97,26,96,22
62,96,99,34
95,91,86,65
40,30,22,84
66,28,58,83
32,37,90,70
83,85,13,7
27,63,39,20
10,63,35,83
81,29,10,69
24,37,57,6
74,91,83,96
61,63,77,37
63,94,60,23
95,84,10,93
17,36,79,41
36,29,82,78
72,7,93,48
31,41,88,26
23,89,7,2
12,34,22,7
20,6,44,84
95,57,28,86
89,2,45,12
29,42,28,56
26,45,48,72
30,96,55,13
16,35,7,36
23,60,33,61
72,6,32,42
53,10,26,65
33,24,36,18
61,19,62,8
83,50,67,93
10,24,41,3
46,24,65,28
11,34,72,55
18,19,98,12
5,72,47,20
94,72,40,1
18,65,25,96
86,51,47,10
42,57,42,36
68,92,47,17
3,50,36,64
68,40,15,52
25,66,31,93
72,17,28,71
38,44,27,84
79,21,17,6
7,78,61,12
25,17,23,13
30,14,64,85
64,93,23,85
52,3,70,77
30,84,75,86
68,21,65,47
18,9,23,58
9,97,60,75
24,40,21,69
91,36,57,14
48,24,56,24
29,38,59,93
93,18,75,88
15,23,13,59
83,69,85,24
8,5,86,17
95,66,26,17
8,70,32,89
95,59,82,38
10,35,85,56
37,8,87,88
35,81,34,2
49,74,20,18
87,86,7,2
36,50,42,42
85,13,16,78
81,2,88,85
53,40,50,10
86,69,1,78
8,63,94,92
18,88,24,31
61,63,85,10
20,23,8,86
39,99,56,9
43,37,93,70
36,34,77,75
30,30,82,23
28,27,32,60
9,50,49,54
97,2,14,76
8,46,32,39
49,64,26,44
70,51,84,34
54,83,52,8
82,94,30,15
66,6,98,38
67,70,42,40
64,15,45,64
50,7,98,66
94,29,9,30
1,71,62,51
55,80,12,55
77,95,19,78
8,4,77,62
73,48,51,85
47,61,31,46
69,79,23,6
9,74,19,82
15,94,63,23
89,28,9,26
17,46,98,45
18,30,82,72
19,51,64,25
34,71,5,90
35,49,84,10
46,67,55,88
50,33,75,20
91,29,36,91
48,57,22,25
37,66,29,16
47,29,67,9
55,7,42,26
35,91,35,2
97,6,54,84
69,24,41,71
82,40,50,15
5,95,60,64
21,88,40,26
29,19,72,90
58,87,47,75
77,21,56,48
73,3,93,30
46,41,92,62
53,71,15,27
89,36,66,65
1,41,52,72
53,55,11,29
81,10,93,35
45,53,92,97
77,98,67,86
39,75,86,36
18,28,50,83
51,13,65,91
96,17,12,4
53,67,37,68
6,44,45,35
70,78,91,35
91,12,61,98
51,76,69,94
98,3,65,9
87,46,39,21
23,64,39,61
48,18,48,29
79,60,63,74
51,30,30,72
79,15,46,73
22,51,42,62
75,89,5,53
67,84,21,29
35,45,3,75
19,18,77,91
95,62,51,53
52,62,83,32
89,76,61,72
98,43,92,39
96,99,27,42
45,1,59,4
80,3,40,96
98,42,20,37
16,31,13,58
2,19,98,83
27,41,78,8
87,39,98,50
31,63,85,29
28,35,1,8
81,35,83,25
4,37,63,28
33,68,21,50
63,16,89,62
8,32,96,84
27,56,38,48
73,68,57,32
14,24,1,57
22,39,28,70
20,72,45,85
62,77,45,19
53,89,28,80
29,75,12,64
81,59,72,20
32,26,82,20
57,30,4,33
4,16,43,38
7,56,19,23
72,47,73,90
60,60,21,59
90,99,49,50
30,59,10,88
4,29,11,32
81,96,61,69
54,20,33,24
59,84,65,36
36,80,3,80
99,92,27,53
60,88,16,32
96,14,81,81
24,26,67,46
68,41,87,43
61,97,97,70
12,89,68,14
63,37,31,68
44,79,32,46
91,53,56,71
57,66,49,18
70,3,37,97
91,79,74,77
21,51,77,43
45,18,79,96
63,40,67,23
80,87,26,52
37,54,47,17
47,19,16,76
56,3,26,51
24,55,7,39
12,23,83,99
84,61,99,53
93,81,3,79
60,45,27,55
35,71,6,47
61,30,90,22
22,79,10,63
32,38,65,85
74,2,1,72
67,34,64,79
54,95,75,58
21,59,83,55
8,48,1,17
85,12,51,48
67,47,99,23
40,17,96,44
77,64,63,85
86,60,61,76
20,37,84,70
89,97,57,71
69,25,96,14
17,36,17,89
62,22,57,72
75,42,78,25
10,3,58,13
84,31,46,85
12,29,68,1
57,50,81,13
6,30,80,96
59,18,76,29
85,1,19,44
26,13,57,4
36,34,10,81
46,59,66,27
33,17,67,26
37,85,53,4
44,58,84,48
93,43,30,82
9,77,91,95
1,17,89,69
15,86,78,75
70,62,61,82
76,35,72,60
39,98,93,70
85,76,65,51
48,36,48,76
77,30,20,74
48,60,77,41
68,62,89,39
27,78,16,72
88,40,33,94
54,19,34,19
77,51,70,22
42,25,95,1
9,70,92,4
93,4,75,20
63,34,60,96
8,4,68,45
30,26,46,80
89,15,86,65
97,15,90,51
4,64,62,77
91,54,86,94
71,15,62,95
71,59,12,97
69,62,96,71
82,19,59,39
51,53,38,34
67,93,9,74
29,87,63,53
6,64,64,57
33,42,27,49
24,10,10,65
38,73,2,21
20,47,56,3
54,61,15,74
68,66,63,6
70,30,17,71
72,82,61,46
59,22,11,43
35,88,55,74
32,51,14,35
2,74,47,5
12,27,46,62
55,86,66,40
79,93,24,30
78,99,54,66
89,11,20,6
27,50,27,40
88,83,57,19
79,78,34,92
8,53,72,31
57,94,13,38
9,32,83,81
47,25,94,42
77,16,98,49
1,45,79,16
71,41,15,96
26,67,93,25
2,65,10,46
66,82,28,19
36,36,2,8
96,75,38,27
21,38,72,7
2,24,21,30
56,71,16,22
83,15,73,11
84,96,78,26
89,35,29,92
28,7,47,36
19,65,69,55
83,1,33,36
17,33,76,2
73,9,40,97
35,31,10,60
59,45,43,35
98,12,13,89
34,24,8,13
64,47,78,83
87,26,37,51
1,36,72,47
98,43,64,2
16,90,30,35
7,80,92,65
68,6,92,85
84,95,11,77
95,14,1,80
54,78,62,42
98,35,33,15
25,35,65,80
83,10,96,7
51,56,39,44
3,82,51,83
39,61,38,41
60,74,1,28
99,66,38,39
5,92,23,69
73,14,38,57
32,44,18,24
97,52,70,38
90,31,64,44
62,62,44,85
94,27,93,53
30,48,82,67
21,12,67,11
34,58,53,67
93,83,30,17
78,72,76,3
46,92,80,32
21,29,80,50
18,87,6,17
48,96,66,54
19,83,85,73
55,45,19,29
65,35,99,64
22,29,99,11
1,86,47,95
70,94,15,75
8,15,71,84
85,76,49,44
6,84,18,17
37,30,68,35
95,38,78,60
65,31,31,42
4,49,96,62
37,27,7,78
39,30,26,53
22,73,92,59
90,69,50,73
62,2,64,35
9,24,18,78
25,73,46,36
38,90,96,73
44,36,15,91
77,37,34,95
89,35,25,15
21,89,60,57
6,73,45,33
38,78,20,16
59,57,42,76
96,71,40,98
25,22,8,91
35,38,29,23
30,98,47,13
53,6,19,64
88,28,33,8
51,37,94,36
42,22,78,94
17,70,54,87
14,3,32,90
84,91,61,81
5,39,51,95
17,30,41,69
96,18,27,10
11,46,92,61
93,67,72,50
31,89,85,80
27,74,5,38
4,39,70,7
47,1,72,51
47,19,23,68
50,98,93,29
1,7,11,95
68,76,63,94
27,44,10,41
30,80,63,58
20,55,35,85
8,42,13,2
56,70,77,71
78,83,78,49
16,40,74,24
11,4,90,52
26,6,85,32
80,31,52,82
78,36,11,74
18,40,3,38
10,34,61,7
53,7,87,14
8,21,86,8
81,68,46,55
97,77,93,16
20,17,44,10
37,2,49,73
42,2,56,81
44,38,77,21
55,84,78,96
77,40,17,58
1,42,64,41
4,51,5,4
32,75,54,10
37,10,19,80
51,45,95,29
46,93,62,56
82,4,94,45
76,87,22,4
1,40,79,95
16,32,38,93
9,9,20,46
50,80,35,56
11,64,67,61
75,96,11,48
67,16,93,4
38,30,45,72
23,9,15,28
70,87,13,90
73,75,36,82
9,5,69,16
71,52,42,29
2,18,3,39
34,26,94,68
12,40,42,53
47,18,98,34
68,44,79,42
72,29,22,7
98,98,22,61
69,56,94,71
23,20,52,72
75,90,57,80
51,9,64,99
91,53,27,32
96,23,32,26
69,88,29,39
20,79,10,9
31,20,7,74
95,84,4,60
32,22,12,16
44,21,4,69
54,56,92,93
48,52,29,54
60,73,86,24
75,48,30,76
23,60,6,38
54,43,31,47
17,28,34,73
97,30,26,17
15,5,48,15
8,36,5,3
54,17,54,15
26,11,87,80
34,75,35,2
45,62,45,29
64,54,51,54
12,93,59,58
79,7,6,76
71,72,58,34
43,98,71,83
25,16,64,17
66,1,9,29
32,49,48,38
28,39,66,18
82,4,41,97
31,40,7,36
15,81,39,22
69,82,94,1
90,86,13,66
26,35,11,28
75,8,90,24
21,50,20,76
48,28,83,71
48,27,45,70
3,95,87,88
50,24,7,90
12,4,18,28
89,92,94,9
26,80,81,12
18,48,15,46
13,86,89,12
74,39,50,24
83,95,42,61
63,23,85,69
52,35,76,67
99,87,65,87
57,74,69,87
80,24,24,4
96,89,20,71
68,52,35,71
29,96,5,85
88,27,99,10
73,86,45,31
9,63,20,99
17,75,41,90
36,68,55,99
75,32,43,12
56,86,1,99
80,22,4,93
17,25,95,65
14,97,47,11
28,64,17,81
21,64,30,1
74,69,6,23
38,93,91,35
71,7,88,46
9,6,59,69
22,19,40,93
87,14,76,54
91,31,87,37
98,48,88,93
93,6,11,43
52,34,55,28
26,68,4,7
4,80,51,27
26,31,83,46
97,14,54,19
43,27,18,95
82,97,92,9
42,32,5,26
64,52,72,41
85,79,7,69
9,98,58,20
24,27,45,83
2,12,2,7
52,58,72,95
4,81,11,95
53,82,39,98
38,50,62,32
38,36,5,59
33,72,26,26
1,71,94,25
21,81,66,55
5,31,90,46
28,63,34,82
11,75,53,58
32,44,3,36
12,37,16,6
39,64,81,11
60,10,56,50
73,7,7,50
26,88,66,87
46,44,7,90
90,14,36,79
51,66,45,54
94,66,55,66
64,21,19,7
40,67,74,58
33,16,50,43
89,6,12,21
2,13,1,92
62,64,76,86
38,89,44,32
61,60,62,25
1,98,20,5
15,92,58,14
7,9,79,44
86,68,71,52
3,89,50,7
49,88,98,43
98,24,36,46
27,2,34,81
96,97,19,62
95,28,38,83
17,15,16,97
18,2,87,51
4,28,58,9
82,21,90,69
11,2,3,2
51,9,13,95
59,38,62,30
14,34,57,55
8,81,80,63
22,49,45,50
9,20,75,76
25,86,83,55
10,21,58,6
66,85,17,80
73,86,15,84
31,8,56,41
70,96,89,66
21,52,74,11
35,8,43,66
47,75,73,34
60,58,94,87
15,51,81,38
56,28,98,52
55,68,36,76
95,36,57,38
76,27,82,77
65,76,73,50
5,25,31,66
30,65,47,67
8,38,59,38
55,47,24,10
39,22,67,99
15,92,26,16
64,12,27,51
11,86,74,19
29,56,76,77
65,13,77,11
73,24,7,83
19,43,46,48
35,28,43,29
75,3,52,34
77,94,99,27
12,52,95,83
54,66,58,93
59,17,6,43
36,72,82,12
86,27,27,32
30,58,44,30
63,7,83,72
18,70,6,63
62,47,38,7
34,92,52,5
60,79,71,91
66,11,32,31
76,2,67,19
77,34,26,87
46,31,1,52
46,28,17,17
71,50,82,38
80,22,11,3
54,13,33,87
96,44,66,2
94,23,15,2
1,28,73,59
21,65,94,50
90,86,1,52
76,14,41,64
73,74,17,86
15,63,88,45
48,74,99,99
50,98,42,14
23,2,49,36
14,10,43,54
26,79,87,82
76,36,89,37
26,29,14,63
7,26,34,45
4,91,12,51
95,64,35,75
88,10,65,66
25,94,38,68
75,68,84,96
4,54,88,69
51,57,6,32
88,35,26,14
66,96,63,38
30,22,56,16
87,30,50,29
78,19,38,66
53,43,39,12
20,61,80,7
65,67,68,9
74,20,44,83
32,19,46,5
49,39,12,95
25,43,82,5
27,15,43,18
38,88,41,81
3,78,63,76
10,41,38,17
94,16,39,94
49,42,30,47
94,22,24,4
97,74,3,89
6,35,54,19
56,16,56,98
90,67,7,56
83,98,36,13
88,75,60,74
9,9,35,34
79,63,62,74
79,45,12,32
62,66,89,91
55,60,54,4
11,95,93,79
62,80,64,13
39,68,87,12
14,57,37,4
60,26,53,44
12,60,72,92
30,74,81,50
10,93,34,22
2,42,48,26
35,37,18,37
4,87,24,45
54,81,77,64
6,34,35,46
31,33,97,26
98,11,15,42
88,52,21,90
25,33,71,83
93,14,20,35
20,86,81,74
76,52,68,73
30,11,98,87
13,71,45,26
32,6,79,53
18,75,23,73
62,51,65,49
89,51,14,15
73,74,37,85
12,57,14,63
46,10,41,5
28,89,50,93
83,65,94,70
6,38,45,67
72,55,4,46
22,23,13,3
52,82,61,35
98,40,58,31
95,91,6,14
77,36,1,75
11,20,7,80
40,65,94,98
35,69,4,74
62,32,32,10
44,60,98,28
63,17,40,51
3,48,3,93
83,45,36,62
7,56,65,53
25,17,70,69
92,43,73,22
94,96,39,91
55,64,74,72
99,97,31,67
60,94,15,88
11,22,13,80
37,51,45,13
20,98,94,73
66,43,48,65
48,52,10,39
17,10,40,33
53,27,38,87
55,44,40,73
43,78,42,78
68,37,39,59
92,6,76,39
64,93,65,30
19,96,30,53
84,71,48,49
74,94,99,28
20,6,28,23
31,28,18,72
79,4,90,47
10,45,27,22
16,38,10,31
66,16,52,65
22,67,7,49
43,39,16,35
25,48,15,61
36,41,22,6
11,88,9,88
68,89,46,43
98,95,16,8
34,62,35,44
51,51,89,97
9,73,77,55
7,3,20,16
30,3,5,55
35,66,41,95
34,11,38,53
15,42,54,55
67,74,63,71
45,12,46,19
37,18,19,84
75,57,21,30
29,73,28,2
65,99,14,20
6,50,31,7
88,57,64,76
59,31,40,25
51,88,15,3
14,62,36,90
29,55,96,40
34,29,95,67
54,88,58,56
31,16,39,43
7,99,67,51
96,92,97,77
75,38,31,27
73,5,16,66
15,66,37,82
95,14,66,8
2,65,93,43
64,33,15,89
98,12,56,86
81,77,69,16
77,22,97,88
2,71,21,2
94,65,33,81
73,85,99,20
30,26,9,35
23,60,68,79
39,24,15,57
55,71,74,13
7,56,16,48
3,22,34,4
56,26,82,73
98,57,6,3
28,99,53,40
72,78,17,92
98,73,10,27
77,32,76,40
10,52,88,8
89,51,75,15
70,1,18,60
75,93,7,73
54,77,91,1
23,20,68,41
5,42,20,35
27,5,8,27
56,82,63,13
7,72,29,66
79,60,88,90
