A,B,C,D
94,38,2,31
95,79,43,64
48,9,3,91
40,75,28,5
20,16,72,77
30,97,77,11
13,51,95,54
11,82,3,86
53,19,95,19
49,84,76,89
61,70,6,91
25,5,53,86
51,41,54,17
44,42,10,46
40,70,46,88
4,33,51,25
4,11,39,55
57,13,81,39
19,22,40,45
14,38,41,20
45,65,68,46
60,81,42,30
99,93,39,29
35,71,64,3
27,98,15,78
95,89,17,56
76,25,69,38
81,54,51,56
86,18,90,18
1,47,29,12
49,60,35,25
15,68,23,74
68,53,10,65
67,60,49,6
26,65,11,72
32,92,58,4
83,17,72,83
1,25,12,77
52,52,88,42
21,84,30,63
33,78,96,60
58,12,72,88
30,80,82,21
99,45,33,86
95,93,94,84
49,9,91,34
81,72,29,45
92,89,43,14
72,30,45,8
23,28,13,88
97,7,25,45
15,39,6,16
95,36,34,92
20,31,75,76
50,72,86,88
76,86,48,65
42,19,85,53
84,11,11,75
94,93,90,52
84,4,8,73
11,62,72,98
99,85,94,58
97,20,10,84
75,67,3,93
32,54,55,65
90,91,42,65
36,1,36,34
59,67,64,23
56,91,3,35
48,46,95,30
58,66,75,4
30,59,97,19
13,86,52,89
72,69,32,34
52,96,2,17
47,29,28,90
67,40,36,68
50,35,82,79
85,86,71,39
35,58,12,89
33,95,32,31
15,35,76,78
4,63,23,64
30,62,72,37
73,99,94,82
36,55,11,47
3,68,1,90
97,8,25,78
48,99,25,55
62,4,99,76
23,60,20,44
94,46,84,53
57,6,90,12
28,51,65,69
50,64,36,62
32,65,62,70
60,64,7,33
26,59,27,30
94,79,98,10
42,27,46,5
18,95,89,16
78,39,91,72
10,34,23,33
42,56,15,8
18,82,92,21
69,68,8,73
9,19,80,10
55,2,99,94
71,24,71,38
87,18,63,51
67,60,22,64
57,4,29,78
95,94,25,1
58,69,76,7
56,77,37,55
24,62,43,34
77,72,33,99
77,27,96,30
68,32,64,67
59,98,95,69
25,96,37,82
31,25,43,8
40,67,43,18
60,21,43,62
24,92,12,62
57,51,11,43
12,22,92,14
98,93,81,23
41,52,6,21
89,3,62,60
32,32,47,49
78,20,72,76
34,32,91,26
9,40,63,13
2,25,82,17
34,40,56,20
68,6,51,34
50,95,5,8
12,42,59,20
93,6,50,52
73,48,60,65
47,86,87,63
49,10,15,92
80,66,78,62
72,27,9,39
94,41,11,52
81,76,57,97
31,9,34,59
82,3,25,35
3,93,66,61
48,58,78,98
9,42,69,63
96,92,6,28
81,6,68,22
18,29,51,81
46,40,34,40
5,23,94,8
54,77,33,50
41,39,5,57
94,4,33,55
8,79,92,31
11,26,50,53
12,27,79,10
92,89,62,83
81,39,46,22
73,19,56,84
27,26,75,73
35,89,42,18
27,87,6,97
73,39,53,37
36,13,31,36
38,74,14,23
3,83,88,7
51,66,47,17
69,16,66,62
44,8,42,90
12,6,35,87
99,13,49,30
44,10,77,80
79,14,21,50
39,68,56,39
35,76,94,63
29,44,24,48
88,30,89,81
77,16,35,20
1,75,8,13
93,74,69,88
70,33,55,73
75,69,2,28
62,65,50,32
29,75,35,56
74,93,94,94
17,57,31,53
17,62,25,37
23,62,95,17
64,27,97,77
20,25,67,18
76,17,10,80
20,12,94,57
46,72,95,51
12,87,72,12
53,98,60,17
13,29,63,84
31,11,15,37
16,54,19,16
56,61,19,22
64,73,84,50
78,5,26,26
83,68,8,57
23,97,18,27
81,20,41,50
89,20,33,54
19,27,6,65
68,60,39,75
3,18,83,12
78,51,58,9
31,84,48,18
39,23,24,67
82,73,81,94
98,19,56,4
36,63,43,50
38,79,15,74
95,23,10,65
60,20,16,16
52,72,57,66
35,53,96,57
12,53,40,60
75,66,29,87
11,43,46,24
22,45,80,31
59,85,72,12
23,77,52,71
4,25,42,18
43,18,82,26
27,84,1,73
65,67,20,51
52,5,51,3
32,93,26,35
56,22,49,18
44,62,88,35
92,1,68,76
54,20,39,81
28,33,53,71
74,12,80,11
50,53,37,38
74,3,61,72
36,23,86,55
34,9,38,82
12,43,68,17
49,48,23,17
57,83,11,5
5,16,57,28
7,89,10,64
90,93,35,27
3,49,58,53
11,48,61,54
11,23,21,11
80,72,30,69
16,66,36,47
15,32,97,35
7,31,44,57
89,61,59,83
67,81,30,36
1,95,20,88
96,77,13,38
69,23,40,3
39,55,58,52
44,77,78,31
2,71,1,65
27,94,38,53
2,63,43,50
91,90,20,3
69,73,79,66
6,15,15,96
91,9,99,17
12,96,73,82
51,22,68,63
65,73,97,77
24,32,69,91
9,79,3,60
91,93,82,71
37,10,99,42
47,42,41,46
1,76,71,47
8,25,37,63
16,45,32,38
92,56,55,77
51,97,97,88
73,46,14,1
22,29,21,1
47,70,58,52
89,92,9,38
18,81,50,36
9,3,95,47
5,58,6,67
5,14,23,19
88,26,43,45
55,58,40,37
3,88,32,9
91,35,77,59
26,59,97,23
18,31,13,1
51,49,34,14
19,44,56,3
28,93,71,29
93,99,17,84
68,33,94,48
30,23,64,6
15,14,68,7
52,64,9,76
5,89,33,49
93,19,34,55
78,50,72,73
54,96,17,89
24,89,84,88
13,25,8,60
23,80,73,98
64,46,91,82
11,90,46,41
66,5,61,64
53,63,28,55
27,74,42,31
29,86,11,67
92,80,16,25
27,16,93,40
44,69,21,2
54,54,60,8
6,93,50,70
30,69,53,18
38,54,48,53
35,70,60,36
22,24,38,62
55,94,91,90
7,26,19,18
47,95,4,88
62,61,81,28
19,22,88,66
24,18,11,28
79,46,64,51
98,75,42,61
15,1,6,95
20,29,43,89
12,31,95,96
37,92,37,18
97,25,67,92
1,59,24,31
72,61,22,53
13,16,4,21
16,63,33,91
80,3,94,15
51,11,11,62
79,91,99,48
60,26,93,91
74,1,83,6
8,22,11,28
88,29,27,86
66,65,17,44
71,22,3,66
75,6,14,41
63,14,81,62
30,23,77,43
10,33,53,91
84,40,91,89
91,97,37,25
19,78,85,26
83,62,78,88
86,13,52,26
20,92,72,29
27,58,48,86
13,80,9,69
74,25,78,89
13,78,43,79
20,38,26,83
40,31,1,63
58,10,86,39
67,62,22,76
49,57,58,77
95,63,80,94
35,48,74,43
15,71,8,71
65,44,34,7
3,99,90,97
87,32,36,69
74,50,64,71
26,35,50,75
93,88,43,89
85,96,42,12
28,83,33,16
97,88,63,98
38,92,83,82
96,63,98,9
45,75,57,25
4,53,50,13
79,43,85,72
22,5,51,93
49,11,8,72
36,12,9,73
91,73,49,49
88,60,47,37
40,48,82,46
49,77,91,85
1,75,77,16
71,34,22,24
67,32,69,65
9,88,86,23
10,51,88,63
47,33,62,82
58,21,67,22
69,40,96,59
59,26,57,18
72,46,27,3
34,3,73,32
75,45,18,2
15,77,37,66
68,32,30,61
61,11,58,98
38,44,74,3
44,41,49,64
99,5,58,95
48,49,71,63
95,16,66,80
90,10,3,67
23,73,10,2
48,92,94,84
72,46,23,6
6,67,83,83
36,65,60,2
81,99,66,37
95,30,4,58
51,2,6,7
81,16,36,32
17,17,4,64
86,66,81,1
72,6,83,23
63,92,44,81
98,86,69,50
60,51,99,29
10,9,64,34
36,87,94,85
9,8,44,18
5,23,85,20
92,38,78,53
1,53,56,82
64,99,9,57
36,51,98,63
59,58,38,36
89,64,35,34
51,96,28,15
25,46,24,1
32,22,64,5
73,85,55,23
79,29,16,51
78,95,70,9
93,48,55,22
98,87,81,1
20,68,14,64
62,97,16,71
27,7,10,31
38,4,19,44
17,48,27,21
77,16,13,24
26,54,67,46
41,45,40,82
66,83,8,24
47,38,37,98
2,68,49,40
91,65,18,53
83,9,13,6
3,14,90,18
75,5,99,84
16,19,90,95
36,5,54,30
2,34,86,16
47,72,44,14
99,19,67,3
55,20,35,88
66,40,87,19
98,35,28,61
67,5,84,1
84,49,17,90
83,40,79,81
65,28,32,56
69,95,83,44
16,42,43,94
90,94,11,34
25,33,69,27
85,71,80,67
36,38,19,54
15,88,19,53
16,67,96,72
1,91,21,17
92,28,16,59
66,29,23,18
28,88,53,4
50,5,16,18
30,12,14,46
48,9,79,77
38,38,80,48
47,10,97,39
38,6,90,35
47,26,33,26
80,55,52,55
61,43,97,69
50,21,66,22
3,48,6,12
98,61,72,77
68,40,25,74
4,24,26,73
76,26,17,35
32,14,70,15
58,22,37,43
61,13,55,64
85,49,45,5
76,47,30,75
20,29,45,98
82,68,42,3
67,83,71,1
1,10,27,9
39,20,81,11
52,42,25,1
95,2,52,71
77,80,18,7
2,78,76,53
27,37,42,62
98,28,81,68
58,27,20,65
11,73,17,62
59,12,3,31
77,41,5,34
31,45,73,62
33,98,17,82
66,83,50,21
26,78,25,21
72,31,35,95
87,18,80,3
51,77,48,77
62,85,29,33
86,94,48,27
61,94,10,11
57,90,25,10
48,52,16,19
35,52,88,92
74,11,83,90
36,14,64,78
83,93,53,18
48,94,63,63
39,28,79,75
21,65,53,77
70,35,48,97
81,14,1,96
75,9,40,41
18,88,68,41
98,89,68,2
52,96,6,49
23,98,96,41
71,45,4,66
1,55,86,94
98,42,14,76
10,67,91,30
78,17,27,65
87,89,96,24
29,97,67,3
61,40,31,70
93,72,87,4
46,27,47,38
35,9,86,95
91,1,54,3
60,30,87,57
47,40,6,73
13,54,4,69
12,85,27,70
53,93,50,40
41,29,5,26
23,80,42,65
51,75,38,41
28,6,56,53
94,31,7,60
66,86,23,98
28,59,9,29
59,65,45,23
30,15,45,70
90,88,19,75
56,40,97,18
90,93,21,22
62,1,17,79
33,36,77,25
6,24,54,5
78,68,83,35
63,58,11,67
20,88,27,75
17,74,57,6
87,72,77,59
83,2,39,32
35,24,28,15
92,69,81,5
46,37,5,88
64,96,69,61
89,13,99,7
72,39,7,46
55,31,2,72
30,64,6,78
2,95,6,82
15,61,45,29
42,5,12,33
51,68,50,67
35,9,76,12
57,50,60,94
80,11,22,28
26,33,23,22
1,58,2,52
13,30,37,26
27,54,85,89
94,33,38,76
98,12,32,44
6,98,3,82
84,47,84,54
47,47,53,93
71,70,22,17
8,67,39,12
3,6,75,51
16,57,76,58
99,91,71,11
27,20,48,20
42,81,11,24
49,92,92,90
74,73,86,94
39,47,54,66
67,56,51,40
13,89,79,61
26,72,99,73
88,52,50,18
74,80,69,26
59,5,46,20
57,58,14,80
32,3,35,93
93,17,13,76
68,74,19,90
92,16,41,88
7,69,54,71
74,30,51,12
96,67,53,89
54,95,57,43
44,2,84,39
78,40,83,90
8,7,47,91
33,5,3,75
21,28,29,85
17,80,34,30
91,96,7,49
49,97,39,59
80,83,69,85
52,19,13,19
73,25,67,37
80,49,51,15
11,99,67,84
84,73,36,7
57,44,42,99
57,31,78,9
20,22,44,34
28,81,31,18
25,68,30,88
7,45,21,32
35,20,2,45
22,13,28,26
65,14,4,52
73,16,98,69
91,28,78,26
30,2,4,8
55,16,78,99
65,19,94,41
82,27,16,39
33,1,85,14
25,49,72,71
93,49,52,82
65,15,72,45
52,52,18,65
96,26,65,26
98,83,31,42
45,83,93,43
92,44,50,56
72,63,30,62
33,11,35,80
47,14,17,63
87,16,89,95
83,85,58,50
25,93,85,39
6,9,67,60
46,70,54,74
50,64,71,50
82,3,96,7
62,17,8,40
82,72,33,71
81,73,26,11
78,86,52,35
29,78,37,80
2,92,1,28
36,74,76,85
97,30,3,82
49,83,42,22
70,69,13,56
87,53,66,25
38,67,47,73
48,51,33,95
68,57,99,73
42,42,34,54
10,6,4,46
11,36,49,42
39,92,93,9
82,40,61,50
44,77,87,67
75,84,44,81
32,47,31,96
29,47,17,42
96,43,76,85
72,56,89,46
25,90,22,55
71,67,61,35
17,2,60,7
67,63,68,67
36,38,47,17
7,83,44,14
9,31,47,58
47,33,11,78
49,56,54,14
11,29,47,56
81,96,91,43
61,11,78,9
41,10,29,79
22,7,37,84
9,6,37,55
36,27,41,3
15,67,4,91
88,19,9,97
85,6,53,81
83,30,98,57
9,91,24,47
28,4,9,64
76,50,92,48
83,64,89,59
50,7,62,95
32,22,14,23
30,17,44,82
73,20,9,6
96,2,18,13
35,36,97,30
2,79,49,92
62,41,8,12
88,4,81,32
60,56,20,73
56,7,96,78
37,11,78,81
92,86,79,6
13,10,11,86
67,26,18,92
92,79,97,29
82,15,9,74
31,70,52,69
85,36,62,20
77,58,64,3
49,43,5,71
31,66,33,13
52,73,32,27
71,42,67,26
68,19,20,25
99,36,3,60
21,85,99,13
66,50,90,23
44,33,98,35
17,2,99,53
61,96,11,26
93,63,47,88
17,1,65,21
71,25,45,80
93,17,20,39
67,4,25,80
75,1,69,43
4,72,17,81
60,76,24,8
66,63,23,8
82,22,20,99
11,90,3,70
76,39,17,36
79,79,50,99
74,41,89,70
86,64,21,65
68,24,76,31
70,8,47,93
51,31,15,57
92,5,36,35
68,46,68,33
75,71,65,10
86,61,39,16
86,15,39,46
2,85,22,85
34,7,69,69
55,88,7,34
91,26,7,80
95,96,31,79
63,94,1,54
13,10,40,37
30,58,68,41
16,65,53,47
42,8,94,88
3,50,4,38
50,50,1,46
94,14,61,80
54,79,54,99
63,68,70,81
81,67,86,28
68,82,35,64
38,2,83,52
65,46,63,81
81,88,92,42
96,30,26,97
83,63,4,8
35,58,65,98
12,59,82,43
41,93,66,25
57,3,36,69
9,92,82,10
81,78,83,82
31,98,48,30
86,8,42,15
39,75,89,50
84,75,56,49
52,89,43,66
24,45,81,70
5,83,79,48
29,12,79,16
49,54,42,58
25,4,80,23
88,56,96,49
29,77,65,86
72,84,66,18
32,3,1,65
26,1,5,54
65,31,29,30
57,54,5,53
24,31,83,6
97,93,1,33
66,64,24,86
95,70,63,44
96,37,4,33
82,82,25,49
78,39,16,81
55,30,66,79
90,88,56,70
22,49,26,97
55,65,68,68
6,98,12,96
98,38,41,80
82,37,53,54
98,37,27,15
95,99,24,90
35,95,48,51
96,49,72,47
56,82,79,96
58,44,50,73
10,92,94,75
2,24,55,86
85,25,91,22
28,14,57,64
84,93,74,20
36,14,69,74
91,92,7,58
81,9,66,80
16,95,72,50
82,90,20,18
64,31,57,77
78,10,69,8
27,79,64,70
73,99,68,19
44,44,24,98
48,37,49,83
59,45,85,53
66,93,20,93
47,2,63,63
77,60,58,59
6,41,44,26
90,95,63,41
95,28,76,48
63,49,5,59
31,51,71,35
58,9,51,95
48,88,56,20
79,27,36,59
56,8,55,41
12,82,72,97
25,83,7,8
34,2,16,39
32,57,9,98
67,76,22,21
99,45,20,38
30,64,68,67
21,70,44,5
40,56,97,88
70,80,64,7
12,89,62,61
98,95,66,83
36,17,16,92
13,99,31,46
50,97,71,87
38,19,2,33
14,66,32,7
83,5,89,48
11,76,19,31
52,38,21,92
64,73,30,99
89,13,77,45
92,73,91,10
61,85,52,68
86,58,51,93
49,30,97,18
80,14,35,58
42,8,57,94
96,6,58,13
38,38,9,40
48,13,93,10
74,51,55,78
35,26,80,10
96,52,51,30
79,77,73,67
11,84,79,84
25,28,1,97
81,79,89,82
82,93,95,23
39,45,42,85
67,38,9,39
57,46,62,1
8,70,67,74
76,26,95,86
39,35,7,7
74,66,27,79
76,33,3,67
7,75,48,32
73,9,26,36
51,25,50,35
86,32,51,18
9,29,37,24
33,3,72,68
59,98,59,91
58,37,13,38
62,49,3,72
90,81,75,81
35,2,70,42
92,52,96,30
42,96,4,75
70,72,61,42
40,27,24,58
60,50,9,3
71,65,81,83
94,2,41,71
51,32,64,80
81,96,98,48
63,31,70,13
50,21,9,31
47,89,28,23
46,46,39,8
15,11,2,53
49,82,93,22
18,64,41,25
91,56,53,42
46,67,87,57
91,97,76,26
10,11,41,19
77,54,63,95
85,77,36,46
39,43,73,34
33,6,1,6
22,24,35,6
46,81,91,3
34,99,81,82
69,87,95,28
90,48,33,61
49,27,41,91
44,16,68,30
93,63,29,24
13,49,41,34
96,35,42,16
61,67,87,40
94,14,54,48
13,13,42,10
59,22,82,51
84,19,73,29
24,78,68,87
37,65,85,34
37,14,91,4
98,76,63,74
70,43,94,44
70,68,2,15
82,35,8,58
20,66,62,79
69,50,85,6
16,48,40,13
54,90,69,58
43,96,67,61
1,94,92,84
48,80,86,93
49,14,80,29
58,39,36,87
21,41,70,13
1,7,50,96
92,57,91,4
48,48,19,56
3,72,90,84
55,66,4,32
94,27,35,87
91,5,61,34
71,89,86,82
83,60,66,47
13,39,24,62
76,60,98,67
10,7,20,33
28,2,48,90
6,93,7,34
8,65,43,74
73,92,52,65
91,51,33,62
16,70,93,6
33,44,33,44
69,21,10,36
74,53,30,13
34,31,31,49
34,82,91,57
31,23,57,75
99,43,62,36
4,58,68,43
34,55,77,4
14,8,84,82
91,67,75,98
63,28,66,88
96,4,1,29
40,65,26,41
85,82,17,42
5,92,34,26
13,71,82,73
19,52,20,8
17,97,22,37
18,88,49,70
55,80,34,32
43,20,43,99
89,5,65,23
5,53,60,37
66,28,85,39
50,87,80,64
9,57,8,34
38,7,82,73
43,36,15,96
72,25,97,63
73,79,29,30
16,35,31,85
84,65,37,58
10,90,38,53
29,70,99,16
12,7,38,27
23,30,90,39
29,66,11,56
63,72,82,79
79,14,96,59
3,94,11,71
5,36,97,23
6,5,75,19
44,66,34,4
1,35,19,58
37,7,65,70
56,57,64,12
58,80,55,79
84,73,45,49
55,69,59,55
17,97,41,53
78,21,93,37
31,89,46,41
94,56,62,2
74,70,95,35
42,93,13,91
65,94,94,11
3,63,82,75
9,51,93,9
33,15,14,95
70,95,34,53
40,3,96,27
35,44,52,24
41,25,34,80
98,59,75,81
69,16,32,55
97,12,29,55
75,59,21,11
69,72,7,57
39,20,63,50
94,30,38,91
38,58,16,10
46,87,20,56
6,1,82,4
87,1,96,63
5,44,69,56
99,48,76,73
67,13,61,92
27,17,38,73
47,58,45,44
87,33,33,77
38,24,75,88
48,76,72,47
41,60,79,25
16,10,49,46
65,56,17,66
81,73,84,85
82,55,51,69
28,47,22,79
48,94,92,97
67,70,18,42
19,60,28,65
20,80,75,72
76,50,72,73
54,29,48,78
90,48,34,52
19,26,21,3
21,34,85,17
67,40,75,97
91,43,92,68
65,60,69,27
15,64,13,50
15,75,37,63
40,14,1,75
48,40,39,1
87,27,96,57
42,58,15,4
87,23,83,68
84,44,60,85
52,60,69,3
17,71,46,3
15,52,35,59
99,70,69,86
59,77,43,3
18,78,52,87
12,36,84,97
1,41,45,81
31,53,65,69
41,63,98,30
53,15,3,89
31,28,32,59
1,48,91,40
29,56,81,4
48,84,32,26
78,1,93,49
68,36,71,58
4,56,25,6
14,98,84,38
9,23,88,21
90,87,43,29
69,57,62,5
73,51,43,32
36,75,69,20
18,88,97,21
58,33,85,41
73,66,16,77
49,97,86,21
4,91,49,71
20,16,1,64
62,90,59,8
9,87,98,54
93,50,66,23
67,77,72,9
99,75,30,43
65,4,38,35
14,61,82,25
14,45,14,67
62,32,10,80
98,11,62,64
74,30,67,3
92,12,60,8
22,12,66,66
10,11,66,59
90,62,38,29
70,50,53,91
3,78,41,19
52,15,90,39
3,40,32,8
65,84,62,94
28,77,70,18
38,12,47,85
41,85,6,63
72,22,74,68
61,51,93,60
28,55,1,27
23,36,31,86
88,49,64,16
68,46,10,70
45,50,12,91
10,20,65,47
51,31,59,35
59,83,31,4
46,53,53,8
90,2,79,74
49,4,62,59
83,60,15,29
84,34,7,10
33,29,63,3
53,36,51,44
7,51,40,18
3,97,28,61
6,48,84,47
20,70,95,88
43,82,55,77
91,41,94,98
39,11,18,48
97,45,76,56
86,6,46,49
99,18,19,24
60,27,34,63
60,21,18,95
30,86,37,31
1,18,31,6
81,64,6,90
92,40,75,76
10,98,73,22
30,2,69,34
48,30,38,63
23,22,9,26
7,70,27,94
93,17,41,30
72,32,96,71
51,54,14,95
51,62,70,59
52,92,74,16
32,45,81,3
23,77,43,29
39,45,35,36
14,48,30,6
13,61,37,24
22,55,76,78
52,17,20,10
82,44,28,12
25,91,3,5
69,50,82,67
48,52,29,11
95,75,48,44
67,43,4,79
13,30,18,11
2,26,97,55
76,1,23,98
26,55,97,71
8,92,84,62
87,58,40,98
54,53,7,93
87,97,26,30
53,99,35,66
98,4,66,65
77,23,15,54
77,16,19,74
72,53,19,64
70,98,37,82
18,91,46,45
33,84,26,43
56,29,5,5
70,67,9,4
61,7,69,7
5,72,60,60
79,72,58,85
89,59,71,56
87,63,47,34
4,34,80,17
35,75,41,8
97,47,1,67
96,42,15,54
27,17,68,36
40,40,69,75
93,74,11,18
37,3,17,4
44,42,99,90
64,54,30,92
72,92,45,42
25,8,67,71
59,1,85,59
4,42,23,13
87,20,50,68
10,54,18,85
16,28,19,37
11,63,4,76
1,23,1,75
98,77,77,84
71,27,91,20
51,68,55,95
38,74,13,36
60,81,55,5
80,61,63,63
38,76,36,75
93,58,37,66
59,12,2,15
92,57,75,54
72,73,11,52
21,44,17,97
35,40,99,58
87,10,38,57
82,50,6,45
48,4,94,93
3,55,2,68
87,32,72,74
82,7,85,53
48,8,53,28
94,88,39,39
58,4,15,86
49,11,83,80
96,67,62,4
1,58,69,41
69,60,98,86
16,30,94,75
99,51,98,48
30,94,66,58
50,85,55,56
55,47,92,82
75,44,11,85
51,12,7,98
51,31,3,73
70,81,60,20
17,20,69,34
73,1,97,5
35,65,40,57
68,82,85,7
54,40,50,12
24,40,97,7
94,36,95,52
78,63,51,50
92,94,62,90
81,32,48,29
17,70,11,61
72,80,72,70
70,31,9,83
50,76,58,55
49,7,79,95
23,39,75,48
11,11,36,58
49,44,56,96
67,82,76,81
19,53,58,8
15,1,18,18
36,94,59,37
57,25,59,56
78,13,92,75
42,70,60,8
84,7,9,23
46,52,4,23
80,95,23,68
39,14,90,93
60,9,23,81
8,99,49,21
43,26,65,9
70,81,20,17
92,17,93,2
18,86,18,83
14,34,59,49
45,46,47,63
97,97,8,77
92,66,74,13
87,68,13,92
79,42,33,8
74,46,73,86
55,74,29,28
33,19,22,50
76,62,98,63
30,26,72,9
44,96,54,12
34,33,35,77
34,92,82,85
29,67,48,51
39,28,98,4
44,44,96,83
86,27,90,74
22,65,10,33
85,51,67,18
24,84,58,7
32,66,86,6
33,36,22,94
85,21,88,5
29,2,30,84
55,7,15,71
86,67,56,87
37,15,40,25
58,67,41,50
91,94,30,53
47,65,97,90
22,58,6,14
3,29,12,64
71,99,75,26
25,49,34,9
90,60,80,98
43,89,9,85
94,45,96,4
81,60,31,17
62,8,33,54
13,8,99,59
76,72,99,6
2,52,90,45
49,10,95,37
12,61,91,87
94,19,85,76
61,14,7,44
62,75,26,33
50,78,93,63
22,50,83,37
79,14,83,7
94,40,48,61
29,90,73,96
29,43,37,58
30,28,70,2
67,10,51,38
39,10,55,67
22,20,67,54
60,20,44,41
47,56,74,32
86,92,52,47
98,88,39,70
86,32,67,22
74,50,99,76
78,57,29,61
57,46,1,15
42,85,37,3
36,92,64,96
96,33,12,5
94,69,5,75
58,5,28,70
52,39,47,93
79,80,64,28
63,57,11,31
73,15,27,18
8,83,73,24
73,5,54,8
41,57,15,8
55,24,53,40
74,95,62,30
54,58,48,98
7,7,9,85
11,63,20,72
89,73,87,1
6,21,61,67
12,51,18,70
57,78,72,29
34,4,83,12
38,33,47,41
56,77,99,51
21,25,98,35
20,47,13,81
14,75,26,16
58,23,70,48
96,15,27,66
65,86,44,29
22,60,89,21
73,9,18,85
78,5,63,88
90,4,23,45
73,53,27,68
33,55,84,19
27,83,83,83
60,61,23,31
86,78,90,99
78,42,96,66
73,42,48,97
87,36,55,67
69,27,96,60
15,30,57,26
1,79,51,13
57,79,10,34
39,40,25,10
31,8,42,29
79,89,28,66
95,73,42,12
96,27,50,38
57,6,62,7
14,50,75,60
70,5,66,89
39,76,96,27
7,54,10,93
21,13,55,30
56,40,20,10
60,70,79,24
20,77,38,26
99,61,70,49
81,79,52,71
26,98,97,7
7,49,5,98
11,42,69,76
64,71,67,32
9,48,94,41
55,84,28,56
66,47,66,53
48,46,38,78
53,3,43,26
8,56,91,30
76,31,78,45
13,27,88,10
16,87,62,36
22,58,48,19
20,60,37,52
18,43,29,56
58,33,41,29
63,53,73,43
88,33,23,51
87,69,93,45
17,42,69,9
36,29,39,47
58,81,53,17
11,47,57,81
30,31,74,8
81,35,83,30
56,5,86,58
55,64,6,38
80,84,50,64
59,53,22,28
42,68,91,94
13,96,96,19
38,76,83,97
52,74,95,28
84,50,35,34
52,62,36,86
31,35,20,14
60,43,72,12
62,23,64,93
96,29,54,87
8,82,45,67
15,4,10,84
3,76,37,50
26,92,24,57
65,11,2,46
58,76,19,80
21,56,68,85
72,61,63,58
95,35,37,79
45,95,59,69
39,88,37,35
49,31,5,43
37,78,4,16
22,85,55,63
10,86,37,96
16,86,3,46
11,13,11,80
65,19,51,72
45,93,65,18
37,99,61,22
48,28,51,28
91,99,60,25
77,68,22,87
11,66,1,33
84,20,12,45
86,82,41,7
50,33,87,30
8,45,59,19
6,52,10,3
72,69,96,37
36,18,15,17
84,23,74,65
82,20,57,33
9,17,20,36
49,29,56,81
45,93,91,84
85,91,6,53
51,57,87,48
13,99,27,85
70,2,94,84
5,22,94,15
41,94,70,61
15,51,89,71
94,54,92,65
32,22,89,66
91,17,60,74
76,19,16,14
31,43,33,44
59,3,64,85
20,76,17,70
73,93,42,61
21,9,42,69
63,61,59,12
21,22,31,5
47,90,44,87
84,42,49,58
74,48,15,91
21,31,65,15
19,27,46,95
44,74,11,84
36,15,29,24
23,32,36,76
76,17,82,74
91,8,11,42
17,85,7,53
11,44,95,86
96,30,49,6
80,26,7,30
34,95,19,62
73,60,14,10
60,89,73,80
7,40,15,31
99,91,42,32
1,8,8,70
24,29,11,47
23,61,25,52
65,73,33,57
44,94,40,8
67,67,41,4
70,66,89,26
84,79,99,5
87,69,30,81
61,36,41,84
20,38,35,29
8,23,74,23
29,42,2,56
34,99,72,26
71,28,90,86
47,90,2,60
46,46,10,78
50,26,29,51
39,42,89,61
58,64,72,14
82,52,52,22
4,34,59,61
52,41,98,4
66,18,37,33
18,32,78,4
26,94,63,14
56,6,8,76
99,9,70,99
87,72,10,98
87,63,97,41
60,50,31,20
30,93,16,69
26,73,98,72
51,79,18,42
15,83,21,35
61,13,23,58
95,95,49,98
7,81,17,39
31,11,15,45
14,31,59,97
65,62,24,56
74,40,54,53
45,4,4,19
98,42,72,73
4,7,82,51
99,92,46,91
50,99,41,35
88,67,45,77
22,3,39,92
55,75,16,65
67,52,23,77
44,70,68,64
82,33,37,36
72,28,42,16
57,53,97,15
43,71,28,86
7,62,7,21
65,32,47,46
63,30,89,16
67,36,53,93
94,35,80,14
60,62,22,39
28,70,44,43
39,73,38,73
12,45,76,7
29,48,54,47
74,91,66,38
11,48,13,93
90,7,11,36
75,59,35,55
88,89,16,45
9,46,69,63
94,84,13,36
41,26,45,36
62,92,18,80
47,45,6,10
90,47,29,45
88,45,96,7
45,62,29,80
24,4,57,80
93,40,30,51
33,49,3,78
90,71,9,28
23,97,83,44
33,93,55,10
20,98,41,30
49,58,87,3
10,40,51,52
37,66,23,67
50,4,11,69
78,71,32,82
24,96,54,27
16,78,51,15
55,91,19,49
81,21,52,16
5,78,75,79
38,47,19,52
26,2,2,77
5,52,78,91
99,37,21,74
48,92,88,32
42,24,83,70
91,42,68,95
78,57,85,54
52,36,31,38
58,41,37,68
81,32,43,92
88,32,48,63
37,79,21,10
14,38,94,40
96,90,45,55
95,33,87,95
3,47,26,98
59,43,11,68
13,59,42,20
20,91,48,37
23,14,41,45
83,68,79,14
5,66,84,72
54,59,37,84
18,30,33,86
9,26,70,16
43,34,53,62
45,6,9,87
38,77,73,1
75,77,5,12
20,87,49,66
93,1,6,13
52,65,5,98
82,59,1,8
8,20,6,29
12,46,1,20
10,9,19,56
69,82,94,67
5,37,44,13
16,67,70,58
98,50,78,66
64,29,92,49
46,55,51,60
27,39,19,1
80,47,37,16
20,99,67,64
37,71,56,9
24,17,83,51
30,39,26,90
84,14,56,62
75,36,43,80
58,57,34,38
24,14,40,25
57,55,75,56
8,41,14,73
71,64,21,41
68,41,72,13
33,64,50,39
99,59,37,51
95,36,49,81
16,18,61,47
93,41,12,83
53,78,12,60
