A,B,C,D
56,43,63,15
33,81,7,52
43,50,87,66
70,69,55,19
10,50,62,49
26,11,57,27
99,15,74,23
72,87,17,77
90,51,48,35
2,44,39,31
13,82,72,96
94,44,77,28
90,1,28,19
22,3,90,21
38,76,87,49
69,80,34,16
35,19,89,33
44,5,84,24
91,45,22,12
97,33,83,8
43,96,54,66
49,4,37,46
55,90,96,72
40,66,67,85
98,57,81,66
68,19,50,13
57,85,82,49
73,75,46,68
88,81,59,33
85,96,87,8
21,11,53,44
56,60,91,92
7,85,62,91
49,9,91,74
47,50,50,31
10,11,7,97
92,2,36,96
75,85,19,70
85,77,69,8
90,81,7,63
9,85,27,73
35,36,60,77
11,38,88,47
73,91,34,36
6,21,18,41
46,29,22,74
51,49,41,5
21,30,85,89
94,93,39,99
72,1,97,26
22,34,14,14
70,58,1,18
82,31,70,58
91,46,75,52
53,84,54,49
88,40,84,99
48,9,86,97
9,80,59,71
55,93,49,75
39,41,38,39
55,56,62,94
98,97,99,57
67,1,38,22
61,61,39,55
74,71,24,65
7,88,16,81
49,74,53,27
64,6,10,29
45,54,5,18
67,52,36,1
26,39,58,80
78,87,42,85
81,17,54,96
17,26,69,48
11,98,39,76
80,95,93,67
64,41,84,8
36,59,62,70
47,96,65,76
84,16,57,75
56,42,31,51
76,53,18,62
20,87,56,94
13,53,47,56
63,26,98,26
54,66,91,42
56,56,6,26
56,96,61,66
70,40,24,77
63,20,87,31
83,44,82,9
63,73,12,79
78,68,73,91
85,38,79,9
49,86,1,1
92,57,18,14
9,72,60,55
57,54,96,11
97,59,99,9
4,65,97,3
2,28,81,66
19,84,85,77
63,49,76,68
16,13,33,32
94,87,5,83
25,74,76,25
47,60,92,29
38,71,72,31
68,65,86,73
63,70,52,71
35,69,50,42
29,13,60,18
34,64,95,53
75,82,34,20
57,89,57,60
74,70,65,16
51,81,10,73
46,22,8,66
87,62,98,86
46,38,4,11
68,77,79,23
98,80,42,77
22,89,60,13
58,45,10,35
52,50,14,99
87,36,19,78
75,54,10,93
24,71,6,87
78,54,18,6
51,26,62,57
1,52,47,93
2,90,44,87
80,98,7,58
27,70,59,16
56,11,4,96
35,43,81,26
15,40,77,27
25,36,65,47
86,35,20,68
23,46,71,63
86,42,40,63
62,72,27,38
99,13,38,65
67,52,32,68
25,58,30,71
96,85,1,30
29,17,77,18
68,92,25,54
51,96,80,5
49,26,16,72
8,91,89,26
70,3,36,30
32,95,63,93
10,58,53,17
59,60,19,56
32,38,75,12
27,25,70,44
62,16,49,88
73,52,25,62
51,6,26,76
8,6,58,19
21,97,39,45
91,78,84,93
87,64,57,1
76,42,87,39
44,34,41,80
88,14,79,86
35,79,21,53
31,5,8,70
18,48,13,65
65,21,22,6
48,14,99,78
33,6,92,3
90,65,11,11
65,95,66,65
32,77,4,57
29,82,61,36
51,41,24,85
55,52,88,23
89,45,46,27
43,9,83,1
73,46,2,29
67,10,24,63
39,77,66,82
82,28,23,55
98,61,99,58
48,47,92,2
88,65,26,45
12,65,15,35
89,59,42,57
58,34,71,78
71,87,46,85
83,44,11,98
43,93,79,3
33,57,47,23
53,33,23,34
23,46,32,69
54,16,40,68
10,16,66,99
38,83,25,62
59,11,44,40
27,54,93,80
64,35,18,67
65,81,80,44
59,8,1,59
54,53,19,88
3,79,97,15
20,64,38,42
67,92,20,19
67,97,39,13
72,70,46,20
51,69,32,43
11,7,76,96
33,89,43,52
81,43,96,30
27,59,88,60
80,84,7,22
88,21,21,2
96,92,16,12
16,52,37,85
31,39,28,36
44,33,63,6
11,60,3,55
8,76,65,3
50,7,56,89
3,31,44,19
2,77,84,66
90,24,15,30
73,72,19,41
95,17,53,14
79,92,27,48
10,29,22,94
25,67,50,48
32,49,4,51
77,89,15,45
52,8,84,78
89,64,66,71
4,5,67,90
82,1,79,71
12,90,47,21
37,30,91,26
44,31,1,59
94,6,99,25
30,6,39,92
59,95,6,77
7,75,94,9
20,68,89,91
44,27,2,99
35,75,3,30
75,29,54,45
47,53,59,25
92,21,1,57
16,80,52,88
18,39,14,8
90,50,81,61
39,67,18,76
35,41,1,7
37,40,25,42
86,98,97,80
64,98,82,6
57,1,90,9
55,85,89,40
44,28,8,45
21,83,8,17
60,75,91,97
68,10,38,58
1,57,35,69
88,39,11,67
60,93,32,48
78,5,91,83
37,97,98,10
62,94,41,84
98,6,88,25
56,55,22,63
46,76,42,66
76,34,18,65
81,44,6,69
80,59,26,62
50,31,31,73
99,96,29,79
43,25,24,86
94,24,99,97
53,50,29,94
34,66,24,44
18,50,46,74
89,24,59,13
37,16,76,16
15,71,79,65
94,39,25,12
90,15,81,82
64,71,79,81
21,5,10,26
89,29,78,30
13,68,86,42
72,86,99,4
86,14,24,20
71,25,91,15
21,85,18,80
19,48,81,25
62,23,89,46
95,41,41,11
88,4,91,22
30,68,40,64
18,13,66,85
52,49,74,59
84,78,80,82
38,56,65,43
38,34,26,85
70,66,37,51
6,87,10,93
11,42,83,10
86,19,48,47
3,25,54,92
20,54,84,89
10,24,9,67
91,52,94,18
23,71,64,38
7,50,38,4
82,97,76,2
87,72,40,8
76,62,3,73
51,16,84,93
10,9,48,72
48,58,82,16
83,69,98,4
50,90,47,79
17,20,49,6
31,72,54,12
15,40,5,8
89,70,10,44
90,43,36,84
16,53,9,94
44,70,62,47
54,26,91,77
73,23,47,36
69,49,83,53
52,23,55,50
35,15,58,15
4,88,85,3
42,94,17,63
81,27,13,63
49,59,20,11
62,61,6,23
79,20,9,44
43,18,82,63
22,97,93,96
98,59,7,27
46,35,87,7
17,35,47,31
59,74,33,10
58,35,32,45
13,7,13,22
36,11,44,33
41,48,3,11
10,62,15,85
9,14,67,16
51,21,40,69
89,44,11,16
75,3,92,53
19,96,97,81
96,90,73,12
88,56,25,39
80,85,78,58
63,79,91,5
8,10,47,52
78,89,28,55
53,80,12,73
63,94,24,73
90,34,90,95
76,39,72,82
60,23,61,33
32,28,49,82
8,61,23,41
69,91,30,37
14,95,50,15
22,59,65,78
86,33,7,89
41,79,51,91
39,66,17,1
72,16,1,63
19,74,11,22
56,31,15,45
48,45,12,23
91,7,69,29
88,18,88,59
43,84,23,40
20,70,51,57
37,48,41,5
40,28,7,74
30,17,9,39
12,49,13,33
14,22,27,23
47,46,75,1
21,97,86,32
59,99,58,66
51,29,19,73
27,8,31,77
92,7,72,66
94,52,11,12
70,3,14,3
9,8,51,92
99,59,46,94
25,51,67,54
66,19,12,46
86,37,67,13
44,18,80,5
95,26,14,64
79,89,9,20
17,38,30,78
97,73,55,90
12,68,93,44
28,64,64,74
31,22,26,42
51,82,32,55
64,7,92,57
41,18,6,85
11,27,57,89
57,2,66,48
69,41,4,12
11,48,71,42
25,96,29,46
80,1,82,1
43,12,69,11
38,12,57,43
79,47,63,28
38,68,17,33
87,27,32,14
10,33,59,53
59,34,99,88
64,53,9,71
45,70,14,89
14,37,81,54
44,71,44,75
96,48,38,81
98,33,46,95
64,19,6,61
72,97,9,31
33,93,58,32
79,3,71,5
99,3,96,38
75,6,84,30
79,62,90,98
6,89,16,93
86,20,82,74
48,38,19,86
98,54,60,1
36,15,71,36
22,21,30,6
48,16,8,47
18,42,23,18
37,12,65,17
76,45,62,35
52,94,79,4
15,79,90,63
81,49,35,28
24,14,47,14
35,45,93,1
56,69,66,27
26,68,41,76
25,96,50,12
48,57,24,73
73,13,15,63
32,95,66,11
84,54,59,82
75,90,71,49
81,46,50,59
6,29,44,61
59,54,29,60
84,1,36,88
70,61,23,81
41,21,51,33
17,93,41,55
43,63,13,1
31,52,30,94
45,62,94,66
17,11,26,9
64,97,47,26
67,57,66,27
5,90,70,42
62,87,35,51
58,77,82,92
34,23,22,44
50,66,18,90
83,49,80,30
99,8,22,5
47,81,15,94
93,79,27,17
45,18,58,64
48,83,11,28
61,23,38,85
77,26,80,90
78,98,97,11
9,70,49,36
63,95,4,10
36,69,99,10
96,41,81,52
58,86,59,77
53,25,99,58
54,79,69,58
90,98,62,24
50,25,49,51
61,69,58,86
31,67,32,71
58,22,97,68
10,83,62,33
11,80,79,71
82,89,43,3
41,61,11,78
2,15,73,57
27,86,55,78
88,1,72,86
58,83,4,64
93,59,57,57
34,73,2,11
23,81,4,31
54,68,54,13
71,59,93,35
57,76,26,50
36,90,98,38
74,39,13,80
26,90,88,88
56,45,73,67
93,59,57,65
32,44,16,84
83,8,59,58
74,11,86,15
27,65,11,9
31,36,57,1
83,15,87,89
2,96,25,60
26,84,79,90
26,62,5,84
93,49,73,9
18,81,98,27
45,4,16,40
28,66,12,72
42,42,94,88
71,84,52,36
67,28,87,60
58,89,15,16
55,59,29,20
51,23,32,67
13,6,6,70
46,66,62,25
27,51,66,28
21,24,62,88
22,24,82,88
55,40,48,56
59,42,91,69
98,62,17,61
78,76,45,57
53,56,88,74
24,89,96,29
61,21,40,49
69,42,53,24
8,78,19,13
27,93,60,13
69,25,96,15
76,66,18,42
98,67,65,4
33,5,12,2
37,37,14,68
37,83,43,31
25,64,11,88
91,85,71,78
93,65,96,79
21,67,2,82
36,46,95,17
70,14,41,61
13,87,79,78
20,66,86,23
27,89,17,67
64,8,93,90
33,11,29,66
51,85,28,23
1,67,52,87
88,48,53,10
55,18,48,58
68,89,5,23
82,22,49,6
42,53,51,1
42,39,60,24
47,34,57,10
77,75,87,74
39,86,15,87
70,49,86,68
25,63,93,44
29,69,31,77
35,9,53,63
64,11,85,97
23,96,5,47
62,93,71,48
21,56,63,52
71,64,13,93
5,70,85,88
65,73,15,71
70,44,14,3
20,34,63,50
57,64,30,40
86,10,17,57
55,71,60,65
59,49,18,82
10,88,88,58
74,60,93,66
89,83,98,41
76,22,27,39
69,10,76,9
33,23,50,70
72,37,13,64
35,2,38,65
36,87,19,97
5,97,74,90
10,90,64,63
19,22,35,94
89,50,31,78
49,85,12,78
60,22,16,6
11,10,81,41
27,58,81,5
73,43,13,38
49,72,80,42
77,44,19,74
3,55,89,73
10,73,49,95
52,59,27,21
31,66,79,20
88,79,46,49
90,55,51,76
32,16,12,99
52,24,49,92
95,63,77,15
75,61,98,46
46,36,70,12
97,26,48,65
76,39,41,59
72,32,90,11
58,12,7,81
99,95,84,76
8,35,95,91
80,81,98,31
65,39,23,95
78,17,86,3
20,60,57,50
17,74,69,93
17,68,35,7
4,81,89,18
66,9,64,72
84,71,45,14
55,5,34,52
76,89,84,73
17,10,53,3
62,54,73,14
64,43,35,47
54,56,32,42
91,10,68,38
28,92,47,60
21,44,64,39
92,42,94,2
3,64,93,53
5,34,92,58
12,54,90,1
83,10,70,95
7,70,24,45
14,56,22,49
16,55,76,74
28,69,57,48
70,5,29,73
2,22,22,6
34,20,77,11
75,7,30,10
83,61,8,76
38,95,42,56
18,92,50,53
16,69,50,21
61,26,87,45
39,69,46,13
11,31,5,4
6,41,73,68
89,4,68,45
57,87,40,86
81,84,89,16
2,59,66,64
12,65,80,72
66,83,17,36
92,69,73,18
43,35,54,16
72,23,10,87
48,12,56,88
30,26,79,82
11,4,66,60
23,41,86,17
18,64,24,58
34,85,99,67
40,34,99,61
51,67,60,14
81,34,30,68
12,55,34,2
2,40,10,13
22,91,84,58
84,1,51,37
78,34,15,36
51,91,86,6
52,81,1,84
89,24,20,38
63,39,42,79
56,25,80,59
56,52,45,24
73,33,2,55
17,84,37,1
63,96,72,44
21,95,72,48
14,1,14,54
67,33,32,80
76,35,23,77
56,50,58,92
58,8,35,44
78,92,29,27
1,70,97,23
5,86,7,36
35,26,71,51
59,52,89,96
11,32,35,19
84,41,17,1
99,4,87,62
88,37,48,50
5,58,71,75
25,18,61,43
76,49,81,98
45,38,73,52
15,41,75,78
2,48,10,58
47,42,33,90
46,74,80,62
11,12,26,34
66,45,73,31
53,30,10,36
12,71,30,62
46,7,2,21
71,85,87,1
59,32,62,38
2,55,3,18
7,35,97,24
55,68,19,75
44,37,97,29
3,41,88,71
68,43,12,25
81,6,34,33
90,25,41,62
95,47,74,56
94,32,44,48
3,7,97,70
40,8,44,79
20,60,36,20
14,6,46,23
93,5,29,60
87,58,61,19
68,97,7,37
45,27,2,26
51,3,49,37
77,83,65,98
97,55,72,53
26,69,85,40
28,11,60,47
76,20,2,20
6,39,24,6
78,22,48,24
23,69,37,72
26,94,42,55
39,49,20,42
75,40,51,66
29,40,10,88
72,6,86,90
8,41,37,68
64,43,84,30
86,69,99,51
2,30,89,65
46,57,67,32
60,1,85,9
91,47,62,76
63,83,39,18
18,25,66,6
62,14,83,60
10,47,59,45
49,65,21,67
78,37,34,17
31,72,29,52
78,70,60,74
78,24,57,52
97,64,92,39
50,14,65,2
31,20,33,35
34,46,57,94
89,14,90,18
87,12,65,2
84,18,11,18
30,84,79,63
88,1,43,36
24,78,30,76
31,18,85,21
30,86,26,12
36,7,58,36
10,32,50,82
81,75,44,73
17,77,31,93
59,11,64,38
46,67,7,80
99,69,82,22
28,85,6,89
59,27,14,94
21,44,90,36
37,91,69,42
18,20,16,10
9,37,99,16
42,3,61,72
23,56,77,63
76,64,87,76
16,17,46,96
27,39,50,66
4,43,85,5
14,67,85,80
5,74,67,10
29,98,20,78
33,95,89,11
58,31,17,59
69,33,7,20
75,79,3,90
55,21,69,61
27,70,27,11
56,50,88,88
12,42,54,97
85,51,28,80
42,12,10,91
98,35,47,51
10,15,94,41
90,22,92,84
98,52,78,83
62,7,40,30
71,95,8,48
10,97,90,98
15,26,59,45
44,17,50,44
18,57,26,16
26,86,9,73
59,46,79,9
92,51,28,1
88,78,13,2
33,18,96,41
32,45,82,54
77,9,61,57
16,11,84,77
69,35,13,31
69,38,70,63
9,97,25,87
16,17,7,85
96,58,99,40
55,11,67,3
18,10,67,6
16,13,17,1
25,39,28,82
65,48,92,91
39,45,76,56
90,30,29,3
5,58,66,94
75,50,16,32
85,34,82,59
73,27,71,39
4,44,35,62
17,12,86,2
41,5,94,66
32,36,85,19
25,66,30,54
88,57,86,63
77,24,38,81
67,94,89,84
99,40,16,36
78,48,31,33
40,79,82,57
3,92,39,91
56,39,80,43
25,69,24,94
17,87,60,69
93,39,81,41
80,7,3,67
43,4,3,92
7,78,71,33
90,64,90,69
18,61,79,75
1,23,6,87
84,54,58,47
77,97,52,17
3,69,4,60
68,69,78,66
52,22,61,45
82,78,51,30
99,69,40,73
32,48,66,46
37,57,12,14
66,13,20,76
13,36,1,51
57,24,4,64
68,90,64,25
7,80,38,71
46,72,28,22
62,6,75,15
22,19,74,34
72,61,11,22
29,48,48,15
73,15,7,58
34,21,24,42
99,72,63,3
9,41,4,76
86,26,9,1
34,44,22,85
17,77,12,63
72,4,47,67
81,45,65,50
27,27,50,89
86,66,6,30
61,69,36,24
49,41,61,54
9,18,43,41
46,73,19,3
46,70,38,88
19,20,66,7
32,43,68,35
50,25,91,76
94,75,56,87
17,95,18,24
45,59,68,91
5,24,78,54
2,61,24,28
54,52,76,48
30,62,40,44
54,64,41,4
79,82,72,27
2,39,18,3
96,65,38,39
98,56,93,89
91,88,30,35
6,2,20,26
73,26,80,5
89,39,50,71
20,47,17,52
65,13,80,81
39,63,65,16
14,61,29,91
7,86,86,33
54,35,33,95
59,38,90,81
4,7,27,40
7,89,74,63
21,92,21,52
2,41,94,35
71,54,14,22
77,29,68,32
6,96,42,66
97,47,19,55
27,18,22,70
30,10,49,54
44,18,71,63
51,11,77,34
85,48,38,18
88,8,14,57
9,16,61,35
69,18,16,30
52,65,47,92
40,58,89,3
97,4,76,24
20,88,72,61
88,40,67,97
29,41,49,81
13,44,25,67
57,42,96,11
94,16,23,36
95,97,13,9
35,89,89,81
95,22,73,55
64,39,46,21
9,75,97,74
86,37,85,87
73,6,56,59
35,72,49,56
63,83,97,89
50,69,96,51
99,61,80,74
70,40,68,95
50,13,10,80
20,50,89,12
50,30,44,89
49,73,4,5
56,80,27,66
88,41,73,92
17,20,3,34
39,2,48,62
42,78,52,82
96,36,39,63
89,18,21,25
49,53,62,32
97,61,97,82
24,53,53,31
60,94,33,52
25,20,90,25
66,80,26,32
83,61,82,8
38,56,59,66
13,92,30,87
22,15,41,82
16,37,30,55
22,24,21,85
84,66,92,94
9,32,27,52
65,50,3,60
93,65,9,53
93,67,74,80
42,42,12,20
64,65,17,88
42,18,62,45
44,68,18,70
23,92,81,55
86,22,28,5
15,1,25,63
59,64,24,59
95,44,36,80
20,37,24,74
84,27,64,54
65,44,59,21
95,90,84,15
91,89,63,28
94,97,60,60
82,1,90,14
44,93,91,16
94,13,21,50
96,31,71,65
72,45,92,98
89,22,29,37
7,40,88,80
30,92,3,1
12,75,30,52
99,98,63,13
29,44,77,64
41,7,60,16
25,52,43,22
1,81,85,81
17,78,48,61
71,35,76,92
11,13,83,27
86,13,63,78
29,88,45,87
70,20,85,78
99,86,53,92
75,99,8,52
3,9,15,68
57,20,83,16
54,24,91,63
40,18,78,54
97,15,12,18
73,7,27,5
7,80,46,58
70,74,12,87
7,14,91,42
69,16,30,12
24,42,79,67
58,96,89,37
31,49,96,40
57,80,63,55
84,4,66,17
6,31,90,94
2,45,45,84
86,95,12,27
42,59,42,79
23,13,18,30
86,18,96,15
32,26,69,19
43,39,97,36
52,16,68,10
97,70,88,59
22,75,55,91
13,65,81,34
57,8,47,84
31,82,46,25
96,41,53,17
31,77,53,80
54,1,31,19
72,76,66,58
60,62,89,27
32,67,99,60
80,18,66,40
16,22,40,45
82,22,67,98
30,6,59,22
36,3,13,86
11,66,11,20
46,26,47,31
8,53,65,17
82,97,5,12
97,62,60,25
34,92,55,17
79,1,99,68
4,76,33,24
56,55,9,28
23,15,12,5
72,77,72,32
84,62,76,96
56,26,82,57
85,7,57,21
20,96,47,59
23,22,42,96
55,84,32,2
74,22,80,52
58,67,84,15
33,41,64,21
80,22,98,3
40,56,54,9
95,2,6,32
39,46,37,12
7,91,28,88
94,44,85,7
84,23,95,71
55,66,73,33
98,22,29,67
13,72,68,28
30,91,32,9
44,91,11,32
43,61,5,48
78,47,52,19
11,67,27,75
4,27,15,16
16,78,37,72
99,18,59,13
12,17,85,63
15,75,9,89
13,78,69,27
42,85,67,88
25,90,87,30
92,15,12,62
95,72,7,41
70,81,25,82
14,10,24,16
98,40,82,21
46,8,65,79
20,23,90,54
43,49,31,93
85,59,75,65
49,58,27,95
10,89,82,66
12,94,11,48
77,94,2,16
25,63,28,77
58,14,48,81
83,39,85,13
71,75,74,16
21,36,19,82
17,79,78,26
72,51,67,64
87,11,6,29
98,58,47,16
96,36,46,76
28,57,1,83
37,33,82,38
1,31,94,8
32,10,88,77
52,4,95,23
38,44,81,4
25,30,91,4
19,17,89,21
99,20,71,17
93,33,12,72
87,12,74,77
79,37,20,37
42,65,66,5
57,52,69,30
31,50,9,33
33,99,20,84
48,94,94,5
62,3,60,60
89,9,56,64
78,10,62,20
29,15,23,78
9,66,45,18
70,90,79,96
38,9,94,41
99,62,79,39
30,59,42,33
96,59,66,87
6,99,38,4
82,31,81,27
87,91,6,79
64,20,90,51
44,82,19,49
28,28,84,11
19,31,54,23
29,49,71,21
40,68,91,29
34,10,35,12
34,31,76,19
94,95,45,47
54,17,44,29
17,29,29,6
87,77,54,90
52,93,40,87
54,23,63,38
26,86,89,86
52,18,88,8
65,18,48,45
94,17,29,26
26,87,49,75
60,26,38,27
50,91,31,25
18,30,20,42
50,84,74,79
38,28,15,83
6,28,5,98
74,76,12,90
86,49,12,64
11,5,74,67
70,67,64,56
27,5,61,31
23,59,81,62
56,48,59,43
62,8,61,81
19,28,91,87
76,76,52,23
74,25,92,98
27,10,61,30
80,33,77,63
37,37,95,55
9,38,43,7
81,87,22,86
81,19,13,95
63,85,3,10
74,57,3,67
23,24,17,73
68,23,32,6
95,57,22,1
74,58,83,49
64,17,58,2
59,97,44,2
67,48,52,95
97,46,36,3
11,44,74,90
15,65,95,81
60,52,65,15
18,21,88,86
12,83,41,88
52,39,93,54
83,62,15,55
32,87,72,51
18,9,57,91
69,55,86,6
23,13,54,13
29,42,81,14
40,13,63,81
17,65,96,18
19,27,20,5
89,41,19,9
13,41,35,79
96,40,51,37
29,93,60,24
17,99,35,20
54,7,66,98
10,1,9,83
18,19,19,30
77,87,60,50
22,69,96,6
3,60,89,50
84,8,56,57
20,91,98,31
85,60,69,82
89,78,98,26
38,2,14,57
49,75,93,14
31,68,63,46
97,28,82,42
33,18,72,9
78,45,11,68
13,88,65,2
36,99,43,63
11,41,80,92
55,49,22,77
10,18,58,65
34,39,4,4
87,94,88,78
34,87,98,22
77,46,89,14
94,14,41,95
99,92,25,43
69,25,20,91
59,93,49,28
90,10,96,55
82,36,2,33
84,58,75,34
86,53,26,1
16,36,70,47
34,85,27,95
61,20,60,73
45,62,70,28
65,59,55,98
40,86,31,31
64,9,67,97
91,73,65,4
58,18,85,22
55,62,86,96
63,2,52,60
13,91,96,36
70,84,60,12
38,58,79,54
9,11,36,30
66,26,57,80
83,24,34,1
15,75,69,75
50,61,16,7
43,54,60,40
90,55,20,80
25,76,93,77
77,4,44,33
56,31,82,34
58,62,60,51
81,77,8,51
3,58,15,10
68,3,47,58
64,13,42,27
58,87,34,67
44,7,85,24
58,19,27,11
3,19,74,5
35,7,22,92
38,42,53,38
10,48,66,37
18,64,86,95
82,86,56,20
83,16,36,44
23,83,67,9
4,8,40,37
87,38,60,26
50,70,41,78
8,30,61,70
81,2,67,62
84,50,11,18
24,5,48,4
89,35,3,23
70,51,81,49
8,23,19,19
32,96,87,48
84,19,69,55
10,38,73,70
25,83,5,35
8,88,17,13
69,29,41,9
88,78,90,93
62,35,60,48
7,74,28,67
4,30,48,37
19,52,42,77
53,24,76,13
5,62,80,56
43,16,85,62
91,31,21,18
84,51,90,17
88,7,21,25
16,85,39,41
35,14,54,11
56,52,71,33
21,20,36,69
7,76,62,61
78,50,85,51
86,54,65,84
35,35,7,32
20,15,89,49
2,50,34,37
42,85,27,11
32,93,87,19
79,22,65,69
31,66,97,55
18,46,55,87
52,66,24,42
38,5,73,38
19,44,35,93
94,26,10,33
15,12,76,52
54,82,35,44
20,4,10,88
21,77,41,10
66,3,55,35
44,57,80,11
98,93,36,27
9,83,5,2
30,65,35,58
4,69,42,58
15,24,73,27
61,30,14,2
16,49,19,58
40,8,67,68
42,92,22,69
69,6,35,42
70,13,76,11
45,21,38,54
22,7,7,75
32,2,22,80
90,27,86,10
2,70,14,3
44,86,89,95
5,80,81,6
74,55,57,18
95,64,47,87
69,20,80,22
78,54,20,53
18,46,30,44
59,82,91,58
92,59,39,65
76,41,58,38
10,35,13,40
30,15,28,2
89,18,29,10
41,34,36,54
55,8,7,79
74,29,87,8
37,66,72,35
7,6,22,89
12,32,84,91
76,32,8,8
90,74,14,45
63,57,83,44
93,36,24,26
74,17,59,68
29,26,70,20
23,5,19,66
72,34,43,27
92,8,67,54
91,54,11,88
43,94,14,93
47,93,49,24
50,91,41,15
91,40,57,51
61,69,1,86
60,55,75,10
20,62,58,81
48,41,30,9
53,5,24,86
79,91,77,10
47,43,78,19
61,3,26,39
23,97,55,17
8,28,69,80
86,60,88,98
8,67,56,45
35,35,72,58
1,43,91,65
13,8,25,3
2,27,87,95
28,99,7,65
20,20,35,48
73,38,69,8
44,92,36,47
33,8,71,13
7,16,36,30
95,67,7,5
57,6,35,90
7,83,16,59
26,83,52,35
38,47,22,42
93,63,32,19
22,42,46,59
46,98,70,38
79,72,37,76
33,9,52,74
42,81,20,10
33,77,36,57
5,64,44,19
55,56,6,88
6,61,21,38
70,32,8,79
66,22,62,7
56,96,21,84
78,32,19,49
61,24,2,80
51,35,36,75
55,75,83,57
30,50,57,35
84,24,48,98
95,59,3,73
52,53,8,89
42,5,26,56
53,73,71,7
96,44,79,81
93,36,24,97
50,75,69,69
24,82,44,82
62,61,28,68
24,83,16,12
41,55,18,87
52,45,53,22
11,12,4,13
52,59,79,11
88,12,10,83
51,47,39,6
33,24,19,28
2,98,38,27
12,89,26,55
28,98,3,97
48,23,2,8
61,30,48,41
33,70,68,44
84,82,34,43
97,44,63,99
85,80,61,75
56,80,71,33
94,11,32,93
83,19,24,43
35,10,84,72
85,95,9,65
85,95,48,64
59,24,2,71
44,2,17,43
31,11,64,72
10,6,25,34
37,79,36,20
24,41,80,81
38,2,29,64
55,97,74,15
45,45,88,27
96,47,66,38
57,9,42,87
76,74,26,9
83,40,8,28
60,60,34,61
64,87,63,81
94,33,27,20
10,15,78,44
65,28,67,47
49,3,70,48
87,51,12,69
80,86,2,92
68,37,92,11
72,6,59,73
27,9,51,83
99,76,17,83
1,67,54,38
48,45,45,7
36,94,55,91
25,43,59,73
47,52,50,80
9,53,46,34
97,50,82,53
69,17,59,67
36,13,51,76
14,5,6,81
65,3,4,55
68,11,95,48
91,7,75,10
81,1,71,61
90,86,54,26
1,8,35,37
12,21,81,27
46,95,37,64
71,82,20,43
24,50,63,50
66,43,1,76
33,85,59,10
41,63,68,23
30,62,26,46
70,75,19,71
55,86,69,32
64,22,16,77
36,11,37,6
18,76,10,70
62,8,31,36
69,77,51,23
4,64,20,34
59,79,6,6
25,61,34,75
84,45,26,3
87,30,88,55
14,16,88,70
60,34,16,74
11,37,7,90
60,47,83,22
20,52,44,7
11,48,48,13
29,34,66,78
31,53,20,34
27,65,1,85
17,56,98,16
40,52,31,55
1,40,17,16
75,29,70,42
84,64,55,18
93,97,11,1
5,31,95,46
61,76,31,20
38,84,58,66
8,9,95,81
52,99,8,18
39,82,10,22
56,97,84,50
37,72,11,63
78,60,76,16
62,43,63,61
96,69,19,20
79,11,66,71
47,20,4,71
5,9,99,56
75,95,66,13
80,39,14,40
87,10,48,97
53,49,89,59
95,23,69,98
15,57,85,42
15,67,20,47
98,76,70,63
2,62,91,94
15,98,3,51
60,2,5,47
38,81,70,58
7,63,69,51
69,31,69,89
57,62,68,83
81,8,61,34
15,50,38,24
83,29,98,74
26,73,91,15
42,33,10,23
96,97,87,1
10,40,46,69
29,53,8,6
20,89,65,20
60,90,57,5
18,13,24,34
41,46,78,35
49,88,83,15
39,15,68,89
86,7,51,42
32,22,58,25
27,70,2,43
27,60,71,45
25,2,43,96
13,50,60,19
13,93,8,77
21,87,8,16
77,64,42,73
58,29,66,98
74,68,71,8
32,73,54,53
90,97,40,98
43,78,64,30
2,56,28,39
90,52,55,94
76,14,32,92
35,69,60,70
15,14,80,67
48,69,87,89
11,34,26,7
15,47,23,14
9,82,74,7
69,7,63,92
9,21,51,54
29,47,63,42
36,91,72,51
52,16,93,65
49,50,26,99
35,37,78,16
20,87,38,80
53,38,15,64
6,43,80,56
38,10,88,19
90,66,21,4
51,64,95,3
77,56,74,22
41,58,3,57
64,1,39,40
70,9,62,22
11,81,23,52
94,70,51,6
11,44,92,49
67,96,74,82
85,81,68,76
88,56,30,34
19,60,70,97
90,5,3,80
41,9,39,28
29,72,64,45
7,34,76,70
48,54,8,34
17,39,4,92
24,49,86,73
25,9,2,3
68,92,7,85
62,22,88,34
35,64,99,78
72,20,51,35
95,5,78,37
18,90,28,38
10,20,97,31
29,56,48,97
16,98,20,11
1,93,30,74
50,35,32,15
61,47,32,20
41,38,28,94
22,81,11,94
12,67,42,77
55,21,65,33
47,34,53,56
23,14,95,92
48,60,10,82
80,61,22,58
98,43,54,62
81,96,12,51
60,11,84,19
19,89,84,65
70,82,77,73
72,29,11,75
28,8,77,59
78,13,19,82
67,51,7,36
95,65,48,95
60,94,84,4
31,80,53,10
52,89,50,17
57,59,32,63
72,69,93,87
64,94,46,41
79,83,73,12
64,81,35,69
34,76,26,34
28,57,31,55
17,24,69,89
24,58,25,21
8,2,86,64
53,54,85,3
69,25,23,81
16,60,12,8
72,92,69,40
42,99,39,2
98,79,43,76
86,7,1,26
33,4,81,50
33,19,89,34
83,56,48,89
65,18,57,72
7,62,36,68
93,79,88,92
47,96,15,98
10,8,41,29
76,27,58,26
78,72,91,54
55,77,76,65
76,19,2,29
11,71,10,62
29,4,3,16
