A,B,C,D
60,10,1,40
99,22,25,28
92,12,96,92
56,12,66,98
70,56,69,69
11,44,73,30
42,71,1,88
10,94,75,90
29,54,85,93
47,67,32,61
40,78,53,39
66,97,69,65
97,54,6,91
82,30,85,85
60,66,78,89
45,83,52,82
73,41,57,64
18,10,6,50
19,63,63,58
20,26,65,77
47,40,96,20
56,14,91,75
44,97,90,92
13,5,97,39
72,87,43,23
19,12,67,77
26,96,77,47
10,95,68,23
75,59,72,52
48,80,87,16
79,67,65,37
12,3,89,53
52,36,16,37
50,26,11,14
60,3,49,10
96,57,18,83
67,45,23,73
50,4,45,59
67,52,79,16
86,31,85,80
2,14,34,93
98,29,12,48
28,59,18,4
4,49,20,1
63,67,9,26
57,90,99,82
8,33,20,3
41,49,42,77
3,11,62,40
97,59,88,46
55,8,77,21
51,37,81,3
42,93,96,38
16,1,38,96
99,38,91,47
27,32,51,93
32,88,63,8
85,96,80,43
3,14,53,44
14,49,16,69
39,97,59,43
7,3,6,51
93,51,82,27
66,33,21,36
67,21,94,9
58,29,10,49
57,96,48,65
27,6,77,14
79,25,62,67
85,5,74,60
85,20,84,12
53,43,41,25
35,51,54,17
44,77,42,53
26,67,90,61
48,58,59,43
68,26,28,93
92,80,62,93
89,3,33,52
32,3,90,56
91,98,2,6
72,27,50,3
93,94,6,15
80,59,87,91
8,62,36,3
18,39,1,18
78,11,8,72
25,63,82,47
74,72,97,12
74,12,97,91
63,68,65,92
11,57,34,15
89,78,14,36
81,65,89,50
47,34,12,80
48,1,39,76
7,74,14,56
9,5,92,16
35,5,88,78
56,59,33,72
90,61,69,74
81,79,19,72
78,51,37,75
25,92,93,5
19,16,21,16
36,55,30,22
67,75,54,4
30,59,42,81
29,11,14,96
92,5,21,92
7,57,32,73
72,31,30,35
30,57,18,34
78,12,80,12
61,2,84,32
91,81,30,39
97,50,76,66
66,27,16,41
18,80,63,66
91,64,15,32
34,66,52,4
93,96,29,18
83,13,31,11
77,5,64,34
61,97,60,40
4,83,65,91
37,3,73,88
85,15,53,35
43,46,28,36
93,89,16,69
48,34,51,69
15,82,91,25
62,12,30,71
29,39,49,88
33,26,12,67
85,28,66,29
28,41,57,88
57,17,70,66
18,32,63,91
3,71,62,33
63,25,22,75
24,87,75,72
85,78,16,96
17,5,3,33
95,41,80,62
54,11,74,30
1,19,23,22
28,45,75,70
31,7,1,30
17,81,4,86
71,16,28,59
38,41,38,81
79,49,56,52
8,14,80,40
41,62,23,66
26,78,28,85
29,83,93,24
97,82,62,94
56,42,84,2
26,37,24,24
95,93,95,91
31,44,26,85
52,46,55,40
49,25,34,95
10,78,68,5
72,85,3,16
14,68,2,52
17,99,90,10
50,98,80,5
98,5,12,92
14,46,30,98
38,2,2,10
54,27,68,4
27,60,85,90
94,11,4,93
53,45,23,42
23,6,34,43
28,33,8,11
53,55,53,35
92,75,84,13
93,15,28,71
69,57,35,80
78,94,89,88
73,99,36,69
12,65,75,86
73,40,81,19
57,14,56,42
61,54,54,95
59,17,39,65
21,93,22,43
25,69,16,6
57,13,30,61
29,58,32,28
26,47,19,95
14,2,98,72
12,49,25,77
31,24,19,1
67,28,26,64
61,23,63,81
80,94,49,69
40,11,36,79
76,67,13,89
54,23,18,88
91,48,81,23
45,94,8,42
87,62,31,71
86,21,48,11
78,25,53,79
91,2,70,2
93,18,43,1
7,26,93,76
17,81,38,82
9,63,94,50
48,42,66,72
86,3,26,75
23,29,39,15
78,61,62,87
70,21,65,79
32,73,87,20
77,67,47,71
24,17,44,54
80,78,34,80
13,1,98,45
20,15,72,78
45,67,52,12
26,61,44,61
41,23,46,51
23,81,46,26
14,1,58,68
5,58,6,41
36,35,34,99
52,40,49,96
37,97,60,79
3,53,27,73
11,36,37,37
15,75,37,76
15,93,97,3
18,68,98,58
79,62,21,32
91,94,46,25
41,4,38,41
26,45,80,34
64,38,5,43
83,61,92,68
48,92,14,9
99,93,32,40
87,75,18,78
85,42,33,90
7,92,77,74
58,36,26,79
66,13,46,91
24,15,61,98
74,80,74,88
1,65,28,77
30,63,92,7
45,93,73,46
76,76,53,20
77,29,13,41
68,70,52,42
41,93,67,62
90,86,36,85
18,24,39,4
25,25,15,48
84,6,63,42
66,10,66,20
47,62,34,10
48,93,48,76
76,65,30,21
53,94,54,5
93,41,64,80
43,89,39,90
73,31,52,36
19,61,29,57
32,29,21,65
78,87,43,52
7,53,55,92
8,31,12,80
60,91,32,75
99,74,8,94
29,33,26,11
2,81,57,90
24,62,23,2
53,74,33,61
15,31,26,63
27,31,85,99
48,52,76,62
10,17,73,72
65,76,15,59
59,21,50,51
12,11,93,21
11,48,22,47
8,42,45,39
37,28,53,55
81,70,78,57
37,55,53,24
76,93,96,58
57,41,1,3
79,20,6,79
7,85,6,82
70,93,2,81
25,16,84,57
80,90,8,1
10,69,9,11
89,32,33,98
53,44,6,91
8,35,4,5
24,24,16,19
3,27,71,20
2,61,21,55
29,39,69,99
3,92,69,49
73,51,67,88
36,86,29,44
99,85,93,22
99,43,57,36
58,91,29,78
28,59,36,48
7,15,55,57
50,13,51,28
92,99,36,51
9,35,33,68
33,51,29,34
1,29,13,10
44,98,58,83
64,72,66,64
8,58,31,85
16,8,7,95
13,73,53,97
27,59,14,25
13,86,68,58
37,22,97,53
7,45,68,2
57,7,71,32
18,43,90,71
97,36,73,55
79,51,30,68
68,14,21,65
39,25,72,94
1,90,71,88
42,27,53,52
23,57,57,93
37,94,85,99
28,82,13,14
89,34,34,81
97,99,88,35
2,4,55,32
64,85,63,8
88,54,66,33
19,34,88,78
18,75,89,84
73,66,63,49
98,16,31,19
34,29,26,9
44,77,57,59
42,47,28,22
36,38,17,17
75,17,46,94
7,50,23,92
1,88,54,70
64,59,28,15
50,8,55,42
89,18,41,3
65,88,51,42
32,43,37,57
12,89,43,19
37,73,83,44
71,14,99,47
29,5,20,3
72,78,70,81
78,11,62,1
3,76,11,25
14,11,69,27
40,9,98,35
10,92,78,10
98,10,88,75
2,13,44,52
66,93,28,23
19,98,21,29
63,17,67,4
78,44,51,52
1,46,57,96
62,74,32,89
48,92,19,92
28,38,45,25
56,53,43,24
49,54,2,64
38,11,21,64
78,52,24,40
85,97,13,48
95,90,49,41
15,81,87,52
62,6,26,19
79,92,46,27
11,4,5,13
68,19,20,57
27,7,96,47
29,38,40,78
4,97,48,3
93,73,62,34
36,76,99,41
15,2,63,71
44,59,52,43
8,60,96,88
31,62,9,63
83,72,21,9
24,51,13,88
57,73,48,39
86,65,11,76
2,25,55,16
79,96,52,3
16,16,97,76
29,46,85,20
4,28,49,68
3,20,9,54
39,49,76,23
87,37,63,97
46,43,87,75
90,61,23,10
8,83,25,12
12,80,11,81
83,31,95,80
80,1,22,82
40,5,25,22
35,96,42,56
81,67,58,28
24,27,63,73
61,43,32,84
89,59,84,94
36,21,20,6
39,94,7,23
69,56,75,31
77,27,28,83
27,78,48,30
63,68,19,52
47,42,89,25
31,5,25,19
73,48,16,36
17,72,22,29
11,91,88,70
30,7,62,54
81,84,77,89
13,59,47,46
86,99,14,58
65,53,72,37
32,78,62,2
6,40,94,12
65,21,17,20
93,15,22,86
55,82,87,20
27,88,67,14
78,84,71,42
33,37,71,76
60,83,25,43
55,74,28,6
2,47,71,44
37,21,39,17
70,45,48,48
34,9,91,78
46,60,80,99
24,23,32,82
64,43,79,28
98,58,16,29
93,21,53,52
48,89,94,99
13,16,6,84
15,26,82,33
42,79,53,28
91,55,16,95
14,75,61,87
35,44,87,44
93,48,21,54
9,10,24,55
75,41,43,24
96,63,23,39
58,24,96,92
26,91,28,91
51,20,78,55
48,69,42,48
86,16,32,10
61,27,21,93
17,19,98,34
69,31,23,76
59,26,78,29
39,34,49,99
79,15,97,2
77,59,5,46
90,27,1,69
17,85,24,42
1,68,41,47
62,48,13,5
75,88,83,35
18,22,10,11
70,35,95,63
31,55,50,36
24,43,10,49
31,61,42,78
30,21,50,9
32,45,97,19
77,12,66,12
78,92,24,2
5,58,85,16
92,97,39,27
47,93,77,19
1,60,74,68
49,20,30,58
12,74,35,91
43,84,65,84
13,71,93,64
77,91,56,24
77,78,68,47
71,43,54,8
22,77,14,62
76,89,91,76
16,82,77,90
28,63,34,95
86,20,69,54
80,20,5,75
1,11,4,19
31,78,61,91
44,16,27,98
2,44,8,38
22,28,87,97
60,83,72,29
57,30,61,97
65,35,91,80
44,90,97,97
97,67,69,92
9,51,87,34
11,76,73,32
21,83,59,52
93,30,27,99
24,91,67,79
20,35,30,52
93,50,33,99
82,87,74,6
78,32,51,88
42,59,38,15
3,43,9,50
97,96,59,6
88,14,63,29
69,32,94,64
25,8,22,84
35,85,44,79
53,86,87,18
40,72,71,76
84,90,99,48
17,4,70,98
79,9,16,57
67,70,24,95
9,36,72,88
58,27,24,52
6,79,2,43
70,70,9,30
69,23,61,25
32,79,57,14
60,94,22,6
52,43,15,10
97,90,69,13
7,98,41,76
11,93,98,32
58,83,18,13
43,25,75,93
95,54,82,21
75,13,60,91
56,50,32,38
2,18,71,93
34,61,80,66
51,93,59,42
47,62,47,45
4,71,16,86
11,98,77,66
3,8,15,27
67,2,29,81
3,62,68,97
72,29,36,88
2,55,38,1
78,82,87,25
37,65,33,69
13,18,21,78
77,37,44,19
18,45,51,36
66,58,32,29
45,41,74,6
62,36,93,11
7,65,80,88
22,36,20,8
67,4,44,31
68,1,94,34
32,84,61,70
76,35,47,55
70,84,71,32
72,12,87,76
69,21,57,4
48,19,8,20
24,72,33,16
24,81,65,82
84,35,16,39
71,21,69,80
5,49,64,95
91,47,62,22
95,50,14,75
88,88,71,10
7,54,25,33
95,69,72,74
68,15,51,24
64,48,1,71
40,94,88,7
74,33,44,91
25,36,16,19
48,56,87,90
47,47,92,22
85,27,58,30
50,94,7,58
86,67,80,6
46,18,85,94
6,45,20,5
27,33,99,14
69,86,84,88
96,23,32,17
68,50,65,12
96,41,49,51
72,71,6,69
29,5,50,86
60,60,12,70
95,65,84,30
56,78,26,40
81,52,93,16
77,17,7,80
27,63,8,12
16,59,50,35
38,15,37,65
42,50,72,17
28,80,36,92
2,80,40,43
8,69,91,29
34,19,7,29
94,79,70,87
56,15,88,42
94,57,49,62
51,16,74,7
4,68,45,16
21,58,34,14
10,82,12,61
85,40,2,53
41,75,44,17
87,1,77,62
7,74,99,51
88,9,43,69
81,19,68,45
35,50,48,81
52,69,76,32
85,84,44,59
99,49,80,8
53,91,5,16
44,32,2,93
13,14,44,77
6,52,71,86
62,11,74,76
2,80,72,58
60,80,76,16
30,59,22,20
78,23,64,83
83,54,27,78
11,67,52,85
92,76,98,86
25,58,15,13
98,3,54,15
90,74,63,52
14,34,73,21
47,94,75,16
78,26,90,47
77,97,99,88
9,69,85,52
85,49,21,47
83,44,81,45
42,31,33,18
59,91,5,67
22,92,4,69
25,53,44,90
35,96,40,24
83,81,63,13
29,29,91,67
21,38,97,51
90,19,37,5
61,7,63,78
96,6,56,47
96,87,97,96
57,44,15,20
24,32,90,20
18,89,65,37
68,23,84,16
60,9,55,95
72,11,51,28
20,64,34,94
47,51,47,68
90,20,64,80
11,99,22,29
57,32,79,2
13,27,94,59
99,71,96,68
69,31,57,59
67,90,39,52
5,1,10,21
75,32,2,92
83,95,85,78
23,25,1,39
76,32,12,38
24,5,48,49
5,89,5,34
20,44,62,24
73,31,90,73
55,91,36,87
63,95,61,6
12,2,87,10
14,16,36,97
30,43,47,50
52,5,43,44
93,77,85,58
53,93,69,52
2,71,52,53
42,3,15,88
42,55,91,67
50,33,55,2
73,32,54,48
46,50,6,74
47,99,69,24
64,91,85,10
27,27,83,34
60,24,33,8
39,14,36,27
58,68,94,80
5,58,8,18
80,93,24,42
88,4,31,6
66,67,9,69
61,35,1,93
48,83,70,79
57,20,50,74
37,97,54,20
46,13,19,59
22,54,89,80
49,14,12,21
10,16,68,75
51,7,31,39
27,30,4,62
67,96,36,6
25,96,32,63
13,59,11,86
40,1,73,40
84,44,11,93
35,80,90,89
25,51,95,36
46,3,21,75
89,28,28,64
86,12,36,24
34,20,93,66
95,45,56,26
48,52,98,70
45,45,57,92
7,70,54,9
3,57,14,68
62,22,38,69
26,89,66,74
15,87,53,66
17,45,86,17
70,44,16,2
58,69,18,21
21,66,70,29
89,25,23,57
49,90,78,64
41,95,46,51
62,30,19,2
77,65,23,71
89,95,95,23
4,57,28,64
53,52,89,31
76,32,77,64
79,90,67,88
38,77,14,4
40,54,89,63
11,77,33,9
11,25,3,2
77,72,54,54
14,35,60,17
52,58,20,97
33,42,43,88
97,53,90,72
76,40,85,3
20,37,34,1
84,53,88,3
73,44,40,23
62,35,28,5
39,20,7,95
35,6,6,19
62,7,86,67
62,59,68,89
72,29,91,26
6,61,45,64
43,85,12,26
35,70,91,40
14,98,33,88
54,15,65,93
37,30,82,72
31,79,81,62
19,38,34,14
5,98,27,96
76,95,54,75
12,38,53,32
80,18,92,98
18,95,19,87
85,94,48,92
92,85,16,54
9,99,8,4
41,49,94,73
95,57,23,67
1,70,31,96
36,24,22,59
90,75,47,1
98,46,51,9
80,54,66,68
2,98,14,77
95,67,9,85
2,49,99,88
46,2,75,88
84,62,4,22
42,5,86,23
74,58,47,73
39,25,11,95
70,86,88,34
77,24,21,82
98,92,62,67
90,91,60,41
56,12,86,91
18,80,14,94
31,75,57,65
29,31,82,46
79,77,33,35
68,51,42,11
31,71,81,52
87,75,96,57
12,16,82,93
44,77,38,80
3,20,29,71
76,61,52,59
58,31,60,55
11,40,76,63
51,98,9,85
82,29,75,84
62,10,68,40
47,2,42,51
90,43,99,50
65,45,85,27
14,12,15,19
11,73,68,12
95,48,3,83
53,94,22,24
65,16,28,47
7,83,15,13
87,34,66,18
65,72,83,85
55,46,23,78
52,49,10,23
79,11,56,78
12,49,64,20
15,2,5,44
52,19,33,5
38,49,37,84
11,12,2,31
32,3,75,78
37,84,89,38
98,92,9,8
34,54,65,12
45,20,10,56
28,69,90,71
37,78,93,60
27,6,22,18
20,95,52,91
96,28,77,60
73,57,86,93
89,30,90,10
91,89,98,22
99,54,59,81
96,87,77,43
91,44,70,45
79,70,2,98
75,46,97,97
57,15,64,70
8,24,2,16
77,26,68,18
27,15,89,2
16,99,79,51
5,68,33,29
90,28,12,30
29,44,19,32
97,66,80,80
66,2,26,99
60,73,82,35
49,65,74,96
57,70,79,99
47,30,23,37
49,97,70,55
46,48,78,42
67,35,35,15
63,46,39,59
79,99,8,32
41,8,32,3
90,63,84,91
78,9,2,93
42,3,43,5
7,7,49,38
1,18,43,95
88,70,30,59
33,26,30,19
49,89,93,94
21,30,61,29
22,48,83,32
21,37,8,22
44,76,29,44
96,6,85,33
5,26,7,16
91,10,31,60
59,70,90,73
33,8,27,21
53,27,92,63
57,27,89,55
52,40,39,60
66,70,61,88
61,20,83,55
75,1,8,60
67,80,20,59
94,24,41,63
18,75,61,7
31,3,95,88
69,93,36,95
14,2,1,41
40,53,47,98
82,94,82,21
65,85,35,56
78,66,25,70
1,2,48,43
55,54,40,3
95,60,56,72
2,30,83,47
50,28,75,84
57,42,27,85
11,4,81,27
87,45,36,36
74,82,3,97
4,87,49,74
91,54,86,49
61,22,77,83
28,59,84,16
4,47,22,8
59,81,9,50
26,53,62,64
74,75,21,62
67,20,54,34
42,13,14,78
41,51,69,52
49,60,26,57
96,19,99,45
65,57,77,86
50,27,45,23
24,6,5,4
7,98,37,67
22,57,75,63
74,7,18,20
67,26,94,69
68,65,30,77
52,1,57,79
49,91,20,63
97,3,69,56
10,43,79,14
30,88,53,12
57,19,39,77
15,36,2,60
5,15,50,81
88,50,53,33
96,24,36,3
48,31,16,35
4,29,7,63
84,88,43,22
10,44,93,30
62,35,12,36
53,21,51,96
10,60,53,72
84,70,79,86
98,28,33,3
31,5,81,99
59,13,42,86
84,99,31,9
49,75,16,55
7,7,42,31
48,84,13,8
46,30,50,32
39,94,54,64
40,5,9,92
44,24,78,66
8,68,12,20
33,83,40,81
66,47,64,77
87,27,71,16
6,2,94,10
21,84,74,22
60,51,2,76
59,85,15,43
38,62,77,93
35,45,21,98
21,38,62,12
38,75,72,28
2,27,53,59
43,57,77,36
5,6,69,26
37,44,70,28
19,47,80,98
59,15,17,91
75,55,91,54
25,27,84,88
20,62,73,1
63,15,38,9
68,33,96,5
68,27,19,85
51,61,94,74
33,22,62,41
92,50,65,56
5,77,60,59
46,72,75,23
14,84,65,79
15,47,73,68
16,99,30,14
88,88,19,37
80,69,63,84
38,2,30,1
76,58,27,89
50,71,87,35
72,2,85,47
42,13,34,54
22,93,89,84
56,49,20,93
70,35,53,9
3,25,91,86
85,54,16,29
78,83,69,95
99,28,43,21
92,74,76,93
12,28,51,54
60,81,88,70
23,94,85,83
28,86,23,2
90,4,79,20
16,73,87,15
46,7,8,3
97,10,53,46
52,2,27,36
69,80,62,75
20,46,28,33
62,69,95,23
41,1,38,70
81,83,74,18
18,29,18,13
96,50,1,44
73,94,55,15
36,44,18,51
17,12,48,62
11,48,88,29
48,46,12,31
57,15,12,47
61,96,62,14
45,14,27,28
53,11,52,15
24,65,38,33
76,37,51,16
82,80,84,34
24,66,69,35
56,61,44,33
32,29,70,43
75,47,87,97
66,11,56,87
62,52,28,18
39,89,20,90
62,6,51,12
60,9,77,93
57,75,37,1
79,79,87,17
53,98,77,39
86,61,8,99
78,11,53,55
52,83,97,69
51,36,48,26
98,70,73,63
59,26,36,23
48,16,30,24
36,4,52,74
20,57,20,27
75,40,82,66
73,44,89,90
80,92,55,44
50,56,77,64
13,97,75,47
23,95,16,60
62,63,19,72
60,26,82,75
95,33,56,93
8,85,40,18
11,46,81,1
85,91,88,44
97,2,58,52
48,32,33,28
97,27,71,91
86,22,7,31
6,86,45,64
48,78,86,16
13,40,26,82
82,3,48,98
40,45,89,35
65,89,19,19
55,97,90,28
15,25,51,30
45,40,33,7
86,43,62,6
75,30,51,12
68,70,62,1
15,89,68,2
26,51,53,7
74,33,41,24
94,36,17,59
67,62,89,84
64,31,14,38
1,51,69,57
41,61,33,21
48,16,77,40
51,43,33,18
45,96,58,23
16,13,41,55
74,57,34,74
78,67,86,7
87,27,15,28
21,9,95,55
21,30,65,35
71,40,85,31
8,32,86,60
85,33,38,27
80,43,25,65
9,97,96,94
54,65,74,93
31,83,66,83
65,65,51,95
69,24,22,79
14,20,65,26
8,2,30,25
91,6,58,14
35,69,97,72
62,7,54,38
64,74,91,32
28,31,72,38
85,36,83,60
19,77,3,2
55,25,81,7
62,57,7,15
56,82,3,53
31,66,15,63
82,57,67,1
95,6,41,40
93,29,7,6
68,43,76,98
43,12,50,34
62,78,43,37
15,83,1,92
52,25,40,91
11,12,21,13
17,14,29,7
79,47,76,54
5,85,34,20
51,44,23,38
25,42,34,65
85,52,4,42
52,25,77,67
92,35,40,10
76,46,5,76
86,34,99,96
33,26,75,75
7,50,46,9
60,35,24,16
43,58,64,38
53,57,11,45
15,94,68,16
82,56,45,34
64,39,58,70
67,96,84,89
65,36,76,8
15,67,56,62
77,1,3,93
60,50,24,67
14,95,74,48
62,86,53,66
48,56,3,7
37,28,33,34
94,51,50,51
44,73,55,57
86,22,77,55
25,76,17,17
52,12,7,82
98,5,99,58
80,78,93,50
84,15,53,96
17,75,83,50
71,38,49,78
8,72,72,88
61,99,53,41
59,17,78,96
97,6,26,30
50,74,31,80
42,17,41,71
78,89,54,28
79,83,25,20
86,63,12,70
42,72,45,79
96,18,59,40
93,56,10,71
81,25,72,17
73,52,89,53
21,28,8,18
75,45,41,50
70,78,65,25
30,66,95,11
51,71,5,19
7,67,37,74
92,14,86,65
51,52,4,57
31,8,45,3
34,16,63,21
53,24,44,15
85,49,86,68
58,5,69,46
56,67,48,61
1,6,38,12
46,39,26,87
74,33,89,55
64,59,30,38
17,85,46,37
52,41,20,71
67,52,77,60
29,37,81,65
19,19,18,33
15,10,85,86
48,80,56,35
14,33,99,40
37,23,73,46
78,77,4,68
78,86,45,37
51,39,1,3
78,71,98,92
38,33,57,30
90,51,80,3
19,19,47,65
92,9,90,20
62,75,95,24
11,39,23,30
47,59,91,48
72,78,4,3
60,13,28,16
66,4,25,75
84,25,72,86
98,5,50,68
95,43,62,36
59,11,32,79
13,13,60,90
33,68,17,60
38,79,14,14
89,30,71,94
75,54,92,92
68,65,19,10
53,42,52,59
94,38,5,97
24,75,32,93
45,13,3,87
18,11,7,85
38,22,62,27
29,13,18,99
90,37,89,29
47,5,85,82
73,94,49,66
15,88,47,98
9,17,76,17
57,31,4,37
13,40,56,22
69,25,17,20
32,36,42,27
68,45,75,3
50,54,95,6
62,94,17,2
22,47,97,7
41,58,68,6
85,39,80,35
88,24,91,58
51,59,9,72
36,93,2,51
88,87,11,55
10,95,20,93
28,91,52,41
76,61,2,9
2,71,55,2
93,16,3,72
72,94,15,54
24,46,58,70
47,4,83,61
78,88,15,15
20,9,42,65
28,48,51,54
79,26,27,36
95,54,44,45
51,81,14,32
45,83,44,43
49,77,44,76
27,5,78,84
59,36,71,41
14,27,47,4
93,48,31,17
33,76,37,17
56,80,55,35
73,25,83,47
90,65,32,68
75,88,56,78
71,12,78,9
75,85,17,38
46,74,6,52
5,78,16,76
1,37,65,50
25,74,77,72
90,97,7,2
74,99,65,29
6,66,15,94
78,11,37,33
97,75,98,67
94,44,96,9
46,85,17,97
56,53,72,43
80,95,38,87
35,75,4,27
42,38,35,52
75,86,55,69
34,72,53,53
87,9,22,43
1,77,37,32
1,10,50,97
7,6,76,80
17,21,56,36
51,97,14,9
63,97,64,53
29,54,17,74
7,11,57,43
75,58,14,72
90,3,55,39
5,63,44,34
32,39,20,85
95,80,13,48
37,43,2,31
52,8,41,89
87,57,12,79
52,95,80,88
96,20,42,26
98,32,57,14
7,97,32,76
23,25,80,24
40,56,87,70
61,56,89,85
26,35,74,41
29,88,82,96
75,21,28,24
41,91,23,43
45,29,48,77
99,51,50,17
29,64,86,21
51,57,60,16
84,55,43,35
4,75,40,14
61,88,30,51
86,16,77,43
25,50,79,51
93,27,79,41
24,1,5,88
17,30,40,93
6,56,79,39
61,16,6,3
27,60,37,89
36,58,25,79
99,36,12,20
5,69,33,59
82,87,4,71
8,30,4,29
22,46,65,1
83,4,88,41
32,69,15,94
76,47,77,92
5,3,90,32
31,29,88,66
7,62,88,21
99,18,53,82
60,91,43,17
70,13,33,51
97,91,84,14
21,48,52,26
97,56,75,72
87,61,82,62
48,71,5,38
48,10,57,88
76,66,16,17
35,60,98,56
29,54,72,72
40,69,61,40
69,74,95,50
58,3,26,94
39,74,28,40
4,43,67,7
2,76,62,54
36,59,11,77
20,7,53,97
83,91,93,93
72,42,40,22
90,22,24,50
27,67,25,83
33,6,26,13
30,93,29,35
42,30,92,30
91,19,79,20
67,79,66,54
55,48,92,67
72,85,48,89
75,78,95,13
25,44,28,60
56,14,25,92
9,76,31,19
34,35,6,78
1,83,11,90
93,55,68,24
33,35,35,63
10,13,6,5
2,55,94,66
14,2,75,12
59,59,9,70
58,31,37,86
27,46,24,71
41,18,95,94
50,42,46,43
99,2,71,3
53,51,91,52
70,83,45,38
8,72,69,82
38,54,79,99
20,47,32,10
97,21,32,97
49,63,60,61
90,20,23,63
86,80,36,99
66,24,11,30
40,12,92,5
33,37,26,74
26,6,18,27
55,87,6,93
74,56,68,61
61,57,81,44
6,82,44,9
80,91,21,82
99,68,4,52
63,32,78,85
31,12,20,95
36,86,41,5
27,9,53,34
35,73,8,66
19,29,74,70
71,38,2,60
39,57,36,79
17,83,72,96
68,75,1,54
59,25,52,38
27,78,13,31
92,24,58,40
57,54,32,62
11,46,55,77
30,92,96,84
7,63,23,81
6,4,77,78
34,1,1,95
5,68,76,16
85,64,46,30
95,14,35,51
76,51,25,11
15,18,80,27
33,91,97,83
65,11,81,5
22,47,38,15
4,73,12,2
6,94,74,20
95,66,52,31
72,58,91,5
71,70,65,93
61,78,86,94
99,9,46,44
93,87,52,85
41,73,88,72
3,99,36,25
32,24,14,84
96,7,36,36
56,32,11,14
60,19,35,30
97,79,68,3
61,75,86,46
82,84,22,31
26,91,12,72
11,15,12,45
36,60,96,3
80,56,30,40
33,52,80,68
10,47,50,62
55,34,4,18
54,9,28,11
38,59,34,75
24,56,39,4
69,92,16,70
89,24,10,90
32,69,16,87
28,44,92,53
99,32,72,99
10,43,11,48
94,9,72,48
17,19,76,34
16,9,6,86
66,99,86,71
46,31,52,19
30,79,10,52
84,84,76,34
15,31,89,79
12,73,93,24
4,60,72,91
53,42,49,77
37,18,90,62
71,25,53,53
34,70,69,80
40,34,97,26
59,50,20,32
86,37,95,80
25,41,49,31
68,56,14,41
59,15,50,64
58,38,40,66
14,4,51,28
88,24,50,42
77,47,35,24
96,16,68,42
8,64,71,81
43,37,98,17
37,20,64,73
3,49,8,18
14,48,4,34
55,49,81,28
78,19,22,53
71,85,79,38
91,86,51,65
70,56,13,44
34,25,9,27
45,96,46,48
6,11,83,88
49,53,49,58
81,44,23,20
85,80,52,5
17,18,3,3
38,6,92,58
8,94,72,39
76,4,24,64
24,60,2,62
39,97,81,4
90,39,77,39
6,20,9,95
47,11,85,54
15,89,9,71
84,59,92,53
73,56,27,69
42,48,9,16
17,18,21,63
94,34,1,38
81,67,78,76
87,62,50,91
98,64,42,8
53,33,49,91
91,65,13,62
33,43,16,37
60,94,36,23
29,83,78,6
20,45,47,37
80,70,12,2
93,32,15,2
98,51,30,98
14,8,32,79
64,66,99,95
60,93,91,53
29,10,10,6
19,40,86,53
49,18,62,10
11,27,15,11
38,91,66,17
74,60,82,18
95,27,75,20
31,89,14,85
8,77,81,22
94,67,72,57
33,42,33,6
68,32,18,24
41,38,98,63
61,90,54,89
98,97,7,26
67,65,74,10
61,48,89,27
35,53,10,93
15,44,10,89
95,52,32,30
74,21,70,43
54,89,39,81
99,52,70,62
1,52,73,87
22,60,74,20
25,11,16,99
5,73,39,79
11,18,79,18
49,74,70,28
83,29,92,39
70,77,81,40
85,18,91,21
42,62,93,98
11,74,58,84
3,94,79,1
96,25,69,65
38,50,94,69
44,91,10,70
46,47,4,71
17,7,44,71
87,11,11,65
48,2,61,44
3,78,47,75
2,57,12,65
24,71,44,19
56,26,69,54
12,20,18,11
40,29,54,84
75,69,73,50
75,47,70,52
87,23,10,79
18,10,57,1
16,33,10,35
59,8,66,53
66,80,73,64
7,96,56,7
90,5,56,3
39,67,34,55
52,84,65,48
69,1,86,99
15,72,1,99
81,93,2,18
51,33,68,37
61,83,9,36
58,70,47,8
35,35,48,62
92,78,26,74
35,2,1,92
8,87,35,43
13,64,68,86
23,50,16,30
54,46,20,13
99,77,9,79
83,83,52,36
15,36,83,51
85,5,10,25
52,84,76,18
26,92,89,75
15,70,39,50
20,42,26,17
91,5,79,55
82,88,44,95
52,44,6,87
51,94,92,54
17,26,62,92
34,30,64,47
7,86,82,71
56,38,27,10
10,93,19,99
2,24,95,79
74,59,1,79
80,99,65,46
98,66,75,7
73,84,6,28
94,54,27,84
72,33,8,29
88,99,3,43
14,23,87,18
57,12,48,63
17,21,30,65
66,55,72,18
71,71,62,58
29,21,74,84
84,58,50,83
40,39,34,53
56,4,1,98
84,59,93,26
66,20,93,11
96,28,55,58
32,85,68,44
92,19,59,57
19,21,94,77
27,19,72,86
74,68,75,41
9,85,96,11
21,57,1,61
89,57,97,68
41,25,86,93
30,81,75,88
15,61,70,4
35,9,99,84
29,30,75,29
14,52,70,12
9,26,90,33
77,9,69,4
79,16,32,1
71,53,21,4
50,50,95,43
70,4,56,74
88,25,49,9
11,46,95,71
89,80,68,24
92,12,55,96
15,80,37,47
5,81,75,48
92,75,69,3
71,95,13,68
95,73,15,61
18,92,63,54
50,88,80,14
48,42,30,33
9,25,59,27
99,58,47,3
68,49,72,76
87,45,86,27
64,89,29,85
13,87,4,15
36,92,25,29
64,97,12,43
98,79,6,14
57,42,16,64
69,73,18,71
85,78,63,32
93,86,13,31
