A,B,C,D
95,35,15,96
9,62,47,79
64,71,71,28
25,65,64,80
39,22,87,24
30,47,77,84
25,4,3,77
38,28,33,34
60,3,41,93
95,92,63,65
33,90,57,97
21,95,68,46
24,47,63,63
52,82,2,47
36,21,13,94
7,61,68,2
23,11,64,89
27,1,29,69
35,14,60,82
59,65,30,75
19,72,85,57
46,81,77,58
24,1,52,39
14,65,70,32
17,83,59,90
13,4,91,11
48,5,12,59
97,78,5,19
55,95,96,75
1,80,72,75
54,36,88,84
80,92,52,55
87,20,91,39
42,51,14,93
41,18,75,47
96,1,17,84
90,44,35,53
5,24,3,48
47,2,80,26
71,50,84,45
3,50,53,62
3,68,96,98
84,81,40,98
15,96,60,55
27,2,15,60
9,47,43,73
45,43,75,40
53,86,26,82
65,95,93,52
21,93,63,7
34,55,49,11
85,37,1,36
48,91,43,70
41,49,94,57
86,8,48,47
38,71,57,15
42,14,87,5
33,17,61,47
1,85,92,98
97,48,67,54
43,86,64,58
66,77,89,36
30,94,8,61
80,6,82,19
27,62,93,40
72,83,52,46
61,41,73,88
41,92,1,46
21,25,48,92
32,40,55,41
77,11,59,35
88,61,41,22
39,77,2,11
53,70,15,85
73,54,95,36
96,33,38,83
82,60,68,74
73,34,63,81
4,5,56,95
67,5,33,66
11,65,19,1
40,70,43,97
13,15,97,28
96,21,21,16
19,67,74,19
29,5,94,35
3,88,18,89
6,74,40,1
69,63,48,34
50,58,32,9
97,43,62,85
15,69,28,89
31,50,84,17
58,4,99,46
4,15,87,78
60,94,43,23
15,70,68,57
71,35,79,98
59,17,73,71
57,47,15,67
11,26,21,92
68,65,89,55
74,37,4,35
43,6,77,28
55,53,94,79
36,77,43,18
23,2,50,40
29,42,56,72
58,10,12,29
56,45,3,43
50,51,5,58
24,20,7,96
80,54,61,21
21,13,32,88
83,49,96,7
18,40,62,65
4,21,53,4
81,54,87,9
61,41,99,81
65,65,66,58
8,1,12,48
6,80,77,15
41,76,23,16
37,45,81,36
27,26,80,1
43,53,43,79
70,41,27,43
90,47,69,20
72,18,31,73
46,95,35,27
54,18,88,40
26,13,58,43
64,37,51,45
57,53,6,12
17,94,37,32
77,4,39,99
86,4,4,24
33,35,82,73
88,40,48,70
98,73,59,82
95,25,26,56
6,86,13,40
30,64,26,72
79,54,99,86
38,12,21,57
45,9,74,37
26,90,45,95
90,47,12,22
91,91,76,38
47,54,71,25
7,89,15,83
13,9,22,20
17,85,78,29
35,42,74,26
99,7,1,24
99,59,92,99
39,99,44,19
62,9,88,64
75,40,18,19
77,55,42,79
73,15,90,48
22,55,44,38
56,49,69,46
43,81,95,73
85,51,50,9
71,53,13,27
12,19,97,34
59,86,44,95
93,85,44,84
21,51,64,83
19,24,98,75
96,74,50,90
60,44,6,71
8,90,84,96
13,71,46,79
28,92,5,92
61,85,72,73
27,49,89,90
59,4,65,16
98,11,2,68
69,83,49,69
65,69,28,97
86,82,32,63
60,69,46,91
79,82,13,33
11,40,96,74
34,80,96,32
89,86,45,67
86,19,65,67
6,35,73,14
75,86,23,64
74,17,57,66
47,20,33,48
53,64,67,96
16,37,35,26
34,94,12,19
86,78,43,25
96,39,84,15
43,89,64,96
49,81,90,46
33,23,34,81
67,65,63,22
43,55,62,94
50,92,64,94
76,89,81,53
51,89,63,68
25,62,18,71
88,54,25,27
15,61,22,61
28,95,69,3
65,96,14,54
61,22,69,88
66,83,11,5
68,12,99,3
46,17,66,97
93,86,6,75
70,53,83,53
74,56,50,41
23,96,3,18
28,74,20,63
94,76,70,81
9,68,5,78
95,83,50,62
69,55,83,27
63,4,81,35
17,29,8,63
51,87,79,6
65,43,11,12
48,25,44,64
50,48,5,24
73,19,49,39
29,41,39,47
87,39,89,29
75,54,47,29
24,68,66,71
48,60,52,48
89,79,24,22
36,43,89,46
96,19,75,15
44,79,2,78
71,37,7,72
46,17,53,74
49,27,83,84
17,69,1,3
38,5,99,56
57,32,42,78
93,56,59,73
32,74,45,46
44,7,85,76
13,21,62,76
31,42,11,30
38,13,12,96
94,9,90,91
96,4,2,10
6,45,70,34
91,18,94,73
37,6,30,24
52,94,60,35
64,12,6,82
68,97,89,31
34,23,95,73
68,11,37,49
77,77,7,62
41,85,92,25
44,9,1,91
63,74,16,14
17,27,10,31
70,96,42,1
72,88,75,48
81,18,45,57
80,43,33,49
79,57,2,4
48,66,30,87
95,21,28,89
5,7,82,64
72,77,31,19
69,22,20,82
8,79,56,12
26,6,11,6
58,27,93,45
70,5,79,74
96,94,31,81
35,30,87,46
49,47,22,2
72,75,54,86
31,23,81,84
43,56,33,84
2,97,43,43
2,73,79,6
99,68,49,96
83,28,61,50
21,33,31,33
87,32,86,95
24,61,67,81
44,38,44,7
99,28,39,55
62,25,96,28
11,83,85,18
25,32,10,36
10,49,75,58
9,49,22,20
10,53,15,22
40,15,76,47
59,4,43,35
63,15,95,2
90,15,37,68
18,87,6,69
80,80,96,50
61,46,38,53
4,44,77,35
30,74,4,72
2,71,2,29
52,14,4,45
63,93,21,52
6,20,69,56
96,92,9,33
55,78,18,94
46,25,29,41
4,39,53,33
87,72,79,49
10,97,36,5
88,67,59,88
5,5,52,27
32,96,10,30
20,85,52,81
71,97,78,64
25,60,80,99
91,93,33,42
23,3,69,70
29,4,85,38
50,45,4,33
26,98,26,78
87,2,3,81
13,11,6,56
73,35,50,96
9,8,79,60
75,94,51,48
97,84,31,54
5,97,4,27
99,66,77,6
33,45,89,90
8,1,76,78
51,9,14,45
66,18,59,70
36,76,68,80
96,72,5,62
97,5,4,49
2,14,26,78
1,62,75,57
45,89,34,27
52,45,54,75
74,32,44,84
53,7,95,79
69,68,16,71
80,71,96,68
67,16,67,55
75,24,13,38
32,5,92,87
71,80,60,28
77,23,12,60
89,34,5,58
95,60,66,52
9,68,85,92
43,79,90,91
36,43,38,87
53,29,80,9
83,85,39,77
96,40,9,86
85,37,60,59
12,45,96,17
85,87,69,18
72,23,20,86
21,66,11,40
72,74,30,44
99,97,9,11
67,67,43,97
24,33,95,46
90,38,35,47
94,79,97,75
42,20,3,60
66,57,77,14
22,4,47,78
68,89,31,72
76,80,97,46
26,89,69,76
12,30,95,99
66,71,22,22
64,14,21,6
83,26,40,37
6,82,31,47
86,15,98,49
52,71,2,54
71,29,2,37
53,89,30,76
44,60,42,95
33,10,3,36
52,59,26,7
81,18,95,21
70,95,7,73
91,22,82,11
25,94,92,47
86,47,39,22
92,11,9,73
76,60,62,61
32,30,94,49
18,33,11,33
35,70,17,85
92,22,80,59
66,23,93,47
78,20,44,86
75,91,20,98
4,1,15,51
86,67,35,20
60,50,4,14
50,70,51,74
32,6,48,99
63,88,41,58
53,29,45,10
31,62,29,18
11,66,53,63
86,65,75,2
7,69,15,84
60,43,91,8
43,78,62,82
21,15,86,96
12,63,36,40
78,5,72,1
63,30,96,12
27,55,71,49
68,5,6,75
19,98,61,8
99,41,96,67
19,44,98,12
55,21,69,55
78,67,57,32
2,39,75,13
41,23,67,77
51,32,65,90
24,72,87,56
30,38,54,40
55,39,3,44
77,28,52,82
20,47,53,82
36,45,18,32
14,63,18,69
58,96,61,52
79,79,93,72
2,67,35,57
61,48,99,47
43,28,97,11
71,58,39,27
3,52,24,33
19,48,60,68
4,11,89,61
72,30,52,37
82,63,55,54
32,89,92,12
38,26,63,12
13,88,54,90
56,45,18,81
68,74,25,59
18,59,48,41
25,1,67,27
41,67,69,33
57,84,58,32
73,79,83,51
84,81,26,26
72,19,7,47
4,51,25,86
16,15,35,99
23,16,16,16
10,59,4,64
15,50,11,92
27,2,90,41
16,97,19,24
28,89,74,14
15,10,69,5
40,4,16,33
92,89,61,36
91,30,3,15
21,88,11,94
67,77,99,8
63,62,46,81
66,69,61,40
65,76,93,40
48,47,31,55
79,68,59,73
4,31,42,42
82,79,83,37
73,3,83,50
89,62,97,15
43,12,17,76
58,15,53,5
50,24,98,1
58,40,84,76
88,22,11,24
37,81,36,97
35,80,46,78
55,7,4,47
58,22,85,28
51,92,58,46
90,97,47,21
40,63,49,42
64,71,48,48
20,31,26,15
89,75,16,19
46,93,25,77
99,46,38,71
64,3,97,24
46,44,97,74
80,52,5,88
37,79,87,75
13,3,26,29
25,34,53,87
55,43,80,43
82,87,2,44
11,22,85,84
97,72,64,91
82,3,80,4
84,36,79,64
12,65,89,40
63,60,81,6
89,58,38,18
27,29,48,59
65,38,14,90
34,29,16,37
5,36,22,14
9,8,37,57
24,66,25,65
50,5,36,41
4,41,61,16
36,86,84,20
78,57,1,58
80,61,72,51
92,70,85,36
23,97,62,2
90,99,77,69
20,99,8,27
7,14,23,69
1,82,85,92
19,32,95,77
45,33,53,55
53,67,55,38
8,42,43,43
55,23,46,29
90,44,85,90
95,30,31,21
45,74,12,48
6,85,37,1
35,18,24,90
32,62,17,28
8,3,89,27
55,68,84,26
34,46,41,29
37,95,7,89
93,80,16,14
20,96,76,78
34,36,81,49
68,54,88,10
98,44,69,89
85,6,63,46
23,98,79,47
66,96,46,18
91,11,33,48
1,57,54,44
65,28,61,18
38,48,43,3
50,84,75,30
7,44,23,27
55,12,15,29
91,10,72,65
56,27,81,95
37,64,1,56
34,43,83,85
34,81,48,78
92,78,28,67
28,39,98,3
54,51,72,67
38,9,9,78
94,81,21,47
91,14,79,41
91,95,52,69
36,75,80,34
58,62,10,28
58,26,69,70
68,95,82,37
32,41,28,34
66,75,23,85
97,69,33,30
79,14,84,63
9,64,78,85
36,21,22,12
42,9,6,39
16,76,46,21
4,79,56,11
20,66,54,35
57,14,40,93
95,70,25,52
23,29,73,41
40,85,36,11
10,33,14,18
33,27,1,22
38,33,26,37
70,86,54,42
32,21,46,68
42,93,76,40
74,11,54,21
72,45,60,10
55,82,81,19
43,82,23,60
6,78,49,71
34,83,27,17
64,2,35,20
31,9,26,17
33,72,49,89
43,63,43,27
20,63,57,80
37,38,20,55
40,61,35,58
96,47,20,4
8,49,30,66
1,8,48,58
64,92,40,94
9,22,87,37
43,4,72,45
7,28,12,30
11,22,37,80
65,27,39,33
68,91,28,71
80,96,96,4
59,8,29,85
33,40,83,23
92,1,76,63
53,44,8,90
72,51,5,99
51,51,39,8
42,83,72,40
37,82,71,53
54,7,16,98
22,72,59,81
93,73,59,99
56,15,50,14
89,55,79,62
25,64,83,89
87,65,79,38
62,54,26,71
99,59,84,50
95,84,79,8
18,57,11,79
97,23,32,72
40,36,38,12
4,45,62,70
91,4,60,84
81,87,60,91
44,12,81,25
86,69,73,30
61,18,97,62
31,18,2,88
31,32,73,37
52,73,80,11
91,49,74,61
44,53,96,44
38,47,40,11
96,69,22,47
87,32,49,29
75,70,99,2
57,35,35,3
64,76,42,10
75,11,9,81
76,7,5,26
2,2,12,48
42,62,27,58
63,46,94,39
28,11,85,83
75,70,17,79
15,36,33,38
37,97,76,80
69,10,11,49
65,68,75,97
63,58,60,59
60,38,54,18
12,3,38,52
10,97,15,21
57,12,77,48
78,15,28,64
57,44,95,14
41,11,94,39
92,24,36,33
51,33,92,17
15,49,41,62
72,90,48,67
84,76,35,23
42,82,71,33
38,43,57,48
29,58,76,5
96,76,95,6
41,89,63,94
15,97,33,42
81,85,11,79
94,52,51,79
42,69,16,38
99,27,81,50
72,79,60,23
98,90,56,75
26,8,11,94
93,82,48,15
40,12,31,7
25,32,96,44
8,27,2,63
18,61,42,79
37,24,31,89
80,21,69,30
5,3,12,2
19,70,50,33
2,99,29,64
44,73,9,14
94,57,70,51
78,32,76,80
33,53,99,31
24,55,4,27
85,34,56,69
21,82,34,26
38,17,13,64
20,96,34,28
88,49,58,53
83,20,18,29
14,91,31,32
2,12,65,98
28,23,37,11
1,47,64,3
20,56,25,84
4,31,15,61
26,79,33,69
72,70,42,8
98,10,80,32
84,98,58,71
22,64,21,54
16,6,25,35
15,12,34,6
77,89,61,24
73,89,40,69
81,24,39,33
6,80,55,6
27,74,44,68
35,55,23,96
93,55,61,45
79,38,5,1
26,53,93,57
87,10,22,85
69,11,74,63
40,12,9,8
6,72,26,98
44,11,87,70
88,82,26,74
28,19,38,69
73,37,17,14
56,12,27,9
39,90,31,47
42,92,26,24
26,99,33,36
9,39,18,79
71,28,13,13
41,29,64,32
90,32,23,21
22,73,87,43
34,69,35,31
5,38,3,6
38,12,75,82
67,86,63,57
61,42,7,60
38,61,37,5
59,25,11,25
18,25,28,89
4,11,52,19
12,22,70,55
61,34,56,14
4,24,87,17
52,95,93,89
43,22,39,83
62,54,13,27
28,36,2,20
77,96,67,25
90,78,1,99
27,14,58,75
37,19,81,29
6,24,1,50
70,72,13,84
58,69,64,93
6,39,57,18
54,40,29,13
48,82,66,87
8,6,51,96
43,42,21,33
40,22,77,79
80,67,46,9
17,67,57,65
13,29,6,53
46,55,32,97
19,42,84,27
14,10,89,97
40,61,17,48
99,70,67,63
7,18,18,79
45,7,80,64
70,42,46,51
26,56,26,21
76,1,69,77
22,88,36,31
2,32,52,34
80,13,69,74
81,75,64,62
80,56,70,33
57,77,38,19
46,77,35,69
59,76,89,13
36,18,53,86
22,70,26,84
77,27,59,31
92,73,41,64
64,96,94,61
55,56,68,63
54,60,20,80
49,79,94,2
18,83,27,92
26,45,18,60
77,26,80,84
51,41,7,39
76,53,80,53
4,75,16,46
4,90,2,35
70,13,27,9
72,39,38,49
18,78,11,28
26,82,13,81
40,44,28,41
1,17,79,58
19,46,17,34
74,15,89,63
90,33,45,45
59,55,95,69
40,94,93,79
52,16,94,71
68,6,68,40
70,52,71,3
55,33,41,31
48,65,90,20
23,17,89,44
71,39,38,83
14,3,23,29
68,26,53,17
75,19,11,94
74,12,41,84
21,18,1,43
27,38,94,67
66,92,88,85
83,35,91,89
41,70,34,96
82,31,23,36
77,96,6,72
9,52,20,80
24,10,33,82
29,43,6,75
58,7,46,62
19,3,40,18
54,42,51,86
99,21,51,57
50,31,85,6
72,17,50,30
74,37,28,31
71,74,72,71
43,51,75,89
68,29,93,24
28,13,3,87
12,82,90,40
22,98,39,5
70,72,10,23
46,62,54,96
36,26,19,70
73,91,79,88
25,8,68,98
18,71,24,13
44,39,40,83
82,43,74,38
36,83,78,96
50,67,12,76
61,45,39,58
62,35,41,89
43,7,67,7
41,23,96,15
43,56,83,92
97,45,70,31
52,35,31,10
34,37,39,93
20,78,7,75
86,87,37,90
46,32,57,19
59,41,77,98
2,38,20,96
13,21,38,32
5,41,42,43
41,79,89,75
26,37,74,57
14,72,16,7
4,9,45,71
19,61,55,84
15,47,13,41
94,54,61,10
75,98,43,32
66,62,50,83
5,70,15,90
96,18,99,53
41,39,66,74
15,36,98,78
25,7,22,15
79,80,29,83
67,4,13,92
13,91,36,39
47,73,76,68
27,42,61,77
87,48,49,37
69,4,91,21
98,58,95,8
78,20,22,57
68,83,9,51
82,80,12,45
24,8,93,54
15,29,38,35
16,77,72,15
75,6,72,86
10,46,41,34
64,58,17,18
77,3,86,83
45,72,13,39
65,93,32,37
81,28,23,81
78,10,81,17
66,44,79,5
98,35,30,50
46,59,84,61
70,57,22,68
86,25,74,50
9,20,82,96
95,56,34,30
4,70,10,74
8,24,97,9
48,36,14,62
99,51,81,39
98,30,68,7
5,57,99,64
92,51,57,21
7,44,21,69
55,68,80,41
83,75,42,51
22,14,93,66
38,55,75,82
33,81,2,26
13,89,81,93
62,15,34,86
61,75,58,85
62,1,29,71
13,66,51,74
3,40,83,98
35,42,38,80
98,54,13,64
77,35,16,83
34,37,34,84
39,36,99,58
5,49,58,58
29,65,92,83
86,25,82,96
40,86,76,35
58,18,85,88
29,30,93,17
89,30,80,99
67,45,92,56
62,99,4,86
22,71,82,30
47,37,21,29
15,69,48,31
45,27,62,86
69,57,38,33
58,96,4,34
52,19,48,10
71,83,11,16
2,64,67,91
73,3,62,80
26,15,3,47
50,17,45,41
73,28,32,46
13,63,78,58
96,88,60,19
15,52,87,12
55,37,33,62
96,39,34,97
69,35,4,97
1,85,3,25
81,70,76,24
93,60,95,19
75,3,59,37
71,3,45,51
84,30,21,68
41,2,69,82
62,71,92,81
97,30,54,90
12,5,4,58
2,12,23,24
20,34,11,69
65,1,92,64
44,49,25,2
54,55,13,12
4,54,85,68
56,90,70,79
71,63,9,98
3,70,89,70
41,83,40,60
9,36,81,20
13,27,99,72
88,88,11,64
29,44,13,71
73,58,70,82
59,21,11,35
43,19,83,28
56,94,61,76
68,29,32,32
11,85,5,26
25,56,85,30
83,50,14,50
24,22,21,70
33,22,10,68
32,67,91,61
17,66,79,40
22,51,60,89
76,59,42,85
96,56,11,42
29,15,5,82
85,84,47,73
10,92,56,22
48,33,99,26
31,39,52,18
90,46,87,62
29,92,48,23
79,56,31,96
38,44,62,60
5,40,78,10
87,39,28,58
62,80,58,21
20,7,91,45
97,81,64,97
68,49,59,24
1,53,77,62
96,46,81,83
70,31,92,43
86,26,64,76
28,76,14,50
85,24,7,27
10,98,32,57
37,35,46,2
45,19,99,82
47,54,22,58
94,49,38,58
86,71,49,12
94,9,61,13
23,14,58,19
75,29,83,39
52,97,32,68
36,48,7,26
10,18,26,22
69,52,30,88
12,29,60,8
5,82,86,53
72,76,24,54
23,78,97,13
33,50,70,72
60,57,98,49
44,50,48,47
11,92,47,88
14,91,25,83
89,48,31,29
94,35,10,24
53,92,89,6
50,25,81,45
18,61,6,76
80,17,48,12
43,15,53,9
15,57,42,61
50,68,85,83
28,33,88,61
67,3,86,5
90,66,62,49
88,11,36,9
3,52,75,3
8,67,75,42
70,34,62,11
80,11,69,76
41,95,44,44
32,13,40,3
42,94,19,28
79,6,69,54
75,52,77,57
98,77,38,20
63,71,66,49
63,98,15,9
53,96,73,56
65,20,7,91
3,61,67,81
3,38,41,17
14,18,52,81
41,73,65,69
32,5,94,9
85,32,2,64
52,55,39,69
76,72,53,30
3,46,42,65
13,1,23,63
80,27,82,98
67,69,17,72
21,56,62,63
66,95,77,11
68,48,51,73
49,56,11,4
53,45,68,15
82,52,63,38
96,86,76,96
58,70,52,32
46,40,36,41
13,52,91,90
67,19,41,8
74,86,7,49
60,9,14,59
43,9,39,10
57,37,42,57
83,98,62,58
4,39,51,89
5,3,16,73
88,98,93,86
64,50,55,8
73,97,39,38
5,78,26,90
46,14,20,73
76,86,76,51
11,69,35,25
92,18,51,91
86,12,39,7
21,16,61,8
28,60,5,10
34,93,3,92
85,36,53,7
28,1,27,75
32,80,41,89
26,6,96,77
42,92,36,9
26,58,54,25
53,73,56,56
70,99,68,24
52,25,3,52
27,51,8,64
59,24,28,76
66,21,26,65
41,93,80,19
38,18,95,99
63,93,38,60
31,40,52,70
51,37,18,69
89,85,95,60
72,87,63,57
85,23,47,23
17,42,92,93
93,67,31,27
63,6,9,13
71,63,48,68
21,50,37,13
47,91,95,36
31,39,23,51
6,83,39,50
52,76,75,74
90,39,14,90
35,84,64,56
51,21,59,71
33,45,88,42
35,93,96,22
87,16,53,39
81,78,14,26
86,69,83,38
34,54,96,33
74,10,59,70
88,68,19,19
38,99,4,10
26,58,34,73
65,83,48,86
19,93,63,51
11,40,65,49
23,88,95,17
66,55,44,84
47,87,59,14
33,58,54,55
3,23,43,56
73,2,19,26
96,91,81,41
79,39,98,19
28,7,57,95
26,44,80,63
41,11,19,54
60,1,63,71
26,61,12,1
15,82,79,71
88,97,52,27
67,98,97,58
45,6,83,19
64,2,41,76
68,81,85,78
40,15,6,89
62,94,45,27
76,73,75,73
78,29,25,89
84,65,94,40
1,23,87,98
76,88,93,8
60,84,36,40
97,21,23,10
50,9,48,77
92,39,55,46
38,71,69,63
36,15,38,58
85,90,94,10
33,55,47,53
81,67,34,25
22,32,44,46
68,33,19,70
7,57,91,87
31,27,91,97
82,78,83,21
75,50,51,50
42,30,93,92
75,76,72,94
2,10,28,45
34,36,9,64
56,62,35,99
61,90,90,5
60,61,95,54
45,79,21,38
36,73,13,1
59,4,66,59
31,6,21,40
15,39,88,46
3,58,82,77
64,57,78,89
37,8,92,37
95,30,50,5
20,16,33,34
24,23,54,36
72,31,88,59
17,17,80,11
77,59,27,87
62,7,18,98
8,12,21,25
31,52,27,49
9,89,84,81
34,27,14,51
24,62,85,4
90,33,47,33
86,78,2,30
14,15,71,91
1,38,1,43
78,46,3,8
84,94,68,58
36,1,74,51
69,56,36,29
40,86,9,16
55,68,36,43
73,5,27,31
37,26,46,76
81,84,86,88
28,59,46,24
68,98,33,4
83,12,29,47
59,30,99,24
5,38,43,62
59,66,30,40
21,92,10,52
37,83,41,30
8,25,12,40
20,95,22,2
44,35,54,2
46,88,72,59
69,3,3,58
97,11,54,34
84,24,96,87
89,85,53,20
73,93,24,50
35,66,95,73
5,29,37,1
76,52,8,80
58,9,18,58
40,84,60,74
25,71,64,31
79,73,45,5
94,38,58,90
2,50,28,76
75,73,99,38
87,24,83,47
33,22,55,56
99,76,53,92
11,40,26,56
62,25,47,24
43,73,95,25
88,9,4,95
82,98,14,53
64,40,17,3
9,23,50,79
3,24,40,52
25,6,57,33
49,52,49,8
17,17,53,85
29,82,41,66
23,28,64,3
3,36,30,86
4,53,10,13
41,20,2,99
39,95,99,41
19,77,32,50
40,62,84,64
97,97,97,92
49,34,50,95
32,31,42,40
67,3,35,9
89,25,89,5
39,74,27,78
30,35,28,5
44,20,85,96
62,69,69,71
10,10,54,2
77,68,98,45
74,98,10,80
67,73,89,55
31,5,91,96
37,18,54,63
51,38,48,99
81,61,58,33
23,45,76,12
94,47,38,75
82,45,96,76
11,93,88,42
46,89,14,61
17,9,7,73
38,12,74,40
12,20,52,33
13,20,30,54
35,68,38,35
15,15,15,18
43,65,26,6
12,4,14,87
76,97,75,70
90,79,82,39
74,16,87,39
84,49,82,35
57,16,30,88
61,59,69,52
46,21,59,48
61,72,53,59
96,92,33,6
48,16,40,84
42,92,48,59
4,56,98,20
50,10,91,59
5,47,25,33
62,6,66,20
3,27,18,36
86,1,36,19
34,90,65,10
88,16,39,52
11,75,64,82
11,13,31,13
42,4,45,49
26,5,93,8
32,63,15,33
99,55,20,43
15,94,62,88
14,94,96,42
89,20,21,22
30,76,61,2
26,8,12,29
66,3,45,96
28,84,11,19
20,74,81,81
7,10,13,93
30,99,52,26
21,65,49,93
8,26,85,69
11,99,14,43
97,75,10,76
97,20,85,79
62,58,82,90
26,38,47,69
79,33,98,73
26,14,58,8
35,61,30,23
91,72,27,64
26,99,89,85
32,63,24,7
15,82,16,57
21,41,98,75
67,94,40,13
32,25,31,87
93,36,49,45
68,5,1,33
47,57,52,45
81,94,73,36
29,42,28,94
64,54,4,99
99,57,43,67
72,30,27,82
20,5,68,20
67,44,82,43
9,96,22,6
57,54,17,55
42,52,17,36
88,33,53,75
79,79,77,5
27,91,21,19
85,14,4,31
37,49,21,7
36,24,27,35
63,83,23,13
70,93,45,92
97,10,76,40
67,22,34,50
17,77,75,86
59,56,51,16
39,9,65,39
50,24,28,89
63,21,48,37
12,47,86,72
20,15,94,74
60,45,45,12
79,21,60,4
94,2,63,85
95,10,2,96
36,57,95,1
92,57,82,16
2,73,19,47
94,72,15,79
49,25,86,53
24,6,23,90
44,20,91,32
7,95,53,65
98,9,74,32
33,40,52,70
85,42,91,62
65,15,91,39
40,93,78,31
58,11,54,92
84,82,77,97
49,93,55,82
38,68,49,92
78,67,28,1
61,98,61,37
90,87,66,88
15,60,92,43
90,70,45,48
84,17,41,40
54,89,94,99
45,66,71,55
99,21,7,78
24,5,58,49
76,85,82,12
86,75,87,2
94,55,46,74
11,59,21,92
52,65,91,19
23,19,59,11
36,1,18,55
23,41,51,43
53,63,57,82
44,56,1,82
63,61,65,52
70,12,84,85
61,4,56,29
53,86,23,55
49,44,16,84
34,23,10,65
82,3,15,7
68,61,84,58
47,52,85,30
83,14,40,41
16,46,31,68
45,80,39,49
18,60,27,82
61,2,89,59
67,2,93,45
39,31,28,47
98,52,35,75
91,35,20,52
33,12,24,57
32,66,4,95
74,34,31,61
69,29,75,64
83,15,49,18
42,41,78,8
59,35,50,74
7,29,79,65
39,11,17,56
71,85,51,73
75,82,31,6
13,54,83,70
66,51,38,13
51,21,92,62
20,88,74,2
74,42,17,84
79,74,88,8
32,24,61,14
46,58,83,2
39,62,22,29
80,67,34,35
69,81,63,48
46,15,74,40
66,68,75,82
4,95,78,24
30,8,66,20
69,74,48,32
32,95,77,14
6,90,74,75
13,81,24,80
63,23,87,73
78,77,10,57
91,60,73,57
93,8,51,8
58,16,67,53
12,29,65,45
76,54,52,24
61,8,64,54
79,83,19,9
62,72,22,73
86,31,22,85
16,15,52,84
15,55,98,50
50,24,63,91
19,32,53,81
90,44,11,31
1,53,39,50
70,7,86,89
70,86,64,69
77,89,78,83
20,62,32,87
67,79,9,61
35,19,18,31
38,67,62,55
5,41,56,80
69,62,48,11
93,84,14,63
72,78,24,25
94,40,54,86
57,71,45,95
66,6,64,54
64,22,19,36
84,68,98,49
81,9,6,94
45,94,24,12
21,35,91,71
47,88,75,40
69,21,76,45
28,25,95,97
76,57,41,9
38,82,98,26
9,55,47,72
29,39,31,38
81,31,52,94
21,31,11,32
92,32,91,36
67,17,79,44
82,65,13,52
31,82,96,97
53,69,54,76
49,53,80,85
12,70,35,73
90,65,63,49
25,72,73,13
13,9,2,72
68,30,24,47
76,13,59,52
27,64,93,24
7,10,67,36
40,74,81,23
98,5,50,83
43,37,7,10
70,8,73,9
97,62,69,33
60,68,39,79
97,71,42,47
2,39,28,36
25,79,48,24
87,40,44,81
38,21,45,74
11,34,44,99
21,31,92,87
92,64,35,60
35,26,71,16
47,81,3,34
43,3,44,30
57,31,89,50
43,25,48,14
88,47,4,60
31,3,96,5
60,30,16,53
92,8,76,64
70,91,32,98
51,14,12,58
53,44,80,56
80,50,14,86
15,35,48,19
87,10,24,67
33,17,64,7
37,63,25,8
69,77,7,50
24,88,95,38
89,57,62,78
2,66,35,27
13,48,81,13
79,47,80,58
85,74,19,68
23,49,3,77
28,41,49,55
92,18,26,96
78,35,85,6
62,42,58,70
45,35,33,67
37,75,46,79
47,68,82,26
68,75,29,45
66,48,74,31
98,1,38,30
86,83,60,40
54,88,17,23
3,28,76,80
79,12,67,19
8,47,34,86
17,33,74,3
35,56,58,8
1,99,21,43
5,55,21,80
46,97,88,35
67,27,32,2
90,82,60,59
42,83,95,76
27,41,11,25
7,64,7,32
76,12,42,73
49,77,7,65
30,12,61,60
55,38,13,77
85,33,91,85
63,71,99,55
5,16,27,72
8,62,97,72
85,75,35,84
72,23,86,2
19,87,44,30
36,16,67,15
75,69,31,97
94,34,74,36
37,8,31,28
55,41,26,93
25,23,21,99
53,36,73,14
31,16,50,43
39,51,1,36
95,92,62,16
5,7,66,57
79,66,89,83
79,85,47,49
37,45,20,72
57,60,60,26
17,38,46,10
66,3,20,28
77,89,26,6
13,87,75,22
37,99,69,24
54,93,50,16
63,28,81,65
97,75,34,71
95,43,87,43
28,82,95,10
32,7,16,30
69,9,90,28
97,91,99,29
43,75,59,10
19,52,61,85
14,65,70,30
46,44,22,88
37,75,63,15
69,24,13,88
49,29,42,25
25,2,45,87
72,74,53,65
93,35,6,32
11,32,47,53
48,83,74,46
15,71,86,21
89,31,10,21
1,36,75,20
26,13,35,70
62,81,75,5
32,54,70,68
88,63,99,90
62,11,20,82
79,39,40,87
19,15,38,13
13,24,52,34
50,74,8,54
77,89,72,39
96,42,87,8
10,23,56,47
30,66,39,75
75,85,18,11
69,53,36,20
91,71,58,51
87,26,59,56
57,7,19,14
28,60,83,37
81,87,58,70
5,78,42,42
5,81,74,85
87,63,17,49
60,40,77,13
35,51,16,61
50,45,78,12
96,51,99,64
46,66,16,11
78,88,96,62
91,99,4,79
35,48,25,51
22,87,88,98
84,90,79,33
60,30,36,46
17,49,39,32
67,53,64,56
36,15,23,86
95,36,6,60
39,23,46,4
25,68,5,30
39,54,95,28
47,78,2,40
5,52,73,13
53,46,18,76
61,50,33,54
35,35,53,3
3,23,33,39
34,87,12,40
29,9,41,34
33,28,14,31
