A,B,C,D
51,93,32,61
50,18,93,87
29,63,81,88
38,15,3,88
21,31,50,39
54,27,44,5
58,48,61,63
22,43,42,48
65,40,79,18
99,64,30,68
42,53,60,13
18,38,38,89
8,88,75,58
37,34,76,22
57,24,51,6
49,55,23,29
84,10,70,9
11,94,13,11
81,64,22,34
67,64,96,16
47,81,4,83
41,30,19,68
58,87,16,78
72,55,70,52
21,59,62,14
89,67,44,48
42,70,18,10
88,35,34,9
22,31,13,33
11,34,29,33
25,41,39,93
36,38,8,28
56,28,46,54
44,98,41,78
1,96,42,3
33,85,28,4
39,99,78,12
62,50,67,19
42,62,90,32
48,9,2,47
34,35,50,95
57,8,21,61
43,8,60,59
35,33,88,18
73,33,95,92
94,93,88,13
54,31,83,63
64,53,25,6
68,67,17,39
13,78,75,73
91,36,9,1
77,17,21,60
6,21,48,39
72,34,39,4
78,98,2,64
69,55,58,62
16,10,38,42
87,20,33,43
20,5,84,44
5,73,12,17
26,15,46,34
78,51,69,88
57,19,98,17
54,98,43,73
23,3,82,56
89,78,45,81
45,74,64,78
24,39,42,83
14,42,69,29
53,65,34,41
53,50,18,73
65,72,13,80
14,92,71,45
83,11,18,45
64,61,36,48
73,50,38,88
57,77,82,69
79,73,36,93
81,24,67,40
73,53,43,23
91,53,79,69
54,29,41,15
6,7,1,54
47,27,58,41
20,37,88,43
59,65,42,64
51,91,3,3
62,74,32,47
92,17,8,24
77,72,1,90
72,61,69,36
41,34,66,3
79,88,49,63
67,87,12,26
24,5,86,22
31,6,67,74
3,69,99,39
73,47,40,19
31,60,99,66
95,68,80,90
91,78,34,50
23,17,65,5
62,88,99,11
16,51,34,21
46,84,54,1
94,1,47,99
33,59,58,1
17,41,3,5
22,58,8,65
71,89,52,76
77,50,14,52
25,96,54,83
24,73,8,58
11,26,52,45
10,10,83,52
34,3,43,27
89,63,82,74
21,44,5,63
26,28,48,38
56,83,67,29
29,62,37,36
31,46,59,41
15,20,55,75
73,84,70,13
64,44,90,12
80,21,14,8
40,30,62,68
6,94,56,53
60,52,73,72
52,87,66,94
65,17,11,7
48,71,17,45
59,84,28,56
52,55,99,60
34,22,99,63
88,52,80,93
86,75,78,47
84,58,25,62
90,14,57,52
90,22,90,11
62,55,20,6
14,70,50,12
82,61,47,16
73,84,39,98
99,63,80,17
72,8,50,46
90,60,94,67
31,84,1,32
70,37,95,76
17,56,52,88
42,11,38,62
22,95,71,25
92,52,80,91
37,70,64,32
21,78,47,83
26,73,67,15
35,65,63,49
55,21,16,85
73,51,84,28
73,10,80,96
49,17,55,87
90,17,73,19
60,54,36,97
79,11,63,26
37,60,59,28
95,19,42,25
91,63,57,9
95,83,25,8
25,86,87,4
85,85,65,23
5,60,73,95
57,67,53,76
96,87,16,39
51,68,29,56
47,24,82,79
70,39,57,39
97,57,63,96
42,4,71,38
36,32,20,2
57,32,80,41
51,27,47,87
77,61,69,92
90,49,40,24
66,44,12,91
94,94,83,26
58,12,53,92
73,94,12,41
94,52,14,62
9,54,90,16
16,52,28,93
16,82,53,16
49,48,71,92
29,80,40,19
61,64,93,37
85,48,94,60
49,12,76,86
66,14,97,33
2,58,83,78
61,41,25,79
38,69,17,25
40,26,23,65
91,66,74,22
60,42,98,31
59,8,38,25
67,61,15,77
26,91,4,77
18,13,61,75
39,88,94,60
56,15,85,76
35,91,40,99
61,17,76,69
23,23,72,69
12,60,86,7
14,81,24,56
11,90,97,82
54,86,77,7
63,79,27,4
73,8,71,19
78,67,97,79
6,16,60,31
95,50,40,61
38,24,40,48
17,9,65,78
20,6,42,75
68,34,2,73
7,14,85,87
69,30,42,98
65,82,11,44
91,3,52,34
32,64,7,54
99,44,71,97
83,66,66,75
58,3,5,54
61,42,5,83
42,20,52,61
75,98,11,64
32,6,93,20
34,32,93,62
20,8,75,84
21,2,92,71
92,98,65,3
58,25,76,24
64,51,53,51
83,84,69,12
82,1,95,80
58,18,76,85
16,27,62,97
5,76,77,23
36,66,83,90
69,71,89,79
25,11,60,5
27,34,48,23
92,70,7,45
1,1,95,71
43,62,85,37
47,62,67,45
80,73,4,95
73,55,96,63
58,37,69,7
52,14,74,57
91,66,36,33
29,11,48,7
50,34,55,17
69,21,54,38
1,60,8,38
60,19,7,77
27,28,68,26
39,12,10,32
13,24,43,37
75,6,80,70
79,17,84,70
75,41,61,48
81,17,5,68
69,32,31,25
64,3,68,50
84,99,75,13
67,23,26,61
37,19,53,95
11,17,54,7
9,51,40,34
44,30,66,38
56,56,23,31
10,69,11,21
79,7,39,55
53,70,79,41
41,79,54,67
30,77,76,53
75,81,78,4
56,51,56,39
14,78,98,26
79,94,83,25
61,55,68,54
98,34,96,98
70,61,22,55
85,30,27,51
45,90,80,70
2,38,1,39
29,80,72,92
18,18,24,34
57,49,37,40
55,32,85,5
19,86,91,6
14,58,30,69
44,8,80,83
27,54,84,91
41,63,14,73
41,10,74,34
56,1,42,92
80,8,96,94
47,18,41,17
10,7,10,82
24,21,43,43
35,13,11,37
61,63,38,94
94,4,96,62
81,26,70,81
14,40,49,78
61,7,25,10
32,64,59,86
18,95,93,87
61,44,87,88
21,50,71,25
50,11,49,59
4,88,87,23
90,15,98,43
35,19,2,64
19,54,98,13
40,20,81,70
60,10,60,8
28,8,70,31
60,14,39,16
97,12,4,20
92,14,3,37
61,37,61,66
24,20,51,74
58,83,25,49
80,55,69,3
21,57,86,26
89,9,43,78
54,57,70,46
84,66,46,1
59,80,14,12
11,13,96,96
89,64,24,17
79,44,12,7
40,25,18,36
79,9,72,9
76,1,51,2
6,52,58,50
37,48,73,90
72,45,88,4
33,46,47,28
72,23,17,44
95,98,36,1
27,50,77,59
98,64,61,96
38,5,63,61
52,76,1,58
50,30,79,50
25,21,70,33
84,9,38,93
81,19,42,85
22,30,92,93
56,17,25,58
4,32,47,68
65,37,97,75
77,42,80,74
73,43,21,70
61,11,25,54
49,87,60,44
29,6,73,21
41,76,86,99
74,19,66,27
36,83,83,32
41,15,47,32
20,28,40,78
88,50,58,53
68,37,95,25
80,73,60,70
42,71,74,26
4,12,66,18
92,3,34,41
54,62,47,51
14,98,65,81
44,42,36,37
78,74,99,1
37,19,77,13
68,76,74,94
6,37,15,56
4,83,73,47
95,38,71,97
68,71,81,55
98,20,54,63
52,51,52,54
12,90,97,69
24,93,49,86
25,34,51,30
26,63,22,4
19,79,26,68
50,42,57,74
12,30,59,40
58,94,55,78
52,1,46,18
49,77,47,81
17,13,10,77
67,52,51,23
30,16,99,33
35,99,13,6
77,64,13,79
90,76,44,72
81,44,49,93
7,57,79,49
5,75,26,29
97,43,32,95
59,80,19,99
71,73,42,85
49,49,66,32
66,24,80,53
96,10,99,5
94,26,55,27
5,37,25,23
65,72,71,41
35,52,5,65
72,5,97,6
54,44,88,45
51,60,86,61
96,4,51,8
48,65,54,79
28,47,70,45
1,41,97,82
46,40,78,23
83,17,71,25
70,65,12,38
53,68,12,48
11,83,92,13
69,23,24,17
92,75,24,18
50,21,71,2
48,33,66,82
83,49,76,17
52,90,55,81
52,32,50,11
94,14,37,76
22,18,6,94
24,9,46,89
68,19,2,6
86,76,54,76
73,25,89,32
79,98,14,64
77,75,5,52
36,38,5,63
75,19,56,38
71,33,79,44
74,35,88,29
85,6,51,79
5,2,77,65
15,15,66,71
69,6,84,10
57,60,54,82
53,74,29,39
18,64,3,49
38,6,39,36
42,43,88,13
92,49,74,71
20,74,12,38
53,35,83,33
5,5,6,82
16,43,57,67
67,13,61,69
74,62,7,61
41,46,59,98
39,94,69,91
21,93,72,34
63,75,7,89
27,89,69,26
10,69,22,89
95,82,92,40
76,31,55,91
88,23,73,62
96,46,88,48
94,58,53,91
90,37,71,95
71,5,32,73
47,23,36,16
76,89,46,26
83,27,99,40
88,44,47,26
13,70,31,3
68,9,69,17
12,12,47,3
83,46,96,17
44,54,94,24
34,46,58,51
36,12,53,87
24,80,98,94
46,45,43,8
65,75,40,48
83,35,54,78
18,31,26,13
18,36,95,59
14,85,9,14
29,99,3,72
22,78,94,52
58,61,6,41
46,47,36,56
65,15,14,51
88,49,93,63
48,2,78,77
78,46,84,29
7,10,85,92
67,58,81,4
57,32,7,94
45,41,71,17
97,16,50,79
66,46,15,9
67,68,77,96
88,45,14,84
35,79,59,91
75,12,3,11
11,75,54,12
25,17,93,47
98,64,48,6
81,82,83,95
15,53,67,84
34,10,37,68
60,61,26,50
55,36,48,48
58,11,82,54
38,92,36,71
31,13,99,92
2,73,62,68
29,98,28,72
20,3,66,67
55,5,66,90
59,52,82,35
21,33,88,30
41,49,42,41
31,99,58,43
14,28,41,55
96,49,86,17
81,72,79,55
15,89,83,63
34,80,76,10
88,76,51,78
59,57,66,51
77,20,86,66
57,82,19,41
29,30,31,35
57,28,36,42
95,15,48,98
3,58,40,83
98,10,26,14
31,52,26,3
25,2,88,74
89,19,84,19
93,24,4,26
56,89,4,6
12,43,73,40
52,78,10,26
62,77,32,35
40,65,49,84
71,60,96,62
8,8,60,29
48,34,69,60
70,53,79,60
84,24,74,32
80,21,42,31
52,75,92,3
33,30,1,98
41,7,5,24
47,60,61,78
90,45,26,56
58,63,11,61
9,29,51,38
53,41,12,89
3,52,21,70
70,40,98,14
40,69,96,25
66,83,80,82
87,67,39,97
49,71,86,35
12,98,47,62
44,62,77,44
69,23,37,70
21,63,82,89
73,73,57,99
22,45,10,34
85,25,48,59
70,62,62,41
75,4,51,84
74,43,24,65
41,87,27,99
59,89,13,97
71,84,23,76
45,62,31,65
41,79,29,65
46,43,62,80
97,52,34,10
46,11,8,36
91,7,28,70
96,97,37,17
88,75,26,32
41,48,6,14
94,4,45,84
43,54,59,4
72,87,63,72
17,7,43,39
82,43,7,58
57,54,1,27
98,34,30,44
4,81,77,73
96,55,83,69
3,78,70,19
36,29,47,88
56,27,21,32
20,60,5,93
88,69,84,99
81,93,53,3
75,37,86,18
2,78,39,99
60,30,42,22
94,45,83,14
21,99,39,7
41,66,42,42
35,59,42,57
51,98,79,42
20,89,4,13
28,92,40,77
27,57,34,75
23,2,83,80
39,40,55,7
87,86,29,74
18,1,75,48
53,17,54,90
48,68,18,3
52,61,15,35
53,12,6,75
77,2,86,8
55,58,20,16
49,68,50,31
54,65,7,78
73,21,11,50
13,87,73,40
21,70,43,6
53,34,8,17
99,46,24,95
24,38,72,93
91,5,62,40
79,70,62,41
64,48,20,73
19,69,12,28
74,79,63,73
97,40,44,60
73,14,11,72
81,48,80,35
18,19,81,27
22,66,92,88
92,62,49,66
25,22,28,55
31,95,9,8
26,34,5,24
18,3,68,62
69,17,32,71
28,48,77,87
37,62,97,84
14,85,63,82
28,48,45,39
79,80,95,55
56,51,49,29
90,68,48,6
89,18,80,3
32,21,58,81
82,38,52,87
44,98,78,3
90,20,66,78
92,95,7,70
28,20,25,26
26,5,52,71
36,67,16,56
85,84,46,14
37,32,13,1
60,42,69,1
4,27,81,5
38,82,97,10
77,5,41,78
4,78,95,48
38,7,43,26
40,2,51,38
25,80,33,93
32,61,72,16
62,12,50,16
79,68,36,51
47,66,2,39
39,70,53,51
24,27,59,82
55,37,4,7
60,4,92,59
59,95,29,73
34,7,57,34
66,95,24,26
99,11,47,66
13,80,80,88
58,26,9,98
80,77,22,61
24,46,85,48
72,3,58,5
97,42,54,12
71,23,69,6
35,29,42,71
84,43,30,96
73,14,31,75
77,22,88,61
30,52,84,75
25,6,75,89
76,42,37,49
10,86,78,32
97,90,67,33
64,88,96,68
79,6,76,3
11,61,71,24
35,15,44,75
80,80,35,10
20,93,6,79
26,2,9,63
60,28,13,95
18,9,3,27
28,5,27,73
42,10,13,73
9,93,70,84
65,56,18,56
27,84,28,4
89,64,90,55
95,47,2,64
59,40,74,89
77,73,22,89
36,45,55,21
33,17,8,67
93,36,46,55
34,81,29,68
65,69,41,16
9,69,73,20
24,26,19,64
4,66,26,32
94,90,41,46
29,76,77,17
61,35,41,2
49,54,11,21
27,59,49,18
66,51,55,1
21,73,77,5
6,62,24,94
34,87,39,65
16,19,23,33
35,51,86,95
21,41,19,5
31,82,76,20
68,84,33,76
86,50,37,32
77,27,76,44
34,72,93,81
69,48,58,25
70,96,66,65
3,92,28,60
70,13,74,46
80,93,54,29
39,62,14,58
1,89,70,74
89,60,5,33
90,17,48,63
27,18,20,37
62,40,93,57
70,40,48,11
81,36,69,30
99,57,99,6
16,45,23,10
79,50,23,2
72,76,40,20
5,38,15,22
25,79,35,4
41,12,87,17
66,8,76,25
67,18,84,49
34,77,77,39
79,32,26,60
96,91,98,82
97,48,51,54
44,90,28,41
2,24,96,25
92,66,57,13
62,28,27,45
65,54,72,22
30,15,93,28
9,84,53,46
25,78,75,83
51,18,68,4
89,8,59,46
94,4,1,36
77,16,9,3
3,53,12,84
29,64,41,9
64,61,7,58
8,23,78,16
4,12,5,52
46,91,75,39
40,70,87,80
42,63,78,4
60,86,20,69
41,76,44,64
25,70,57,42
7,17,83,30
31,98,79,38
15,40,34,63
74,44,15,89
30,74,55,17
89,30,84,21
72,46,7,21
85,70,35,2
72,17,65,73
52,6,62,55
59,2,23,23
88,23,51,19
47,20,26,52
31,41,61,29
49,17,27,43
41,31,79,10
98,47,51,1
27,75,27,32
93,95,13,37
16,77,4,52
23,36,58,23
11,64,57,47
21,91,85,30
15,24,54,34
98,5,48,81
40,1,72,77
82,94,58,5
66,48,82,52
99,75,6,87
36,7,52,73
97,58,93,38
94,97,33,85
11,1,47,93
88,42,20,6
49,77,75,40
87,86,10,6
95,53,90,41
57,64,90,28
84,43,5,3
70,49,95,22
27,12,44,15
71,98,8,93
80,64,92,58
26,3,60,79
34,47,12,4
29,83,31,91
4,45,97,31
93,23,26,77
66,29,80,16
11,96,85,36
42,30,7,99
36,85,14,85
97,55,42,71
42,88,48,69
95,29,94,29
28,23,13,86
56,74,45,78
70,20,33,35
12,72,6,23
81,22,26,54
38,35,56,25
64,3,82,90
28,98,91,13
82,98,23,59
83,98,5,3
60,42,99,15
53,44,7,88
26,96,15,81
58,34,80,22
61,77,5,75
56,93,83,72
18,6,30,75
83,83,41,93
51,97,94,70
56,81,22,21
80,18,1,43
54,22,97,9
5,28,14,10
54,2,42,54
83,6,88,86
43,74,71,86
96,52,37,62
86,92,81,23
52,73,47,61
85,46,96,83
51,8,19,43
38,76,65,6
42,80,16,10
89,56,51,28
70,28,66,60
22,26,21,56
56,58,1,97
7,23,91,23
28,74,58,46
94,20,49,38
17,79,66,6
66,29,85,73
59,40,14,66
96,73,98,29
30,50,60,90
64,82,59,57
68,13,18,31
2,1,3,58
62,50,15,12
10,64,19,95
10,6,94,71
26,60,41,1
70,93,59,60
47,70,10,36
51,42,19,37
56,5,47,57
3,28,14,85
11,52,26,13
27,74,18,21
17,82,21,51
68,95,23,91
24,63,86,74
23,3,90,79
55,97,29,51
78,36,3,81
85,14,75,78
58,24,55,94
58,70,85,79
92,53,1,96
43,18,53,12
12,58,20,76
42,9,3,70
24,62,73,81
58,56,69,91
46,84,32,15
34,9,94,99
63,58,42,32
77,12,8,40
41,45,41,29
31,15,1,90
12,84,9,12
27,72,4,48
52,91,12,84
92,61,60,54
47,77,62,41
19,75,51,66
92,63,62,56
88,71,46,16
24,70,64,9
56,73,10,26
63,87,20,49
92,10,37,74
43,92,56,23
45,28,71,45
58,18,50,27
24,75,79,24
61,49,30,92
41,6,24,12
91,20,10,39
37,60,4,84
85,25,31,94
42,29,79,98
47,65,14,11
21,9,61,55
25,28,2,78
98,71,59,57
88,84,24,35
31,92,53,36
8,18,55,60
14,81,57,86
66,7,67,39
86,89,47,28
32,94,11,82
61,37,94,12
83,46,70,52
66,86,54,5
92,45,55,37
59,42,9,52
31,41,62,97
61,24,24,42
56,5,35,68
66,56,2,18
92,18,33,85
25,76,83,16
82,66,5,96
72,16,73,89
23,74,25,90
86,15,36,67
4,44,36,37
68,33,17,70
72,72,1,34
8,84,96,9
39,23,86,71
35,52,27,43
61,45,1,8
73,58,21,97
94,62,74,69
98,59,10,70
87,74,38,30
61,26,52,66
25,49,18,27
8,77,48,88
55,85,31,74
88,88,13,87
25,94,33,68
55,74,78,86
70,57,52,38
23,97,76,52
7,30,86,93
20,61,8,90
70,34,53,53
32,75,99,83
34,83,76,69
41,45,99,8
35,21,2,68
4,54,26,22
34,60,99,58
76,77,7,80
45,41,43,86
61,33,19,74
82,82,77,83
90,14,72,89
37,48,86,75
96,42,88,4
68,21,80,42
21,90,8,27
21,73,68,58
22,42,54,5
32,28,70,59
81,22,35,78
74,16,44,47
53,7,89,6
72,87,68,31
25,66,80,77
32,76,70,55
89,83,26,20
4,77,28,40
11,47,78,79
96,67,39,14
25,49,17,3
61,25,63,88
22,15,8,75
96,8,43,68
16,73,35,92
99,17,28,70
84,26,67,36
18,44,2,15
46,15,79,3
67,57,77,20
4,78,33,85
44,93,47,23
20,25,51,87
69,42,14,35
69,20,37,13
87,47,63,19
61,77,46,67
55,4,36,28
41,90,17,44
93,15,72,62
71,82,73,73
81,88,32,51
89,59,30,14
26,25,46,7
70,98,20,7
93,18,97,12
9,23,2,46
11,75,73,16
64,47,48,82
96,47,77,66
20,6,1,34
66,42,95,72
99,45,55,64
64,2,60,34
30,27,53,84
8,38,7,25
80,98,25,29
65,34,62,31
68,81,17,9
22,44,15,14
25,72,99,97
36,27,98,58
7,32,49,82
13,1,92,78
65,82,64,11
24,47,17,90
82,63,98,36
67,2,17,98
94,43,96,29
33,48,72,45
43,50,53,54
69,64,93,67
76,50,11,68
77,4,55,47
67,17,64,10
34,7,21,96
37,83,45,62
35,92,16,58
8,61,16,59
33,21,93,51
50,91,68,33
96,4,45,73
83,49,26,69
44,30,60,23
89,61,14,53
48,51,15,96
95,8,72,95
44,5,64,34
56,9,73,22
39,4,25,9
8,5,75,91
62,94,12,70
15,58,89,78
40,75,45,26
12,94,19,51
60,22,10,28
41,76,40,36
45,97,92,34
40,73,26,61
42,53,14,56
85,37,62,3
24,49,88,56
94,74,93,22
2,36,73,76
51,49,65,85
80,90,59,82
47,23,30,55
86,46,35,99
63,13,38,47
47,90,84,1
35,71,36,40
47,99,47,84
33,16,19,67
38,63,5,55
71,41,45,8
88,97,74,76
84,30,65,64
74,20,56,18
87,15,42,62
79,55,20,50
46,56,77,85
12,95,80,7
69,18,14,70
72,84,17,55
89,52,98,63
19,11,92,86
79,50,38,48
48,30,98,88
46,32,37,95
38,66,7,59
73,35,60,33
73,93,89,54
57,57,58,72
55,85,42,62
15,32,92,10
5,55,88,54
91,19,92,43
74,15,20,12
3,84,86,19
72,87,40,47
26,5,31,81
8,7,13,81
58,26,45,64
86,99,96,13
78,19,36,41
94,35,24,47
82,11,96,15
22,54,80,3
61,14,70,81
49,16,73,49
45,1,90,12
97,15,19,93
93,46,32,36
56,92,93,91
73,55,88,37
17,87,59,99
92,26,66,74
84,61,33,15
24,74,41,82
52,44,77,6
9,62,2,36
44,92,5,10
88,96,46,5
97,6,4,80
1,74,19,70
59,76,84,37
95,87,53,34
98,21,77,48
26,6,19,58
76,18,75,92
12,73,8,87
48,99,6,41
46,44,20,5
12,1,41,92
98,58,97,48
88,58,80,62
66,55,76,88
70,63,85,36
25,54,51,38
88,64,46,69
57,45,3,33
91,44,30,15
89,95,15,4
41,64,57,16
8,70,49,32
41,65,97,2
31,60,92,82
84,87,15,97
84,11,17,88
24,38,88,70
79,93,33,90
88,42,51,18
7,44,61,6
21,62,7,31
7,82,46,15
11,25,5,3
74,71,25,33
82,59,17,9
32,84,9,96
69,84,13,94
21,41,8,34
21,93,72,5
35,30,93,55
54,62,46,96
70,94,40,21
90,75,7,18
39,6,7,7
56,72,47,43
88,77,37,61
57,39,18,8
26,51,86,25
79,52,41,41
77,85,99,7
94,53,15,30
21,49,23,82
92,36,95,41
18,64,94,2
19,83,27,31
75,23,3,60
90,41,24,27
18,70,70,64
67,22,58,68
74,96,96,95
94,97,2,52
36,57,68,81
35,10,48,38
41,31,40,1
73,32,54,19
37,25,14,58
72,41,50,7
74,75,86,20
47,27,49,38
71,30,18,86
37,43,62,70
90,40,65,45
92,12,19,55
77,5,10,95
93,2,69,11
80,90,94,5
98,95,31,72
20,44,66,55
34,4,40,49
35,94,91,70
81,8,80,38
27,1,40,29
74,69,38,47
59,38,94,19
61,79,25,37
69,53,27,93
65,25,76,15
86,24,97,16
98,8,60,26
82,64,21,5
41,80,15,77
68,76,82,4
75,41,22,93
16,56,42,69
22,62,13,44
12,4,48,21
37,85,61,21
2,23,66,52
26,40,34,88
39,28,64,63
21,78,88,86
46,41,98,12
69,93,69,86
8,25,73,67
34,26,63,25
14,91,33,74
33,64,84,35
56,86,38,72
57,86,13,80
50,5,79,58
41,13,55,94
32,21,15,40
37,6,26,25
16,85,68,87
56,34,76,71
2,72,69,18
2,96,16,85
78,68,26,63
96,56,39,54
25,44,23,77
20,26,38,56
44,62,12,94
19,37,28,40
76,56,68,49
1,88,61,85
33,85,79,83
78,3,30,61
4,74,9,46
82,82,69,51
92,86,20,45
39,1,16,62
10,71,36,8
1,34,84,71
97,48,16,43
30,91,73,61
28,83,50,3
25,67,13,27
57,36,72,39
67,94,6,76
41,79,60,49
23,48,79,27
91,99,60,45
54,44,33,2
90,33,20,60
75,89,7,4
60,5,59,17
94,90,71,4
14,42,31,67
98,91,5,37
72,97,23,87
23,46,84,90
53,41,81,73
9,51,62,33
75,43,12,47
13,99,37,19
97,29,68,35
42,43,27,2
68,77,30,70
87,66,41,83
92,77,82,37
69,38,25,72
47,77,12,15
89,32,54,27
57,96,75,15
77,82,92,75
33,50,11,89
7,43,46,30
36,17,41,23
75,98,72,66
89,89,37,43
44,92,84,36
38,79,77,64
88,75,34,76
36,32,75,50
51,95,23,80
87,33,67,45
41,87,71,1
70,15,47,30
45,79,71,38
62,19,74,41
96,6,79,29
70,85,54,79
59,94,50,32
22,65,44,23
26,15,94,38
28,99,62,63
61,18,99,61
92,33,14,43
95,61,48,15
44,73,70,62
28,39,2,84
58,88,29,18
87,25,4,49
28,69,59,31
29,46,64,82
29,62,29,94
87,32,38,95
33,34,63,82
69,20,1,95
73,12,78,32
95,47,75,7
95,40,20,11
80,1,70,2
99,8,45,58
36,8,11,47
85,24,60,20
91,66,94,89
58,95,25,85
91,32,62,39
3,32,15,36
14,49,23,81
20,73,35,18
3,36,43,61
51,8,35,26
4,7,35,47
76,67,69,29
9,58,18,55
49,55,70,33
3,24,95,55
30,22,96,32
9,38,18,23
35,90,22,15
94,66,67,76
27,64,61,12
24,49,76,99
35,89,1,28
93,7,59,32
99,83,61,85
46,70,26,2
37,87,18,51
32,81,97,51
29,85,56,32
57,21,34,71
47,98,69,5
68,81,1,62
53,47,52,31
72,69,45,50
79,1,25,46
3,88,83,79
34,26,90,48
79,51,85,75
37,76,83,32
56,42,78,43
72,94,39,39
30,69,60,78
31,66,77,23
53,86,22,61
7,34,54,25
34,48,90,9
66,15,73,42
60,55,58,39
14,68,85,49
91,97,58,67
49,71,4,72
6,3,41,35
22,99,28,24
42,61,68,83
91,71,5,81
28,32,4,96
9,50,27,67
50,11,79,16
86,13,99,96
7,37,36,17
54,12,96,14
78,59,40,95
4,28,39,97
49,55,89,17
33,34,10,12
29,31,59,59
30,91,36,90
69,68,86,56
69,6,82,66
77,4,21,62
9,22,51,15
50,21,58,34
75,57,27,65
19,54,15,84
51,55,61,39
92,97,47,32
56,86,43,42
89,9,40,82
30,96,70,31
45,11,91,98
84,67,27,57
22,2,17,79
31,86,16,9
49,97,59,12
7,62,4,1
15,83,73,23
50,42,56,80
87,54,44,87
42,74,65,30
71,46,53,39
64,67,1,81
58,57,3,54
49,38,1,34
6,63,1,24
71,75,35,70
90,18,16,43
95,17,68,78
73,39,95,44
93,56,2,39
96,34,31,34
48,81,95,4
17,2,36,95
69,21,24,8
7,90,90,1
79,81,53,73
31,82,47,1
4,79,84,48
41,96,91,38
34,81,91,28
37,98,16,57
62,95,29,97
89,90,56,61
80,47,19,26
45,57,31,30
4,67,75,62
76,43,38,93
10,10,68,97
34,62,80,3
89,82,99,24
12,24,83,51
22,62,18,74
17,61,43,51
45,96,73,32
71,20,24,99
28,95,79,85
77,31,71,75
95,27,47,30
27,73,9,28
87,17,80,71
20,78,5,29
61,69,51,57
86,16,11,73
94,41,39,59
96,35,69,30
32,69,58,80
65,66,82,98
26,73,93,67
52,18,13,35
54,67,78,84
7,27,97,36
71,91,17,74
56,45,33,93
15,84,99,59
50,20,84,17
52,17,84,67
43,76,95,45
45,79,95,83
85,93,29,24
35,40,46,67
92,11,25,38
74,70,37,44
93,74,22,51
6,45,55,34
61,14,39,81
3,55,99,21
85,52,38,39
21,51,98,37
23,42,49,49
96,25,33,35
17,67,92,25
65,55,44,37
29,33,8,96
61,28,7,14
47,35,3,94
67,10,51,45
40,52,46,22
51,2,59,9
39,92,25,29
99,59,2,5
2,69,41,20
42,72,86,99
40,96,87,43
49,20,61,9
32,40,68,39
93,20,63,77
34,5,12,18
11,3,94,80
78,98,63,77
94,11,33,69
24,90,96,40
51,86,86,7
78,5,78,43
52,46,7,32
39,40,54,96
46,49,84,56
84,15,37,54
60,71,92,70
73,46,71,50
20,69,49,7
82,11,32,79
33,89,63,28
37,49,85,56
94,75,13,10
56,91,32,59
41,97,93,31
26,14,44,50
62,28,63,54
18,63,45,71
97,62,46,48
12,36,12,48
34,83,99,21
50,80,79,36
46,14,57,92
89,32,32,62
49,51,18,66
91,34,30,79
44,56,95,43
38,22,24,14
24,52,64,42
79,47,73,92
23,43,87,10
37,72,27,89
84,26,89,42
16,27,32,53
13,92,51,19
46,90,41,40
80,47,64,66
93,18,13,40
18,84,83,90
78,32,89,1
11,38,40,15
61,10,44,33
42,29,66,86
99,50,66,97
54,4,75,1
76,20,87,47
33,27,80,88
62,44,76,86
37,88,67,50
3,1,85,75
91,72,96,67
41,85,7,12
51,80,32,49
92,75,30,93
82,6,41,26
99,3,5,64
53,57,81,50
91,19,80,99
19,91,20,23
51,26,46,94
11,18,48,64
84,70,93,33
31,21,25,35
92,52,90,38
27,49,55,43
29,27,79,34
52,9,75,15
52,49,54,69
44,30,65,29
39,79,61,70
84,22,41,90
22,47,55,4
36,15,16,83
51,79,95,33
41,22,50,34
62,72,59,37
22,97,57,50
27,5,28,63
12,32,56,75
57,53,81,69
62,35,36,96
90,93,40,54
15,58,9,50
68,21,59,3
98,80,43,30
56,72,18,10
9,31,48,74
56,96,20,54
81,29,76,2
85,31,49,54
45,12,32,77
15,36,84,64
63,46,65,8
50,78,63,2
86,33,37,42
34,9,21,46
44,23,14,40
53,36,2,4
71,50,29,89
55,12,5,68
42,83,4,30
62,79,67,62
1,98,83,54
39,32,10,25
24,56,82,93
22,67,23,21
65,63,85,14
26,85,29,50
25,12,8,4
6,3,11,4
74,39,23,8
86,35,52,75
56,20,29,8
88,36,1,9
7,11,26,70
70,31,67,78
88,53,21,6
24,16,47,84
12,59,75,79
78,44,57,38
66,93,35,23
17,65,98,58
63,18,46,48
20,11,34,35
22,19,67,89
81,61,92,43
20,36,53,75
6,4,18,11
58,73,70,97
55,25,73,85
43,29,43,6
1,36,46,3
58,92,69,44
51,14,28,64
40,61,95,55
51,46,43,2
64,89,62,4
69,56,7,80
43,77,94,7
72,99,39,66
97,33,69,39
25,83,86,56
87,2,36,59
89,55,68,79
54,88,72,33
30,1,26,9
40,54,62,28
21,75,65,43
68,26,83,40
31,40,84,52
16,6,99,6
74,67,21,4
83,60,41,33
36,96,76,67
92,69,25,50
25,9,88,15
91,81,36,78
78,1,81,1
13,88,72,49
94,13,46,38
57,43,56,47
88,38,75,52
68,12,14,42
20,87,32,89
39,64,56,34
11,2,57,33
82,4,40,68
68,83,13,84
31,61,14,36
53,99,81,76
59,50,99,67
54,38,95,25
68,75,6,21
68,34,33,78
50,31,48,42
45,48,86,46
25,48,16,32
3,38,18,58
95,27,81,62
81,69,53,7
